trial	count_a	lat_a	count_m	lat_m	scorer	xdat	reason
10134.20111217.4.7	1	272	-1	-1	AW	175	
10134.20111217.4.8	1	464	1	467	AW	176	
10134.20111217.4.9	2	332	-1	-1	AW	175	
10134.20111217.4.10	1	516	1	517	AW	174	
10134.20111217.4.11	1	501	1	500	AW	173	
10134.20111217.4.12	1	519	1	517	AW	172	
10134.20111217.3.1	1	457	-1	-1	AW	161	
10134.20111217.3.2	2	472	0	483	AW	165	
10134.20111217.3.3	1	509	1	500	AW	164	
10134.20111217.3.4	1	339	1	333	AW	163	
10134.20111217.3.5	1	404	1	417	AW	161	
10134.20111217.3.6	1	405	1	400	AW	162	
10134.20111217.3.7	1	432	1	433	AW	165	
10134.20111217.3.8	1	314	1	300	AW	164	
10134.20111217.3.9	1	404	1	400	AW	162	
10134.20111217.3.10	1	501	1	500	AW	163	
10134.20111217.3.11	1	487	1	500	AW	166	
10134.20111217.3.12	1	449	1	450	AW	166	
10134.20111217.2.1	1	516	1	517	AW	165	
10134.20111217.2.2	1	332	1	333	AW	162	
10134.20111217.2.3	1	435	1	433	AW	164	
10134.20111217.2.4	1	345	1	333	AW	163	
10134.20111217.2.5	1	397	1	417	AW	161	
10134.20111217.2.6	1	501	1	500	AW	164	
10134.20111217.2.7	1	388	1	417	AW	162	
10134.20111217.2.8	1	419	1	433	AW	166	
10134.20111217.2.9	1	452	1	450	AW	165	
10134.20111217.2.10	1	464	1	467	AW	166	
10134.20111217.2.11	1	442	1	433	AW	163	
10134.20111217.2.12	1	419	1	433	AW	161	
10134.20111217.1.1	1	509	1	517	AW	172	
10134.20111217.1.2	1	572	1	567	AW	173	
10134.20111217.1.3	1	464	1	467	AW	173	
10134.20111217.1.4	1	509	1	517	AW	174	
10134.20111217.1.5	1	496	1	517	AW	175	
10134.20111217.1.6	1	452	-1	-1	AW	174	
10134.20111217.1.7	1	472	1	467	AW	176	
10134.20111217.1.8	1	524	1	533	AW	175	
10134.20111217.1.9	1	457	1	467	AW	171	
10134.20111217.1.10	1	434	1	433	AW	176	
10134.20111217.1.11	1	464	1	467	AW	172	
10134.20111217.1.12	1	546	1	550	AW	171	
10134.20060209.4.1	1	404	1	400	EMI	166	
10134.20060209.4.2	1	360	1	367	EMI	162	
10134.20060209.4.3	1	407	1	400	EMI	164	
10134.20060209.4.4	1	367	1	367	EMI	163	
10134.20060209.4.5	1	345	1	350	EMI	165	
10134.20060209.4.6	1	337	1	350	EMI	161	
10134.20060209.4.7	1	345	1	333	EMI	163	
10134.20060209.4.8	1	343	1	350	EMI	165	
10134.20060209.4.9	1	337	1	367	EMI	161	
10134.20060209.4.10	1	315	1	317	EMI	162	
10134.20060209.4.11	1	375	1	367	EMI	164	
10134.20060209.4.12	1	382	1	383	EMI	166	
10134.20060209.3.1	1	412	1	417	EMI	172	
10134.20060209.3.2	1	427	1	433	EMI	175	
10134.20060209.3.3	1	452	1	450	EMI	171	
10134.20060209.3.4	1	446	1	450	EMI	174	
10134.20060209.3.5	1	512	1	517	EMI	172	
10134.20060209.3.6	1	431	1	433	EMI	173	
10134.20060209.3.7	1	461	1	467	EMI	174	
10134.20060209.3.8	1	481	1	483	EMI	171	
10134.20060209.3.9	1	510	1	517	EMI	175	
10134.20060209.3.10	2	449	2	450	EMI	176	
10134.20060209.3.11	1	504	-1	-1	EMI	176	
10134.20060209.3.12	1	479	1	483	EMI	173	
10134.20060209.2.1	1	390	1	400	EMI	166	
10134.20060209.2.2	1	399	1	400	EMI	165	
10134.20060209.2.3	1	352	1	183	EMI	163	
10134.20060209.2.4	1	434	1	433	EMI	164	
10134.20060209.2.5	1	391	1	383	EMI	164	
10134.20060209.2.6	1	375	1	383	EMI	163	
10134.20060209.2.7	1	352	1	367	EMI	161	
10134.20060209.2.8	1	436	1	433	EMI	161	
10134.20060209.2.9	1	452	1	450	EMI	162	
10134.20060209.2.10	1	240	1	250	EMI	166	
10134.20060209.2.11	1	390	1	400	EMI	165	
10134.20060209.2.12	1	337	1	333	EMI	162	
10134.20060209.1.1	1	516	1	517	EMI	175	
10134.20060209.1.2	1	494	1	500	EMI	173	
10134.20060209.1.3	1	688	1	683	EMI	173	
10134.20060209.1.4	1	464	1	483	EMI	176	
10134.20060209.1.5	1	464	1	467	EMI	172	
10134.20060209.1.6	1	449	1	450	EMI	171	
10134.20060209.1.7	1	509	1	500	EMI	174	
10134.20060209.1.8	1	531	1	533	EMI	174	
10134.20060209.1.9	1	472	1	483	EMI	172	
10134.20060209.1.10	1	464	1	467	EMI	176	
10134.20060209.1.11	1	412	1	417	EMI	171	
10134.20060209.1.12	1	472	1	483	EMI	175	
10133.20100106.4.1	1	497	-1	-1	KB	171	
10133.20100106.4.2	-1	NA	-1	-1	KB	174	average fixpos(261.900000) is off from baseline(130.500000)!
10133.20100106.4.3	2	188	-1	-1	KB	175	
10133.20100106.4.4	-1	NA	-1	-1	KB	171	moving (4.242 px/60Hz) before target onset
10133.20100106.4.5	-1	NA	-1	-1	KB	173	moving (5.428 px/60Hz) before target onset
10133.20100106.4.6	2	439	-1	-1	KB	175	
10133.20100106.4.7	1	69	-1	-1	KB	176	
10133.20100106.4.8	2	412	0	367	KB	172	
10133.20100106.4.9	2	449	0	450	KB	173	
10133.20100106.4.10	2	255	0	217	KB	172	
10133.20100106.4.11	-1	NA	-1	-1	KB	174	blink before target onset
10133.20100106.4.12	-1	NA	-1	-1	KB	176	moving (4.969 px/60Hz) before target onset
10133.20100106.3.1	-1	NA	-1	-1	KB	166	blink before target onset
10133.20100106.3.2	-1	NA	-1	-1	KB	165	average fixpos(222.766667) is off from baseline(130.500000)!
10133.20100106.3.3	1	427	1	383	KB	163	
10133.20100106.3.4	-1	NA	-1	-1	KB	164	moving (4.208 px/60Hz) before target onset
10133.20100106.3.5	1	427	1	417	KB	164	
10133.20100106.3.6	-1	NA	-1	-1	KB	163	< 30% tracking for samples of interest
10133.20100106.3.7	1	419	1	417	KB	161	
10133.20100106.3.8	1	703	1	700	KB	161	
10133.20100106.3.9	1	534	1	517	KB	162	
10133.20100106.3.10	1	389	-1	-1	KB	166	
10133.20100106.3.11	-1	NA	-1	-1	KB	165	moving (9.081 px/60Hz) before target onset
10133.20100106.3.12	-1	NA	-1	-1	KB	162	moving (4.940 px/60Hz) before target onset
10133.20100106.2.1	1	419	1	400	KB	164	
10133.20100106.2.2	-1	NA	-1	-1	KB	165	blink before target onset
10133.20100106.2.3	1	404	-1	-1	KB	163	
10133.20100106.2.4	1	404	-1	-1	KB	161	
10133.20100106.2.5	1	293	1	300	KB	161	
10133.20100106.2.6	1	437	1	433	KB	162	
10133.20100106.2.7	1	762	-1	-1	KB	163	
10133.20100106.2.8	1	332	-1	-1	KB	166	
10133.20100106.2.9	1	404	1	400	KB	162	
10133.20100106.2.10	1	69	-1	-1	KB	166	
10133.20100106.2.11	1	471	1	450	KB	164	
10133.20100106.2.12	1	136	-1	-1	KB	165	
10133.20100106.1.1	-1	NA	-1	-1	KB	176	blink before target onset
10133.20100106.1.2	-1	NA	-1	-1	KB	171	1st good sac too soon
10133.20100106.1.3	1	142	-1	-1	KB	175	
10133.20100106.1.4	-1	NA	-1	-1	KB	175	average fixpos(43.525000) is off from baseline(130.500000)!
10133.20100106.1.5	2	449	-1	-1	KB	174	
10133.20100106.1.6	-1	NA	-1	-1	KB	176	moving (8.376 px/60Hz) before target onset
10133.20100106.1.7	-1	NA	-1	-1	KB	171	blink before target onset
10133.20100106.1.8	-1	NA	-1	-1	KB	172	moving (16.326 px/60Hz) before target onset
10133.20100106.1.9	2	270	-1	-1	KB	173	
10133.20100106.1.10	2	91	-1	-1	KB	174	
10133.20100106.1.11	2	584	-1	-1	KB	172	
10133.20100106.1.12	2	449	0	400	KB	173	
10133.20081217.4.1	1	494	1	500	CW	176	
10133.20081217.4.2	1	143	-1	-1	CW	171	
10133.20081217.4.3	2	397	2	400	CW	175	
10133.20081217.4.4	1	524	1	67	CW	175	
10133.20081217.4.5	1	584	1	583	CW	174	
10133.20081217.4.6	1	569	1	583	CW	176	
10133.20081217.4.7	2	358	0	367	CW	171	
10133.20081217.4.8	1	524	1	517	CW	172	
10133.20081217.4.9	1	740	-1	-1	CW	173	
10133.20081217.4.10	1	576	-1	-1	CW	174	
10133.20081217.4.11	1	489	1	500	CW	172	
10133.20081217.4.12	1	501	1	500	CW	173	
10133.20081217.3.1	1	414	1	417	CW	166	
10133.20081217.3.2	1	375	1	367	CW	162	
10133.20081217.3.3	1	444	1	433	CW	164	
10133.20081217.3.4	1	412	1	400	CW	163	
10133.20081217.3.5	1	419	1	417	CW	165	
10133.20081217.3.6	-1	NA	1	450	CW	161	moving (4.167 px/60Hz) before target onset
10133.20081217.3.7	1	434	1	417	CW	163	
10133.20081217.3.8	1	404	1	400	CW	165	
10133.20081217.3.9	1	557	1	567	CW	161	
10133.20081217.3.10	1	501	1	500	CW	162	
10133.20081217.3.11	1	412	1	417	CW	164	
10133.20081217.3.12	1	546	1	550	CW	166	
10133.20081217.2.1	-1	NA	-1	-1	CW	172	moving (7.640 px/60Hz) before target onset
10133.20081217.2.2	2	390	0	400	CW	175	
10133.20081217.2.3	1	666	-1	-1	CW	171	
10133.20081217.2.4	0	695	0	683	CW	174	
10133.20081217.2.5	2	322	-1	-1	CW	172	
10133.20081217.2.6	2	628	0	150	CW	173	
10133.20081217.2.7	-1	NA	-1	-1	CW	174	average fixpos(186.525000) is off from baseline(130.500000)!
10133.20081217.2.8	-1	NA	-1	-1	CW	171	average fixpos(198.837500) is off from baseline(130.500000)!
10133.20081217.2.9	1	561	-1	-1	CW	175	
10133.20081217.2.10	-1	NA	-1	-1	CW	176	average fixpos(182.825000) is off from baseline(130.500000)!
10133.20081217.2.11	2	337	-1	-1	CW	176	
10133.20081217.2.12	2	392	-1	-1	CW	173	
10133.20081217.1.1	1	434	1	433	KS	164	
10133.20081217.1.2	1	564	1	567	KS	161	
10133.20081217.1.3	1	472	-1	-1	KS	166	
10133.20081217.1.4	1	479	1	483	KS	162	
10133.20081217.1.5	1	419	-1	-1	KS	166	
10133.20081217.1.6	1	658	1	667	KS	162	
10133.20081217.1.7	1	218	-1	-1	KS	165	
10133.20081217.1.8	1	422	1	417	KS	164	
10133.20081217.1.9	-1	NA	-1	-1	KS	161	blink before target onset
10133.20081217.1.10	1	576	1	567	KS	163	
10133.20081217.1.11	1	524	1	500	KS	163	
10133.20081217.1.12	2	145	0	217	KS	165	
10133.20071204.4.1	2	285	2	267	KS	172	
10133.20071204.4.2	-1	NA	2	883	KS	175	blink starts 0.699 before any saccade
10133.20071204.4.3	1	509	1	517	KS	171	
10133.20071204.4.4	-1	NA	-1	-1	KS	174	blink before target onset
10133.20071204.4.5	-1	NA	1	533	KS	172	moving (19.007 px/60Hz) before target onset
10133.20071204.4.6	2	315	2	283	KS	173	
10133.20071204.4.7	-1	NA	0	233	KS	174	moving (13.418 px/60Hz) before target onset
10133.20071204.4.8	2	133	1	117	KS	171	
10133.20071204.4.9	2	437	2	433	KS	175	
10133.20071204.4.10	0	314	0	317	KS	176	
10133.20071204.4.11	2	328	2	333	KS	176	
10133.20071204.4.12	-1	NA	-1	-1	KS	173	blink before target onset
10133.20071204.3.1	1	367	-1	-1	KS	161	
10133.20071204.3.2	1	270	-1	-1	KS	163	
10133.20071204.3.3	1	427	1	433	KS	162	
10133.20071204.3.4	2	554	0	500	KS	162	
10133.20071204.3.5	2	158	0	150	KS	165	
10133.20071204.3.6	1	636	-1	-1	KS	166	
10133.20071204.3.7	1	360	1	367	KS	161	
10133.20071204.3.8	1	449	1	450	KS	165	
10133.20071204.3.9	-1	NA	1	583	KS	164	average fixpos(216.987500) is off from baseline(130.500000)!
10133.20071204.3.10	-1	NA	-1	-1	KS	166	start pos too far from center fix
10133.20071204.3.11	1	285	1	267	KS	164	
10133.20071204.3.12	1	427	1	417	KS	163	
10133.20071204.2.1	-1	NA	1	400	KS	161	average fixpos(60.212500) is off from baseline(130.500000)!
10133.20071204.2.2	2	166	1	417	KS	165	
10133.20071204.2.3	2	293	0	400	KS	164	
10133.20071204.2.4	1	293	1	250	KS	163	
10133.20071204.2.5	-1	NA	0	183	KS	161	average fixpos(54.387500) is off from baseline(130.500000)!
10133.20071204.2.6	1	367	1	367	KS	162	
10133.20071204.2.7	1	444	-1	-1	KS	165	
10133.20071204.2.8	1	464	-1	-1	KS	164	
10133.20071204.2.9	1	247	1	250	KS	162	
10133.20071204.2.10	1	375	1	150	KS	163	
10133.20071204.2.11	1	452	-1	-1	KS	166	
10133.20071204.2.12	1	412	1	433	KS	166	
10133.20071204.1.1	1	591	1	583	KS	172	
10133.20071204.1.2	1	587	1	583	KS	173	
10133.20071204.1.3	2	337	0	333	KS	173	
10133.20071204.1.4	2	427	2	417	KS	174	
10133.20071204.1.5	1	1016	2	1017	KS	175	
10133.20071204.1.6	2	494	2	500	KS	174	
10133.20071204.1.7	1	479	1	483	KS	176	
10133.20071204.1.8	1	512	1	517	KS	175	
10133.20071204.1.9	1	539	1	533	KS	171	
10133.20071204.1.10	2	352	2	350	KS	176	
10133.20071204.1.11	1	725	1	733	KS	172	
10133.20071204.1.12	1	557	1	550	KS	171	
10133.20061102.4.1	1	1098	1	1100	EMI	172	
10133.20061102.4.2	2	434	2	433	EMI	175	
10133.20061102.4.3	2	412	2	400	EMI	173	
10133.20061102.4.4	1	643	1	633	EMI	173	
10133.20061102.4.5	2	196	2	167	EMI	176	
10133.20061102.4.6	1	106	-1	-1	EMI	171	
10133.20061102.4.7	2	337	2	350	EMI	176	
10133.20061102.4.8	1	872	1	883	EMI	171	
10133.20061102.4.9	1	106	2	533	EMI	172	
10133.20061102.4.10	2	472	2	450	EMI	174	
10133.20061102.4.11	2	427	2	417	EMI	174	
10133.20061102.4.12	0	1307	2	1317	EMI	175	
10133.20061102.3.1	1	390	1	233	EMI	161	
10133.20061102.3.2	1	322	1	333	EMI	165	
10133.20061102.3.3	1	143	1	133	EMI	164	
10133.20061102.3.4	1	412	1	400	EMI	163	
10133.20061102.3.5	1	255	1	250	EMI	161	
10133.20061102.3.6	1	337	1	350	EMI	162	
10133.20061102.3.7	1	457	1	450	EMI	165	
10133.20061102.3.8	1	382	1	400	EMI	164	
10133.20061102.3.9	1	442	1	433	EMI	162	
10133.20061102.3.10	1	427	1	417	EMI	163	
10133.20061102.3.11	1	76	1	483	EMI	166	
10133.20061102.3.12	1	263	1	200	EMI	166	
10133.20061102.2.1	1	121	2	400	EMI	176	
10133.20061102.2.2	1	539	1	550	EMI	171	
10133.20061102.2.3	2	392	2	383	EMI	175	
10133.20061102.2.4	2	293	2	300	EMI	175	
10133.20061102.2.5	2	407	2	383	EMI	174	
10133.20061102.2.6	2	390	2	400	EMI	176	
10133.20061102.2.7	1	606	1	617	EMI	171	
10133.20061102.2.8	-1	NA	-1	-1	EMI	172	moving (4.686 px/60Hz) before target onset
10133.20061102.2.9	2	427	2	433	EMI	173	
10133.20061102.2.10	2	442	2	433	EMI	174	
10133.20061102.2.11	2	352	2	367	EMI	172	
10133.20061102.2.12	2	412	2	400	EMI	173	
10133.20061102.1.1	1	472	1	483	EMI	166	
10133.20061102.1.2	1	390	1	383	EMI	162	
10133.20061102.1.3	1	337	1	333	EMI	164	
10133.20061102.1.4	1	442	1	433	EMI	163	
10133.20061102.1.5	1	352	1	350	EMI	165	
10133.20061102.1.6	1	487	1	500	EMI	161	
10133.20061102.1.7	1	412	1	400	EMI	163	
10133.20061102.1.8	1	442	1	467	EMI	165	
10133.20061102.1.9	1	419	1	417	EMI	161	
10133.20061102.1.10	1	352	1	350	EMI	162	
10133.20061102.1.11	1	287	1	633	EMI	164	
10133.20061102.1.12	1	956	1	967	EMI	166	
10132.20120426.4.1	2	332	2	333	LR	171	
10132.20120426.4.2	-1	NA	2	400	LR	174	moving (6.475 px/60Hz) before target onset
10132.20120426.4.3	1	479	1	383	LR	175	
10132.20120426.4.4	2	315	2	317	LR	171	
10132.20120426.4.5	2	419	2	433	LR	173	
10132.20120426.4.6	-1	NA	-1	-1	LR	175	moving (11.110 px/60Hz) before target onset
10132.20120426.4.7	1	728	1	733	LR	176	
10132.20120426.4.8	2	345	2	350	LR	172	
10132.20120426.4.9	-1	NA	-1	-1	LR	173	moving (8.887 px/60Hz) before target onset
10132.20120426.4.10	2	322	2	317	LR	172	
10132.20120426.4.11	2	367	2	350	LR	174	
10132.20120426.4.12	2	308	-1	-1	LR	176	
10132.20120426.3.1	1	352	1	333	LR	163	
10132.20120426.3.2	1	303	1	283	LR	161	
10132.20120426.3.3	1	337	1	250	LR	164	
10132.20120426.3.4	-1	NA	-1	-1	LR	163	moving (13.191 px/60Hz) before target onset
10132.20120426.3.5	-1	NA	1	300	LR	161	average fixpos(48.200000) is off from baseline(130.500000)!
10132.20120426.3.6	1	382	1	383	LR	165	
10132.20120426.3.7	1	347	1	350	LR	162	
10132.20120426.3.8	1	330	1	300	LR	162	
10132.20120426.3.9	1	345	1	350	LR	166	
10132.20120426.3.10	1	390	1	400	LR	166	
10132.20120426.3.11	1	300	1	300	LR	165	
10132.20120426.3.12	1	345	1	333	LR	164	
10132.20120426.2.1	2	166	2	283	LR	173	
10132.20120426.2.2	1	524	1	533	LR	174	
10132.20120426.2.3	2	367	2	367	LR	176	
10132.20120426.2.4	1	427	1	417	LR	171	
10132.20120426.2.5	1	494	1	483	LR	175	
10132.20120426.2.6	1	512	1	400	LR	172	
10132.20120426.2.7	1	449	1	433	LR	176	
10132.20120426.2.8	2	427	2	333	LR	174	
10132.20120426.2.9	2	315	2	300	LR	172	
10132.20120426.2.10	2	279	2	283	LR	175	
10132.20120426.2.11	2	449	2	450	LR	171	
10132.20120426.2.12	1	427	1	433	LR	173	
10132.20120426.1.1	1	293	1	300	LR	161	
10132.20120426.1.2	1	315	1	300	LR	163	
10132.20120426.1.3	1	322	1	333	LR	162	
10132.20120426.1.4	1	308	1	300	LR	162	
10132.20120426.1.5	1	309	1	317	LR	165	
10132.20120426.1.6	1	382	1	383	LR	166	
10132.20120426.1.7	1	322	1	317	LR	161	
10132.20120426.1.8	1	404	1	400	LR	165	
10132.20120426.1.9	1	322	1	300	LR	164	
10132.20120426.1.10	1	337	1	350	LR	166	
10132.20120426.1.11	1	330	1	300	LR	164	
10132.20120426.1.12	1	397	1	350	LR	163	
10132.20100308.4.1	1	621	1	600	CW	174	
10132.20100308.4.2	1	539	1	500	CW	171	
10132.20100308.4.3	-1	NA	-1	-1	CW	176	blink before target onset
10132.20100308.4.4	-1	NA	-1	-1	CW	171	blink before target onset
10132.20100308.4.5	2	407	2	400	CW	173	
10132.20100308.4.6	1	442	1	417	CW	172	
10132.20100308.4.7	2	84	-1	-1	CW	175	
10132.20100308.4.8	-1	NA	-1	-1	CW	176	no data left after removing blinks
10132.20100308.4.9	2	489	-1	-1	CW	175	
10132.20100308.4.10	0	1417	-1	-1	CW	174	
10132.20100308.4.11	1	83	-1	-1	CW	173	
10132.20100308.4.12	-1	NA	-1	-1	CW	172	moving (4.887 px/60Hz) before target onset
10132.20100308.3.1	-1	NA	-1	-1	KB	166	blink before target onset
10132.20100308.3.2	1	360	1	350	KB	162	
10132.20100308.3.3	-1	NA	-1	-1	KB	164	blink before target onset
10132.20100308.3.4	-1	NA	-1	-1	KB	163	blink before target onset
10132.20100308.3.5	1	422	1	417	KB	165	
10132.20100308.3.6	1	330	1	333	KB	161	
10132.20100308.3.7	1	382	-1	-1	KB	163	
10132.20100308.3.8	-1	NA	-1	-1	KB	165	blink before target onset
10132.20100308.3.9	-1	NA	-1	-1	KB	161	blink before target onset
10132.20100308.3.10	1	427	1	417	KB	162	
10132.20100308.3.11	-1	NA	-1	-1	KB	164	blink before target onset
10132.20100308.3.12	-1	NA	-1	-1	KB	166	moving (13.305 px/60Hz) before target onset
10132.20100308.2.1	1	792	-1	-1	KB	172	
10132.20100308.2.2	-1	NA	-1	-1	KB	173	start pos too far from center fix
10132.20100308.2.3	0	461	-1	-1	KB	173	
10132.20100308.2.4	-1	NA	-1	-1	KB	174	moving (7.899 px/60Hz) before target onset
10132.20100308.2.5	-1	NA	-1	-1	KB	175	moving (5.843 px/60Hz) before target onset
10132.20100308.2.6	2	115	-1	-1	KB	174	
10132.20100308.2.7	1	629	1	617	KB	176	
10132.20100308.2.8	-1	NA	-1	-1	KB	175	blink before target onset
10132.20100308.2.9	-1	NA	-1	-1	KB	171	blink before target onset
10132.20100308.2.10	-1	NA	-1	-1	KB	176	blink before target onset
10132.20100308.2.11	0	1033	-1	-1	KB	172	
10132.20100308.2.12	-1	NA	-1	-1	KB	171	< 30% tracking for samples of interest
10132.20100308.1.1	1	337	1	333	KB	163	
10132.20100308.1.2	1	404	-1	-1	KB	161	
10132.20100308.1.3	1	419	1	400	KB	164	
10132.20100308.1.4	2	345	0	367	KB	163	
10132.20100308.1.5	1	360	1	367	KB	161	
10132.20100308.1.6	1	367	1	367	KB	165	
10132.20100308.1.7	1	392	1	383	KB	162	
10132.20100308.1.8	-1	NA	-1	-1	KB	162	moving (-Inf px/60Hz) before target onset
10132.20100308.1.9	1	419	-1	-1	KB	166	
10132.20100308.1.10	1	404	1	417	KB	166	
10132.20100308.1.11	1	375	1	383	KB	165	
10132.20100308.1.12	1	382	1	383	KB	164	
10132.20080104.4.1	2	308	2	283	KS	173	
10132.20080104.4.2	-1	NA	1	367	KS	174	blink starts 0.575 before any saccade
10132.20080104.4.3	2	345	2	350	KS	176	
10132.20080104.4.4	2	404	2	400	KS	171	
10132.20080104.4.5	2	334	2	333	KS	175	
10132.20080104.4.6	2	367	-1	-1	KS	172	
10132.20080104.4.7	1	606	1	617	KS	176	
10132.20080104.4.8	2	442	2	450	KS	174	
10132.20080104.4.9	2	330	2	333	KS	172	
10132.20080104.4.10	-1	NA	-1	-1	KS	175	blink before target onset
10132.20080104.4.11	2	347	1	350	KS	171	
10132.20080104.4.12	-1	NA	-1	-1	KS	173	blink before target onset
10132.20080104.3.1	1	392	-1	-1	KS	161	
10132.20080104.3.2	1	308	1	300	KS	163	
10132.20080104.3.3	1	442	1	433	KS	162	
10132.20080104.3.4	1	425	1	417	KS	162	
10132.20080104.3.5	1	345	1	350	KS	165	
10132.20080104.3.6	1	315	1	317	KS	166	
10132.20080104.3.7	1	322	-1	-1	KS	161	
10132.20080104.3.8	-1	NA	-1	-1	KS	165	moving (-Inf px/60Hz) before target onset
10132.20080104.3.9	1	300	1	300	KS	164	
10132.20080104.3.10	1	330	1	333	KS	166	
10132.20080104.3.11	1	300	1	283	KS	164	
10132.20080104.3.12	1	300	1	217	KS	163	
10132.20080104.2.1	2	308	2	300	KS	173	
10132.20080104.2.2	2	375	2	367	KS	174	
10132.20080104.2.3	2	337	2	350	KS	176	
10132.20080104.2.4	-1	NA	-1	-1	KS	175	< 30% tracking for samples of interest
10132.20080104.2.5	2	352	2	350	KS	175	
10132.20080104.2.6	2	322	2	317	KS	172	
10132.20080104.2.7	-1	NA	-1	-1	KS	171	average fixpos(180.875000) is off from baseline(130.500000)!
10132.20080104.2.8	2	390	2	383	KS	172	
10132.20080104.2.9	2	322	1	350	KS	176	
10132.20080104.2.10	-1	NA	-1	-1	KS	171	blink before target onset
10132.20080104.2.11	2	382	2	350	KS	173	
10132.20080104.2.12	2	412	2	367	KS	174	
10132.20080104.1.1	1	1033	1	967	KS	163	
10132.20080104.1.2	1	360	1	367	KS	161	
10132.20080104.1.3	1	390	1	383	KS	164	
10132.20080104.1.4	1	569	1	583	KS	163	
10132.20080104.1.5	1	367	1	367	KS	161	
10132.20080104.1.6	1	293	1	300	KS	165	
10132.20080104.1.7	1	352	1	350	KS	162	
10132.20080104.1.8	1	352	1	350	KS	162	
10132.20080104.1.9	1	330	-1	-1	KS	166	
10132.20080104.1.10	1	330	-1	-1	KS	166	
10132.20080104.1.11	1	315	-1	-1	KS	165	
10132.20080104.1.12	1	367	1	367	KS	164	
10132.20061130.4.1	1	523	1	517	EMI	173	
10132.20061130.4.2	1	264	1	267	EMI	176	
10132.20061130.4.3	2	524	2	517	EMI	172	
10132.20061130.4.4	1	1173	-1	-1	EMI	172	
10132.20061130.4.5	1	509	1	517	EMI	171	
10132.20061130.4.6	-1	NA	-1	-1	EMI	173	average fixpos(30.112500) is off from baseline(130.500000)!
10132.20061130.4.7	1	531	1	533	EMI	171	
10132.20061130.4.8	2	345	2	350	EMI	175	
10132.20061130.4.9	-1	NA	-1	-1	EMI	176	blink ends before any saccades
10132.20061130.4.10	1	569	1	550	EMI	174	
10132.20061130.4.11	-1	NA	-1	-1	EMI	175	average fixpos(55.200000) is off from baseline(130.500000)!
10132.20061130.4.12	-1	NA	1	583	EMI	174	blink before target onset
10132.20061130.3.1	1	360	1	350	EMI	163	
10132.20061130.3.2	-1	NA	1	333	EMI	166	average fixpos(75.625000) is off from baseline(130.500000)!
10132.20061130.3.3	1	337	1	283	EMI	164	
10132.20061130.3.4	1	372	1	300	EMI	163	
10132.20061130.3.5	1	326	1	317	EMI	161	
10132.20061130.3.6	1	330	1	333	EMI	162	
10132.20061130.3.7	1	330	1	333	EMI	161	
10132.20061130.3.8	1	404	1	400	EMI	165	
10132.20061130.3.9	1	315	1	317	EMI	162	
10132.20061130.3.10	1	315	1	317	EMI	165	
10132.20061130.3.11	-1	NA	1	217	EMI	164	average fixpos(79.950000) is off from baseline(130.500000)!
10132.20061130.3.12	1	352	1	383	EMI	166	
10132.20061130.2.1	1	434	1	433	EMI	163	
10132.20061130.2.2	1	339	1	350	EMI	166	
10132.20061130.2.3	1	390	1	400	EMI	161	
10132.20061130.2.4	1	365	1	383	EMI	166	
10132.20061130.2.5	1	501	1	500	EMI	162	
10132.20061130.2.6	-1	NA	1	417	EMI	161	moving (5.476 px/60Hz) before target onset
10132.20061130.2.7	1	337	1	333	EMI	164	
10132.20061130.2.8	1	322	1	317	EMI	165	
10132.20061130.2.9	1	322	1	317	EMI	165	
10132.20061130.2.10	1	360	1	350	EMI	162	
10132.20061130.2.11	1	300	1	300	EMI	164	
10132.20061130.2.12	1	324	1	317	EMI	163	
10132.20061130.1.1	1	494	1	483	EMI	175	
10132.20061130.1.2	1	429	1	433	EMI	173	
10132.20061130.1.3	1	434	1	417	EMI	173	
10132.20061130.1.4	1	509	1	500	EMI	176	
10132.20061130.1.5	2	390	2	383	EMI	172	
10132.20061130.1.6	1	434	1	450	EMI	171	
10132.20061130.1.7	2	285	2	267	EMI	174	
10132.20061130.1.8	2	397	2	400	EMI	174	
10132.20061130.1.9	1	554	1	533	EMI	172	
10132.20061130.1.10	1	509	1	517	EMI	176	
10132.20061130.1.11	1	479	-1	-1	EMI	175	
10132.20061130.1.12	1	330	1	317	EMI	164	
10129.20090825.4.1	1	427	-1	-1	KS	175	
10129.20090825.4.2	1	442	1	433	KS	173	
10129.20090825.4.3	1	412	1	417	KS	173	
10129.20090825.4.4	1	382	1	517	KS	176	
10129.20090825.4.5	1	457	1	450	KS	172	
10129.20090825.4.6	1	444	1	433	KS	171	
10129.20090825.4.7	1	390	1	400	KS	174	
10129.20090825.4.8	1	429	1	883	KS	174	
10129.20090825.4.9	1	501	1	500	KS	172	
10129.20090825.4.10	1	576	1	600	KS	176	
10129.20090825.4.11	1	449	1	450	KS	171	
10129.20090825.4.12	1	382	-1	-1	KS	175	
10129.20090825.3.1	1	412	1	400	KS	164	
10129.20090825.3.2	1	390	1	400	KS	165	
10129.20090825.3.3	1	367	1	350	KS	163	
10129.20090825.3.4	1	360	1	350	KS	163	
10129.20090825.3.5	1	390	-1	-1	KS	161	
10129.20090825.3.6	1	360	1	350	KS	164	
10129.20090825.3.7	1	330	-1	-1	KS	161	
10129.20090825.3.8	1	404	-1	-1	KS	166	
10129.20090825.3.9	1	345	1	350	KS	162	
