trial	count_a	lat_a	count_m	lat_m	scorer	xdat
10874.20101223.2.13	1	294	1	300	BF	202
10874.20101223.2.14	1	341	1	350	BF	147
10874.20101223.2.15	1	333	1	333	BF	145
10874.20101223.2.16	1	341	1	350	BF	204
10874.20101223.2.17	1	294	1	300	BF	131
10874.20101223.2.18	1	357	1	367	BF	127
10874.20101223.2.19	1	325	1	333	BF	138
10874.20101223.2.20	1	298	1	283	BF	111
10874.20101223.2.21	1	349	1	317	BF	113
10874.20101223.2.22	1	333	1	317	BF	116
10874.20101223.2.23	1	357	1	333	BF	133
10874.20101223.2.24	1	301	1	283	BF	202
10874.20101223.2.25	1	329	1	300	BF	202
10874.20101223.2.26	1	405	1	383	BF	117
10874.20101223.2.27	1	369	1	350	BF	202
10874.20101223.2.28	1	317	1	317	BF	115
10874.20101223.2.29	1	341	1	333	BF	124
10874.20101223.2.30	1	330	1	317	BF	142
10874.20101223.2.31	1	289	1	267	BF	139
10874.20101223.2.32	1	405	1	367	BF	144
10874.20101223.2.33	1	349	1	350	BF	204
10874.20101223.2.34	1	353	1	367	BF	149
10874.20101223.2.35	1	424	1	400	BF	130
10874.20101223.2.36	1	333	1	333	BF	203
10874.20101223.2.37	1	349	1	350	BF	204
10874.20101223.2.38	1	325	1	317	BF	204
10874.20101223.2.39	1	362	1	367	BF	150
10874.20101223.2.40	1	409	1	417	BF	135
10874.20101223.2.41	1	333	1	333	BF	119
10874.20101223.2.42	1	298	1	300	BF	134
10874.20101223.2.43	1	451	1	450	BF	204
10874.20101223.2.44	1	389	1	367	BF	114
10874.20101223.2.45	1	385	1	383	BF	126
10874.20101223.2.46	1	361	1	350	BF	203
10874.20101223.2.47	1	424	1	417	BF	128
10874.20101223.2.48	2	325	0	333	BF	146
10874.20101223.2.49	1	353	1	333	BF	121
10874.20101223.2.50	1	314	1	317	BF	203
10874.20101223.2.51	1	306	1	317	BF	132
10874.20101223.2.52	1	314	1	317	BF	201
10874.20101223.2.53	1	318	1	300	BF	203
10874.20101223.2.54	1	345	1	333	BF	203
10874.20101223.2.55	1	330	1	333	BF	122
10874.20101223.2.56	1	341	1	333	BF	129
10874.20101223.2.57	1	305	1	267	BF	112
10874.20101223.2.58	1	349	1	317	BF	141
10874.20101223.2.59	1	305	1	283	BF	136
10874.20101223.2.60	1	389	1	367	BF	137
10874.20101223.1.1	1	301	1	133	BF	127
10874.20101223.1.2	1	313	1	317	BF	118
10874.20101223.1.3	1	337	1	333	BF	143
10874.20101223.1.4	1	297	1	283	BF	112
10874.20101223.1.5	1	321	1	333	BF	203
10874.20101223.1.6	1	353	1	350	BF	132
10874.20101223.1.7	1	309	1	300	BF	136
10874.20101223.1.8	1	278	1	283	BF	201
10874.20101223.1.9	1	337	1	350	BF	122
10874.20101223.1.10	1	349	1	350	BF	202
10874.20101223.1.11	1	329	1	350	BF	203
10874.20101223.1.12	1	357	1	367	BF	139
10874.20101223.1.13	1	318	1	333	BF	130
10874.20101223.1.14	1	274	1	283	BF	123
10874.20101223.1.15	1	298	1	300	BF	140
10874.20101223.1.16	1	531	1	550	BF	201
10874.20101223.1.17	1	345	1	350	BF	204
10874.20101223.1.18	1	310	1	300	BF	111
10874.20101223.1.19	1	381	1	383	BF	129
10874.20101223.1.20	1	350	1	367	BF	204
10874.20101223.1.21	1	341	1	350	BF	116
10874.20101223.1.22	1	314	1	317	BF	149
10874.20101223.1.23	1	364	1	367	BF	146
10874.20101223.1.24	1	464	-1	-1	BF	141
10874.20101223.1.25	1	376	1	367	BF	126
10874.20101223.1.26	1	362	1	367	BF	142
10874.20101223.1.27	1	329	1	333	BF	203
10874.20101223.1.28	1	354	1	333	BF	138
10874.20101223.1.29	1	333	1	333	BF	203
10874.20101223.1.30	1	381	1	400	BF	201
10874.20101223.1.31	1	310	1	317	BF	202
10874.20101223.1.32	1	306	1	283	BF	120
10874.20101223.1.33	1	397	1	383	BF	204
10874.20101223.1.34	1	377	1	367	BF	144
10874.20101223.1.35	1	302	1	300	BF	125
10874.20101223.1.36	1	365	1	350	BF	117
10874.20101223.1.37	1	338	1	317	BF	114
10874.20101223.1.38	1	317	1	317	BF	202
10874.20101223.1.39	1	351	1	350	BF	204
10874.20101223.1.40	1	613	1	617	BF	137
10874.20101223.1.41	1	393	1	383	BF	131
10874.20101223.1.42	1	349	1	333	BF	145
10874.20101223.1.43	1	371	1	367	BF	204
10874.20101223.1.44	1	313	1	317	BF	119
10874.20101223.1.45	1	488	1	483	BF	150
10874.20101223.1.46	1	317	1	300	BF	121
10874.20101223.1.47	1	329	1	317	BF	147
10874.20101223.1.48	1	362	1	350	BF	134
10874.20101223.1.49	1	317	1	317	BF	115
10874.20101223.1.50	1	457	1	450	BF	202
10874.20101223.1.51	1	329	1	317	BF	124
10874.20101223.1.52	1	309	1	300	BF	128
10874.20101223.1.53	2	274	2	250	BF	113
10874.20101223.1.54	1	314	1	333	BF	133
10874.20101223.1.55	1	318	1	317	BF	203
10874.20101223.1.56	1	286	1	300	BF	148
10874.20101223.1.57	1	318	1	317	BF	202
10874.20101223.1.58	1	314	1	333	BF	201
10874.20101223.1.59	1	314	1	333	BF	201
10874.20101223.1.60	1	286	1	283	BF	135
10873.20120718.2.1	1	317	1	200	JP	201
10873.20120718.2.2	1	293	1	300	JP	201
10873.20120718.2.3	1	265	1	267	JP	143
10873.20120718.2.4	1	321	1	317	JP	201
10873.20120718.2.5	1	337	1	333	JP	118
10873.20120718.2.6	1	325	1	333	JP	201
10873.20120718.2.7	1	345	1	333	JP	202
10873.20120718.2.8	1	345	1	333	JP	120
10873.20120718.2.9	1	385	1	367	JP	140
10873.20120718.2.10	1	305	1	300	JP	148
10873.20120718.2.11	1	333	1	333	JP	123
10873.20120718.2.12	1	381	1	383	JP	125
10873.20120718.2.13	1	313	1	317	JP	202
10873.20120718.2.14	1	341	1	333	JP	147
10873.20120718.2.15	1	345	1	333	JP	145
10873.20120718.2.16	1	385	1	383	JP	204
10873.20120718.2.17	2	265	2	267	JP	131
10873.20120718.2.18	1	337	1	333	JP	127
10873.20120718.2.19	1	361	1	350	JP	138
10873.20120718.2.20	1	290	1	283	JP	111
10873.20120718.2.21	1	310	1	300	JP	113
10873.20120718.2.22	1	298	1	300	JP	116
10873.20120718.2.23	2	254	2	250	JP	133
10873.20120718.2.24	1	314	1	317	JP	202
10873.20120718.2.25	1	302	1	300	JP	202
10873.20120718.2.26	1	317	1	317	JP	117
10873.20120718.2.27	1	294	1	300	JP	202
10873.20120718.2.28	1	353	1	350	JP	115
10873.20120718.2.29	1	309	1	317	JP	124
10873.20120718.2.30	1	369	1	333	JP	142
10873.20120718.2.31	1	345	1	350	JP	139
10873.20120718.2.32	1	345	1	333	JP	144
10873.20120718.2.33	1	353	1	350	JP	204
10873.20120718.2.34	1	314	1	317	JP	149
10873.20120718.2.35	1	373	1	367	JP	130
10873.20120718.2.36	1	309	1	300	JP	203
10873.20120718.2.37	1	333	1	333	JP	204
10873.20120718.2.38	1	309	1	300	JP	204
10873.20120718.2.39	1	349	1	350	JP	150
10873.20120718.2.40	1	305	1	300	JP	135
10873.20120718.2.41	1	317	1	317	JP	119
10873.20120718.2.42	1	345	1	350	JP	134
10873.20120718.2.43	1	369	1	367	JP	204
10873.20120718.2.44	1	286	1	283	JP	114
10873.20120718.2.45	1	286	1	300	JP	126
10873.20120718.2.46	1	286	1	300	JP	203
10873.20120718.2.47	2	238	2	250	JP	128
10873.20120718.2.48	1	393	1	400	JP	146
10873.20120718.2.49	1	325	1	333	JP	121
10873.20120718.2.50	1	369	1	367	JP	203
10873.20120718.2.51	1	341	1	350	JP	132
10873.20120718.2.52	1	294	1	300	JP	201
10873.20120718.2.53	1	325	1	333	JP	203
10873.20120718.2.54	1	314	1	317	JP	203
10873.20120718.2.55	1	365	1	367	JP	122
10873.20120718.2.56	1	357	1	367	JP	129
10873.20120718.2.57	1	365	1	350	JP	112
10873.20120718.2.58	1	345	1	350	JP	141
10873.20120718.2.59	1	401	1	417	JP	136
10873.20120718.2.60	1	310	1	300	JP	137
10873.20120718.1.1	1	333	1	233	RI	127
10873.20120718.1.2	1	313	1	317	RI	118
10873.20120718.1.3	1	293	-1	-1	RI	143
10873.20120718.1.4	1	NA	-1	-1	RI	112
10873.20120718.1.5	1	353	1	350	RI	203
10873.20120718.1.6	1	314	1	317	RI	132
10873.20120718.1.7	1	314	1	333	RI	136
10873.20120718.1.8	1	341	1	350	RI	201
10873.20120718.1.9	1	345	1	350	RI	122
10873.20120718.1.10	1	302	1	317	RI	202
10873.20120718.1.11	1	314	1	333	RI	203
10873.20120718.1.12	1	321	1	333	RI	139
10873.20120718.1.13	1	318	1	333	RI	130
10873.20120718.1.14	1	286	1	317	RI	123
10873.20120718.1.15	1	321	1	333	RI	140
10873.20120718.1.16	1	357	1	367	RI	201
10873.20120718.1.17	1	365	1	367	RI	204
10873.20120718.1.18	1	298	1	300	RI	111
10873.20120718.1.19	1	294	1	300	RI	129
10873.20120718.1.20	1	357	1	367	RI	204
10873.20120718.1.21	1	306	1	317	RI	116
10873.20120718.1.22	1	321	1	333	RI	149
10873.20120718.1.23	1	329	1	333	RI	146
10873.20120718.1.24	1	302	1	317	RI	141
10873.20120718.1.25	1	321	1	317	RI	126
10873.20120718.1.26	1	321	1	333	RI	142
10873.20120718.1.27	1	310	1	317	RI	203
10873.20120718.1.28	1	306	1	317	RI	138
10873.20120718.1.29	1	333	1	333	RI	203
10873.20120718.1.30	1	337	1	333	RI	201
10873.20120718.1.31	1	397	1	383	RI	202
10873.20120718.1.32	1	325	1	317	RI	120
10873.20120718.1.33	1	325	1	317	RI	204
10873.20120718.1.34	1	321	1	317	RI	144
10873.20120718.1.35	1	318	1	317	RI	125
10873.20120718.1.36	1	345	1	317	RI	117
10873.20120718.1.37	1	349	1	333	RI	114
10873.20120718.1.38	1	321	1	317	RI	202
10873.20120718.1.39	1	345	1	333	RI	204
10873.20120718.1.40	1	325	1	317	RI	137
10873.20120718.1.41	1	337	1	333	RI	131
10873.20120718.1.42	1	357	1	350	RI	145
10873.20120718.1.43	1	361	1	350	RI	204
10873.20120718.1.44	1	353	1	350	RI	119
10873.20120718.1.45	1	325	1	317	RI	150
10873.20120718.1.46	1	329	1	317	RI	121
10873.20120718.1.47	1	305	1	300	RI	147
10873.20120718.1.48	1	321	1	317	RI	134
10873.20120718.1.49	1	305	1	300	RI	115
10873.20120718.1.50	1	337	1	333	RI	202
10873.20120718.1.51	1	317	1	317	RI	124
10873.20120718.1.52	1	453	1	450	RI	128
10873.20120718.1.53	1	365	1	350	RI	113
10873.20120718.1.54	1	361	1	367	RI	133
10873.20120718.1.55	1	416	1	417	RI	203
10873.20120718.1.56	1	365	1	367	RI	148
10873.20120718.1.57	1	416	1	433	RI	202
10873.20120718.1.58	1	357	1	367	RI	201
10873.20120718.1.59	1	353	1	367	RI	201
10873.20120718.1.60	1	325	-1	-1	RI	135
10873.20101222.2.1	1	377	1	200	BF	201
10873.20101222.2.2	1	337	1	333	BF	201
10873.20101222.2.3	1	329	1	333	BF	143
10873.20101222.2.4	1	357	1	350	BF	201
10873.20101222.2.5	1	349	1	350	BF	118
10873.20101222.2.6	1	293	1	283	BF	201
10873.20101222.2.7	1	385	1	367	BF	202
10873.20101222.2.8	1	321	1	317	BF	120
10873.20101222.2.9	1	409	1	350	BF	140
10873.20101222.2.10	1	317	1	317	BF	148
10873.20101222.2.11	1	277	1	283	BF	123
10873.20101222.2.12	1	325	1	317	BF	125
10873.20101222.2.13	1	309	1	300	BF	202
10873.20101222.2.14	1	381	1	367	BF	147
10873.20101222.2.15	1	369	1	350	BF	145
10873.20101222.2.16	1	353	1	333	BF	204
10873.20101222.2.17	1	349	1	350	BF	131
10873.20101222.2.18	1	309	1	300	BF	127
10873.20101222.2.19	1	337	1	317	BF	138
10873.20101222.2.20	1	318	1	317	BF	111
10873.20101222.2.21	1	436	1	417	BF	113
10873.20101222.2.22	1	306	1	317	BF	116
10873.20101222.2.23	1	321	1	333	BF	133
10873.20101222.2.24	1	302	1	317	BF	202
10873.20101222.2.25	1	349	1	367	BF	202
10873.20101222.2.26	1	329	1	317	BF	117
10873.20101222.2.27	1	310	1	317	BF	202
10873.20101222.2.28	1	397	1	400	BF	115
10873.20101222.2.29	1	337	1	333	BF	124
10873.20101222.2.30	1	468	1	467	BF	142
10873.20101222.2.31	1	405	1	417	BF	139
10873.20101222.2.32	1	563	1	567	BF	144
10873.20101222.2.33	1	306	1	317	BF	204
10873.20101222.2.34	1	357	1	350	BF	149
10873.20101222.2.35	1	424	1	433	BF	130
10873.20101222.2.36	1	306	1	317	BF	203
10873.20101222.2.37	1	389	1	383	BF	204
10873.20101222.2.38	1	385	1	383	BF	204
10873.20101222.2.39	2	341	2	350	BF	150
10873.20101222.2.40	1	389	1	383	BF	135
10873.20101222.2.41	2	306	2	300	BF	119
10873.20101222.2.42	1	361	1	367	BF	134
10873.20101222.2.43	1	290	1	300	BF	204
10873.20101222.2.44	1	285	1	267	BF	114
10873.20101222.2.45	1	293	1	267	BF	126
10873.20101222.2.46	1	285	1	267	BF	203
10873.20101222.2.47	1	357	1	350	BF	128
10873.20101222.2.48	1	325	1	317	BF	146
10873.20101222.2.49	1	305	1	300	BF	121
10873.20101222.2.50	1	369	1	350	BF	203
10873.20101222.2.51	1	361	1	350	BF	132
10873.20101222.2.52	1	325	1	317	BF	201
10873.20101222.2.53	1	317	1	317	BF	203
10873.20101222.2.54	1	409	1	400	BF	203
10873.20101222.2.55	1	417	1	400	BF	122
10873.20101222.2.56	1	389	1	367	BF	129
10873.20101222.2.57	1	333	1	317	BF	112
10873.20101222.2.58	1	412	1	417	BF	141
10873.20101222.2.59	1	341	1	333	BF	136
10873.20101222.2.60	1	274	1	283	BF	137
10873.20101222.1.1	1	389	-1	-1	BF	127
10873.20101222.1.2	1	309	-1	617	BF	118
10873.20101222.1.3	1	405	-1	-1	BF	143
10873.20101222.1.4	1	302	-1	-1	BF	112
10873.20101222.1.5	1	318	1	333	BF	203
10873.20101222.1.6	1	286	-1	-1	BF	132
10873.20101222.1.7	1	432	1	433	BF	136
10873.20101222.1.8	1	298	1	283	BF	201
10873.20101222.1.9	1	385	1	367	BF	122
10873.20101222.1.10	1	290	1	283	BF	202
10873.20101222.1.11	1	302	1	317	BF	203
10873.20101222.1.12	1	361	1	350	BF	139
10873.20101222.1.13	1	314	1	300	BF	130
10873.20101222.1.14	1	353	1	367	BF	123
10873.20101222.1.15	1	298	1	283	BF	140
10873.20101222.1.16	1	337	1	333	BF	201
10873.20101222.1.17	1	341	1	333	BF	204
10873.20101222.1.18	1	301	1	283	BF	111
10873.20101222.1.19	1	313	1	300	BF	129
10873.20101222.1.20	1	377	1	367	BF	204
10873.20101222.1.21	1	345	1	333	BF	116
10873.20101222.1.22	1	333	1	317	BF	149
10873.20101222.1.23	1	369	1	367	BF	146
10873.20101222.1.24	1	333	1	317	BF	141
10873.20101222.1.25	1	385	1	367	BF	126
10873.20101222.1.26	1	301	1	300	BF	142
10873.20101222.1.27	1	337	1	333	BF	203
10873.20101222.1.28	1	385	1	367	BF	138
10873.20101222.1.29	1	293	1	283	BF	203
10873.20101222.1.30	1	473	1	467	BF	201
10873.20101222.1.31	1	357	1	350	BF	202
10873.20101222.1.32	2	341	0	333	BF	120
10873.20101222.1.33	1	425	1	417	BF	204
10873.20101222.1.34	1	385	1	367	BF	144
10873.20101222.1.35	1	345	1	333	BF	125
10873.20101222.1.36	1	329	1	317	BF	117
10873.20101222.1.37	1	318	1	317	BF	114
10873.20101222.1.38	1	282	1	300	BF	202
10873.20101222.1.39	1	302	1	317	BF	204
10873.20101222.1.40	1	282	1	283	BF	137
10873.20101222.1.41	1	325	1	333	BF	131
10873.20101222.1.42	1	345	1	350	BF	145
10873.20101222.1.43	1	290	1	300	BF	204
10873.20101222.1.44	1	310	-1	-1	BF	119
10873.20101222.1.45	1	318	1	300	BF	150
10873.20101222.1.46	1	310	1	317	BF	121
10873.20101222.1.47	1	440	1	433	BF	147
10873.20101222.1.48	1	341	1	350	BF	134
10873.20101222.1.49	1	393	1	400	BF	115
10873.20101222.1.50	1	333	1	350	BF	202
10873.20101222.1.51	1	310	1	317	BF	124
10873.20101222.1.52	1	361	1	367	BF	128
10873.20101222.1.53	1	317	1	317	BF	113
10873.20101222.1.54	1	393	1	383	BF	133
10873.20101222.1.55	1	329	1	317	BF	203
10873.20101222.1.56	1	361	1	350	BF	148
10873.20101222.1.57	1	417	1	400	BF	202
10873.20101222.1.58	1	365	1	350	BF	201
10873.20101222.1.59	1	417	1	383	BF	201
10873.20101222.1.60	1	385	1	350	BF	135
10872.20120627.2.1	1	329	1	200	RI	201
10872.20120627.2.2	1	290	1	300	RI	201
10872.20120627.2.3	1	294	1	300	RI	143
10872.20120627.2.4	1	286	1	300	RI	201
10872.20120627.2.5	1	353	1	383	RI	118
10872.20120627.2.6	1	405	1	417	RI	201
10872.20120627.2.7	1	295	1	317	RI	202
10872.20120627.2.8	1	329	1	333	RI	120
10872.20120627.2.9	1	349	1	333	RI	140
10872.20120627.2.10	1	353	1	350	RI	148
10872.20120627.2.11	1	349	1	367	RI	123
10872.20120627.2.12	1	321	1	333	RI	125
10872.20120627.2.13	1	298	1	317	RI	202
10872.20120627.2.14	1	306	1	317	RI	147
10872.20120627.2.15	1	389	1	400	RI	145
10872.20120627.2.16	1	318	1	317	RI	204
10872.20120627.2.17	1	357	1	367	RI	131
10872.20120627.2.18	1	349	1	367	RI	127
10872.20120627.2.19	1	306	1	317	RI	138
10872.20120627.2.20	1	441	1	417	RI	111
10872.20120627.2.21	1	306	1	317	RI	113
10872.20120627.2.22	1	298	1	317	RI	116
10872.20120627.2.23	1	310	1	333	RI	133
10872.20120627.2.24	1	321	1	333	RI	202
10872.20120627.2.25	1	314	1	317	RI	202
10872.20120627.2.26	1	357	1	367	RI	117
10872.20120627.2.27	1	329	1	333	RI	202
10872.20120627.2.28	1	314	1	317	RI	115
10872.20120627.2.29	1	318	1	317	RI	124
10872.20120627.2.30	1	329	1	350	RI	142
10872.20120627.2.31	1	333	1	350	RI	139
10872.20120627.2.32	1	310	1	317	RI	144
10872.20120627.2.33	1	381	1	400	RI	204
10872.20120627.2.34	1	318	1	333	RI	149
10872.20120627.2.35	1	325	1	350	RI	130
10872.20120627.2.36	1	385	1	400	RI	203
10872.20120627.2.37	1	306	1	317	RI	204
10872.20120627.2.38	1	310	1	333	RI	204
10872.20120627.2.39	1	318	1	333	RI	150
10872.20120627.2.40	1	353	1	367	RI	135
10872.20120627.2.41	1	412	1	417	RI	119
10872.20120627.2.42	1	329	1	350	RI	134
10872.20120627.2.43	1	286	1	317	RI	204
10872.20120627.2.44	1	314	1	300	RI	114
10872.20120627.2.45	1	385	1	400	RI	126
10872.20120627.2.46	1	309	1	383	RI	203
10872.20120627.2.47	1	333	1	350	RI	128
10872.20120627.2.48	1	321	1	350	RI	146
10872.20120627.2.49	1	318	1	350	RI	121
10872.20120627.2.50	1	314	1	333	RI	203
10872.20120627.2.51	1	318	1	333	RI	132
10872.20120627.2.52	1	389	1	417	RI	201
10872.20120627.2.53	1	333	1	333	RI	203
10872.20120627.2.54	1	333	1	350	RI	203
10872.20120627.2.55	1	298	1	317	RI	122
10872.20120627.2.56	1	305	1	317	RI	129
10872.20120627.2.57	1	381	1	367	RI	112
10872.20120627.2.58	1	353	1	367	RI	141
10872.20120627.2.59	1	325	1	333	RI	136
10872.20120627.2.60	1	341	1	367	RI	137
10872.20120627.1.1	1	377	1	233	RI	127
10872.20120627.1.2	1	314	1	317	RI	118
10872.20120627.1.3	1	345	1	350	RI	143
10872.20120627.1.4	1	349	1	350	RI	112
10872.20120627.1.5	1	504	-1	-1	RI	203
10872.20120627.1.6	1	341	1	350	RI	132
10872.20120627.1.7	1	349	1	350	RI	136
10872.20120627.1.8	1	318	1	333	RI	201
10872.20120627.1.9	1	377	1	383	RI	122
10872.20120627.1.10	1	302	1	317	RI	202
10872.20120627.1.11	1	349	1	367	RI	203
10872.20120627.1.12	1	357	1	367	RI	139
10872.20120627.1.13	1	325	1	333	RI	130
10872.20120627.1.14	1	329	1	333	RI	123
10872.20120627.1.15	1	337	1	350	RI	140
10872.20120627.1.16	1	345	1	350	RI	201
10872.20120627.1.17	1	318	1	317	RI	204
10872.20120627.1.18	1	353	1	367	RI	111
10872.20120627.1.19	1	333	1	317	RI	129
10872.20120627.1.20	1	333	1	317	RI	204
10872.20120627.1.21	1	333	1	317	RI	116
10872.20120627.1.22	1	329	1	317	RI	149
10872.20120627.1.23	1	369	1	367	RI	146
10872.20120627.1.24	1	381	1	383	RI	141
10872.20120627.1.25	1	341	1	317	RI	126
10872.20120627.1.26	1	369	1	367	RI	142
10872.20120627.1.27	1	537	-1	-1	RI	203
10872.20120627.1.28	1	561	-1	-1	RI	138
10872.20120627.1.29	1	381	1	383	RI	203
10872.20120627.1.30	1	369	1	367	RI	201
10872.20120627.1.31	1	353	1	350	RI	202
10872.20120627.1.32	1	545	1	533	RI	120
10872.20120627.1.33	1	521	-1	-1	RI	204
10872.20120627.1.34	1	481	1	483	RI	144
10872.20120627.1.35	1	333	1	333	RI	125
10872.20120627.1.36	1	337	1	333	RI	117
10872.20120627.1.37	1	302	1	300	RI	114
10872.20120627.1.38	1	321	1	333	RI	202
10872.20120627.1.39	1	329	1	333	RI	204
10872.20120627.1.40	1	337	1	333	RI	137
10872.20120627.1.41	1	337	1	350	RI	131
10872.20120627.1.42	1	314	1	317	RI	145
10872.20120627.1.43	1	357	1	367	RI	204
10872.20120627.1.44	1	310	1	317	RI	119
10872.20120627.1.45	1	329	1	350	RI	150
10872.20120627.1.46	1	302	1	333	RI	121
10872.20120627.1.47	1	337	1	350	RI	147
10872.20120627.1.48	1	341	1	350	RI	134
10872.20120627.1.49	1	416	1	417	RI	115
10872.20120627.1.50	1	353	1	367	RI	202
10872.20120627.1.51	1	345	1	350	RI	124
10872.20120627.1.52	1	333	1	350	RI	128
10872.20120627.1.53	1	310	1	317	RI	113
10872.20120627.1.54	1	377	1	367	RI	133
10872.20120627.1.55	1	373	1	367	RI	203
10872.20120627.1.56	1	385	1	367	RI	148
10872.20120627.1.57	1	420	1	417	RI	202
10872.20120627.1.58	1	345	1	333	RI	201
10872.20120627.1.59	1	337	1	333	RI	201
10872.20120627.1.60	1	313	1	300	RI	135
10872.20101221.2.1	1	417	1	217	BF	201
10872.20101221.2.2	1	NA	-1	-1	BF	201
10872.20101221.2.3	1	314	1	317	BF	143
10872.20101221.2.4	1	298	1	283	BF	201
10872.20101221.2.5	1	353	1	350	BF	118
10872.20101221.2.6	1	325	-1	-1	BF	201
10872.20101221.2.7	1	306	1	317	BF	202
10872.20101221.2.8	1	353	1	350	BF	120
10872.20101221.2.9	1	333	1	333	BF	140
10872.20101221.2.10	1	357	1	367	BF	148
10872.20101221.2.11	1	341	1	350	BF	123
10872.20101221.2.12	1	389	1	400	BF	125
10872.20101221.2.13	1	318	1	333	BF	202
10872.20101221.2.14	1	361	1	367	BF	147
10872.20101221.2.15	1	302	1	300	BF	145
10872.20101221.2.16	1	341	1	350	BF	204
10872.20101221.2.17	1	318	1	350	BF	131
10872.20101221.2.18	1	325	1	317	BF	127
10872.20101221.2.19	1	365	1	367	BF	138
10872.20101221.2.20	1	318	1	317	BF	111
10872.20101221.2.21	1	405	1	400	BF	113
10872.20101221.2.22	1	361	1	350	BF	116
10872.20101221.2.23	1	341	1	317	BF	133
10872.20101221.2.24	1	345	1	317	BF	202
10872.20101221.2.25	1	381	1	367	BF	202
10872.20101221.2.26	1	369	1	350	BF	117
10872.20101221.2.27	1	365	1	350	BF	202
10872.20101221.2.28	1	393	1	367	BF	115
10872.20101221.2.29	1	337	-1	-1	BF	124
10872.20101221.2.30	1	333	1	317	BF	142
10872.20101221.2.31	1	353	1	333	BF	139
10872.20101221.2.32	1	393	1	383	BF	144
10872.20101221.2.33	1	429	1	417	BF	204
10872.20101221.2.34	1	389	1	383	BF	149
10872.20101221.2.35	1	353	1	333	BF	130
10872.20101221.2.36	1	377	1	367	BF	203
10872.20101221.2.37	1	425	1	417	BF	204
10872.20101221.2.38	1	353	1	350	BF	204
10872.20101221.2.39	1	349	1	333	BF	150
10872.20101221.2.40	1	357	1	367	BF	135
10872.20101221.2.41	1	381	1	367	BF	119
10872.20101221.2.42	1	341	1	333	BF	134
10872.20101221.2.43	1	349	1	333	BF	204
10872.20101221.2.44	1	353	1	333	BF	114
10872.20101221.2.45	1	345	1	350	BF	126
10872.20101221.2.46	1	345	1	350	BF	203
10872.20101221.2.47	1	397	1	400	BF	128
10872.20101221.2.48	1	409	1	417	BF	146
10872.20101221.2.49	1	361	1	367	BF	121
10872.20101221.2.50	1	365	1	367	BF	203
10872.20101221.2.51	1	357	1	367	BF	132
10872.20101221.2.52	1	357	1	367	BF	201
10872.20101221.2.53	1	369	1	367	BF	203
10872.20101221.2.54	1	381	1	400	BF	203
10872.20101221.2.55	1	369	1	383	BF	122
10872.20101221.2.56	1	333	1	317	BF	129
10872.20101221.2.57	1	325	1	317	BF	112
10872.20101221.2.58	1	385	1	367	BF	141
10872.20101221.2.59	1	349	1	350	BF	136
10872.20101221.2.60	1	401	1	383	BF	137
10872.20101221.1.1	1	409	1	217	BF	127
10872.20101221.1.2	1	377	1	367	BF	118
10872.20101221.1.3	1	373	1	367	BF	143
10872.20101221.1.4	1	NA	1	367	BF	112
10872.20101221.1.5	1	373	1	383	BF	203
10872.20101221.1.6	1	377	1	383	BF	132
10872.20101221.1.7	1	365	1	383	BF	136
10872.20101221.1.8	1	365	1	367	BF	201
10872.20101221.1.9	1	412	1	417	BF	122
10872.20101221.1.10	0	321	1	317	BF	202
10872.20101221.1.11	1	420	1	433	BF	203
10872.20101221.1.12	1	373	1	383	BF	139
10872.20101221.1.13	2	373	0	383	BF	130
10872.20101221.1.14	1	345	1	367	BF	123
10872.20101221.1.15	1	377	1	400	BF	140
10872.20101221.1.16	1	460	1	467	BF	201
10872.20101221.1.17	1	440	1	450	BF	204
10872.20101221.1.18	1	389	1	383	BF	111
10872.20101221.1.19	1	401	1	400	BF	129
10872.20101221.1.20	1	449	1	433	BF	204
10872.20101221.1.21	1	377	1	383	BF	116
10872.20101221.1.22	1	417	1	417	BF	149
10872.20101221.1.23	1	589	-1	-1	BF	146
10872.20101221.1.24	1	401	1	400	BF	141
10872.20101221.1.25	1	369	1	367	BF	126
10872.20101221.1.26	1	393	-1	-1	BF	142
10872.20101221.1.27	1	685	1	683	BF	203
10872.20101221.1.28	1	429	1	433	BF	138
10872.20101221.1.29	1	393	1	383	BF	203
10872.20101221.1.30	1	393	1	383	BF	201
10872.20101221.1.31	1	377	1	367	BF	202
10872.20101221.1.32	1	365	1	367	BF	120
10872.20101221.1.33	1	413	1	400	BF	204
10872.20101221.1.34	1	409	1	400	BF	144
10872.20101221.1.35	1	405	1	400	BF	125
10872.20101221.1.36	1	373	1	367	BF	117
10872.20101221.1.37	1	329	1	333	BF	114
10872.20101221.1.38	1	397	1	400	BF	202
10872.20101221.1.39	1	310	1	317	BF	204
10872.20101221.1.40	1	361	1	367	BF	137
10872.20101221.1.41	1	373	1	383	BF	131
10872.20101221.1.42	1	385	1	383	BF	145
10872.20101221.1.43	1	349	1	367	BF	204
10872.20101221.1.44	1	397	1	417	BF	119
10872.20101221.1.45	1	416	1	433	BF	150
10872.20101221.1.46	1	345	1	367	BF	121
10872.20101221.1.47	1	432	1	450	BF	147
10872.20101221.1.48	1	377	-1	-1	BF	134
10872.20101221.1.49	1	341	1	350	BF	115
10872.20101221.1.50	1	349	1	367	BF	202
10872.20101221.1.51	1	345	1	367	BF	124
10872.20101221.1.52	1	484	1	500	BF	128
