trial	count_a	lat_a	count_m	lat_m	scorer	xdat	reason
10697.20110217.3.7	1	373	1	400	LR	127	
10697.20110217.3.8	1	389	1	417	LR	204	
10697.20110217.3.9	1	381	1	383	LR	201	
10697.20110217.3.10	1	382	1	400	LR	150	
10697.20110217.3.11	1	433	1	450	LR	203	
10697.20110217.3.12	1	383	1	417	LR	201	
10697.20110217.3.13	1	409	1	450	LR	128	
10697.20110217.3.14	1	345	1	367	LR	147	
10697.20110217.3.15	1	488	1	483	LR	149	
10697.20110217.3.16	1	416	1	383	LR	202	
10697.20110217.3.17	1	446	1	483	LR	128	
10697.20110217.3.18	1	457	1	483	LR	202	
10697.20110217.3.19	1	455	1	467	LR	150	
10697.20110217.3.20	1	361	1	400	LR	128	
10697.20110217.3.21	1	429	1	450	LR	129	
10697.20110217.3.22	1	402	1	383	LR	148	
10697.20110217.3.23	1	413	1	417	LR	148	
10697.20110217.3.24	1	426	1	467	LR	130	
10697.20110217.3.25	1	366	1	383	LR	204	
10697.20110217.3.26	1	429	1	450	LR	147	
10697.20110217.3.27	1	468	1	733	LR	203	
10697.20110217.3.28	1	369	1	400	LR	130	
10697.20110217.3.29	1	577	1	600	LR	149	
10697.20110217.3.30	1	365	1	383	LR	203	
10697.20110217.3.31	1	389	1	367	LR	130	
10697.20110217.3.32	1	396	1	417	LR	149	
10697.20110217.3.33	1	429	1	450	LR	127	
10697.20110217.3.34	1	409	1	400	LR	150	
10697.20110217.3.35	1	449	1	483	LR	204	
10697.20110217.3.36	1	482	1	500	LR	148	
10697.20110217.3.37	1	392	1	417	LR	127	
10697.20110217.3.38	1	401	1	433	LR	204	
10697.20110217.3.39	1	345	1	283	LR	130	
10697.20110217.3.40	1	421	1	450	LR	150	
10697.20110217.3.41	2	289	1	450	LR	201	
10697.20110217.3.42	1	366	1	383	LR	201	
10697.20110217.2.1	1	537	1	467	LR	127	
10697.20110217.2.2	1	337	1	367	LR	147	
10697.20110217.2.3	1	329	1	350	LR	127	
10697.20110217.2.4	1	361	1	383	LR	204	
10697.20110217.2.5	1	389	1	417	LR	150	
10697.20110217.2.6	1	322	1	350	LR	129	
10697.20110217.2.7	1	342	1	367	LR	150	
10697.20110217.2.8	1	365	1	400	LR	147	
10697.20110217.2.9	1	414	1	450	LR	203	
10697.20110217.2.10	1	403	1	417	LR	149	
10697.20110217.2.11	1	401	1	383	LR	130	
10697.20110217.2.12	1	457	1	467	LR	127	
10697.20110217.2.13	1	413	1	400	LR	201	
10697.20110217.2.14	1	393	1	417	LR	202	
10697.20110217.2.15	1	377	1	400	LR	203	
10697.20110217.2.16	2	74	2	100	LR	148	
10697.20110217.2.17	1	408	1	433	LR	148	
10697.20110217.2.18	1	457	1	483	LR	204	
10697.20110217.2.19	1	389	1	417	LR	148	
10697.20110217.2.20	1	360	1	367	LR	127	
10697.20110217.2.21	1	393	1	417	LR	129	
10697.20110217.2.22	1	441	1	467	LR	128	
10697.20110217.2.23	1	412	1	433	LR	130	
10697.20110217.2.24	1	390	1	417	LR	204	
10697.20110217.2.25	1	401	1	417	LR	149	
10697.20110217.2.26	1	441	1	467	LR	149	
10697.20110217.2.27	1	457	1	-900	LR	204	
10697.20110217.2.28	1	460	1	483	LR	128	
10697.20110217.2.29	1	323	1	350	LR	130	
10697.20110217.2.30	1	393	1	417	LR	150	
10697.20110217.2.31	1	395	1	417	LR	201	
10697.20110217.2.32	1	385	1	400	LR	201	
10697.20110217.2.33	1	397	1	433	LR	147	
10697.20110217.2.34	1	337	1	333	LR	129	
10697.20110217.2.35	1	415	1	450	LR	202	
10697.20110217.2.36	1	404	1	400	LR	202	
10697.20110217.2.37	1	550	1	567	LR	130	
10697.20110217.2.38	-1	NA	-1	-1	LR	147	4 samples > 22 px (10.00 max) from 113.96 (base)
10697.20110217.2.39	1	395	1	433	LR	128	
10697.20110217.2.40	1	537	1	583	LR	203	
10697.20110217.2.41	1	449	1	467	LR	150	
10697.20110217.2.42	-1	NA	1	250	LR	201	3 samples > 29 px (10.00 max) from 161.11 (base)
10697.20110217.2.1	1	537	1	467	LR	127	
10697.20110217.2.2	1	337	1	367	LR	147	
10697.20110217.2.3	1	329	1	350	LR	127	
10697.20110217.2.4	1	361	1	383	LR	204	
10697.20110217.2.5	1	389	1	417	LR	150	
10697.20110217.2.6	1	322	1	350	LR	129	
10697.20110217.2.7	1	342	1	367	LR	150	
10697.20110217.2.8	1	365	1	400	LR	147	
10697.20110217.2.9	1	414	1	450	LR	203	
10697.20110217.2.10	1	403	1	417	LR	149	
10697.20110217.2.11	1	401	1	383	LR	130	
10697.20110217.2.12	1	457	1	467	LR	127	
10697.20110217.2.13	1	413	1	400	LR	201	
10697.20110217.2.14	1	393	1	417	LR	202	
10697.20110217.2.15	1	377	1	400	LR	203	
10697.20110217.2.16	2	74	2	100	LR	148	
10697.20110217.2.17	1	408	1	433	LR	148	
10697.20110217.2.18	1	457	1	483	LR	204	
10697.20110217.2.19	1	389	1	417	LR	148	
10697.20110217.2.20	1	360	1	367	LR	127	
10697.20110217.2.21	1	393	1	417	LR	129	
10697.20110217.2.22	1	441	1	467	LR	128	
10697.20110217.2.23	1	412	1	433	LR	130	
10697.20110217.2.24	1	390	1	417	LR	204	
10697.20110217.2.25	1	401	1	417	LR	149	
10697.20110217.2.26	1	441	1	467	LR	149	
10697.20110217.2.27	1	457	1	-900	LR	204	
10697.20110217.2.28	1	460	1	483	LR	128	
10697.20110217.2.29	1	323	1	350	LR	130	
10697.20110217.2.30	1	393	1	417	LR	150	
10697.20110217.2.31	1	395	1	417	LR	201	
10697.20110217.2.32	1	385	1	400	LR	201	
10697.20110217.2.33	1	397	1	433	LR	147	
10697.20110217.2.34	1	337	1	333	LR	129	
10697.20110217.2.35	1	415	1	450	LR	202	
10697.20110217.2.36	1	404	1	400	LR	202	
10697.20110217.2.37	1	550	1	567	LR	130	
10697.20110217.2.38	-1	NA	-1	-1	LR	147	4 samples > 22 px (10.00 max) from 113.96 (base)
10697.20110217.2.39	1	395	1	433	LR	128	
10697.20110217.2.40	1	537	1	583	LR	203	
10697.20110217.2.41	1	449	1	467	LR	150	
10697.20110217.2.42	-1	NA	1	250	LR	201	3 samples > 29 px (10.00 max) from 161.11 (base)
10697.20110217.1.1	1	397	1	333	LR	201	
10697.20110217.1.2	-1	NA	1	483	LR	149	first good sac has poor tracking ( 0.27 < 0.80 obvervedsamples/expected)
10697.20110217.1.3	1	401	1	417	LR	129	
10697.20110217.1.4	1	405	1	433	LR	203	
10697.20110217.1.5	1	505	1	533	LR	201	
10697.20110217.1.6	1	421	1	450	LR	130	
10697.20110217.1.7	1	545	1	583	LR	201	
10697.20110217.1.8	1	437	1	450	LR	149	
10697.20110217.1.9	-1	NA	-1	-1	LR	147	moving (6.769 px/60Hz) before target onset
10697.20110217.1.10	1	413	1	450	LR	202	
10697.20110217.1.11	1	393	1	433	LR	128	
10697.20110217.1.12	1	413	1	433	LR	129	
10697.20110217.1.13	1	497	1	533	LR	127	
10697.20110217.1.14	1	489	1	517	LR	150	
10697.20110217.1.15	1	393	1	417	LR	130	
10697.20110217.1.16	1	405	1	433	LR	201	
10697.20110217.1.17	1	341	1	367	LR	150	
10697.20110217.1.18	1	389	1	417	LR	128	
10697.20110217.1.19	1	389	1	417	LR	204	
10697.20110217.1.20	1	445	1	483	LR	150	
10697.20110217.1.21	1	489	1	517	LR	203	
10697.20110217.1.22	1	413	1	450	LR	130	
10697.20110217.1.23	1	317	1	350	LR	203	
10697.20110217.1.24	1	377	1	400	LR	204	
10697.20110217.1.25	-1	NA	1	433	LR	148	3 samples > 15 px (10.00 max) from 156.44 (base)
10697.20110217.1.26	1	389	1	417	LR	147	
10697.20110217.1.27	1	377	1	400	LR	127	
10697.20110217.1.28	1	349	1	383	LR	147	
10697.20110217.1.29	1	469	1	500	LR	127	
10697.20110217.1.30	1	417	1	417	LR	204	
10697.20110217.1.31	1	341	1	367	LR	147	
10697.20110217.1.32	1	405	1	433	LR	150	
10697.20110217.1.33	1	829	1	850	LR	148	
10697.20110217.1.34	1	405	1	433	LR	130	
10697.20110217.1.35	1	385	1	417	LR	128	
10697.20110217.1.36	1	465	1	483	LR	204	
10697.20110217.1.37	1	409	1	417	LR	202	
10697.20110217.1.38	1	369	1	400	LR	127	
10697.20110217.1.39	-1	NA	1	383	LR	202	first good sac has poor tracking ( 0.50 < 0.80 obvervedsamples/expected)
10697.20110217.1.40	1	389	1	400	LR	129	
10697.20110217.1.41	1	345	1	367	LR	148	
10697.20110217.1.42	1	389	1	417	LR	149	
10697.20110217.1.1	1	397	1	333	LR	201	
10697.20110217.1.2	-1	NA	1	483	LR	149	first good sac has poor tracking ( 0.27 < 0.80 obvervedsamples/expected)
10697.20110217.1.3	1	401	1	417	LR	129	
10697.20110217.1.4	1	405	1	433	LR	203	
10697.20110217.1.5	1	505	1	533	LR	201	
10697.20110217.1.6	1	421	1	450	LR	130	
10697.20110217.1.7	1	545	1	583	LR	201	
10697.20110217.1.8	1	437	1	450	LR	149	
10697.20110217.1.9	-1	NA	-1	-1	LR	147	moving (6.769 px/60Hz) before target onset
10697.20110217.1.10	1	413	1	450	LR	202	
10697.20110217.1.11	1	393	1	433	LR	128	
10697.20110217.1.12	1	413	1	433	LR	129	
10697.20110217.1.13	1	497	1	533	LR	127	
10697.20110217.1.14	1	489	1	517	LR	150	
10697.20110217.1.15	1	393	1	417	LR	130	
10697.20110217.1.16	1	405	1	433	LR	201	
10697.20110217.1.17	1	341	1	367	LR	150	
10697.20110217.1.18	1	389	1	417	LR	128	
10697.20110217.1.19	1	389	1	417	LR	204	
10697.20110217.1.20	1	445	1	483	LR	150	
10697.20110217.1.21	1	489	1	517	LR	203	
10697.20110217.1.22	1	413	1	450	LR	130	
10697.20110217.1.23	1	317	1	350	LR	203	
10697.20110217.1.24	1	377	1	400	LR	204	
10697.20110217.1.25	-1	NA	1	433	LR	148	3 samples > 15 px (10.00 max) from 156.44 (base)
10697.20110217.1.26	1	389	1	417	LR	147	
10697.20110217.1.27	1	377	1	400	LR	127	
10697.20110217.1.28	1	349	1	383	LR	147	
10697.20110217.1.29	1	469	1	500	LR	127	
10697.20110217.1.30	1	417	1	417	LR	204	
10697.20110217.1.31	1	341	1	367	LR	147	
10697.20110217.1.32	1	405	1	433	LR	150	
10697.20110217.1.33	1	829	1	850	LR	148	
10697.20110217.1.34	1	405	1	433	LR	130	
10697.20110217.1.35	1	385	1	417	LR	128	
10697.20110217.1.36	1	465	1	483	LR	204	
10697.20110217.1.37	1	409	1	417	LR	202	
10697.20110217.1.38	1	369	1	400	LR	127	
10697.20110217.1.39	-1	NA	1	383	LR	202	first good sac has poor tracking ( 0.50 < 0.80 obvervedsamples/expected)
10697.20110217.1.40	1	389	1	400	LR	129	
10697.20110217.1.41	1	345	1	367	LR	148	
10697.20110217.1.42	1	389	1	417	LR	149	
10697.20090620.4.1	1	349	1	267	BF	147	
10697.20090620.4.2	1	357	1	383	BF	130	
10697.20090620.4.3	1	373	1	383	BF	202	
10697.20090620.4.4	1	393	1	417	BF	149	
10697.20090620.4.5	1	485	1	517	BF	201	
10697.20090620.4.6	1	388	1	400	BF	202	
10697.20090620.4.7	1	377	1	400	BF	129	
10697.20090620.4.8	1	369	1	400	BF	129	
10697.20090620.4.9	1	381	1	400	BF	150	
10697.20090620.4.10	1	377	1	400	BF	149	
10697.20090620.4.11	1	373	1	400	BF	130	
10697.20090620.4.12	1	405	1	433	BF	127	
10697.20090620.4.13	-1	NA	0	83	BF	203	4 samples > 17 px (10.00 max) from 165.50 (base)
10697.20090620.4.14	1	417	1	450	BF	204	
10697.20090620.4.15	1	345	1	383	BF	129	
10697.20090620.4.16	2	349	-1	-1	BF	150	
10697.20090620.4.17	1	389	1	417	BF	128	
10697.20090620.4.18	1	373	1	383	BF	204	
10697.20090620.4.19	1	361	1	383	BF	203	
10697.20090620.4.20	1	349	1	383	BF	148	
10697.20090620.4.21	1	393	1	400	BF	149	
10697.20090620.4.22	1	465	1	500	BF	201	
10697.20090620.4.23	1	454	1	467	BF	203	
10697.20090620.4.24	1	473	1	500	BF	127	
10697.20090620.4.25	1	425	1	450	BF	150	
10697.20090620.4.26	1	428	1	450	BF	147	
10697.20090620.4.27	1	414	1	433	BF	148	
10697.20090620.4.28	1	369	1	400	BF	128	
10697.20090620.4.29	1	365	1	400	BF	127	
10697.20090620.4.30	1	377	1	400	BF	127	
10697.20090620.4.31	1	445	1	467	BF	147	
10697.20090620.4.32	2	433	-1	-1	BF	204	
10697.20090620.4.33	-1	NA	1	383	BF	148	first good sac has poor tracking ( 0.78 < 0.80 obvervedsamples/expected)
10697.20090620.4.34	1	361	1	400	BF	201	
10697.20090620.4.35	2	409	-1	-1	BF	204	
10697.20090620.4.36	1	393	1	433	BF	130	
10697.20090620.4.37	-1	NA	1	450	BF	128	first good sac has poor tracking ( 0.48 < 0.80 obvervedsamples/expected)
10697.20090620.4.38	1	397	1	417	BF	202	
10697.20090620.4.39	1	376	1	400	BF	147	
10697.20090620.4.40	1	425	1	433	BF	150	
10697.20090620.4.41	1	365	1	400	BF	201	
10697.20090620.4.42	1	437	1	467	BF	130	
10697.20090620.3.1	1	373	1	400	HJ	147	
10697.20090620.3.2	1	417	1	450	HJ	127	
10697.20090620.3.3	1	385	1	417	HJ	129	
10697.20090620.3.4	1	473	1	500	HJ	147	
10697.20090620.3.5	1	517	1	550	HJ	202	
10697.20090620.3.6	1	490	1	500	HJ	129	
10697.20090620.3.7	1	445	1	483	HJ	127	
10697.20090620.3.8	1	397	1	433	HJ	204	
10697.20090620.3.9	1	405	1	433	HJ	201	
10697.20090620.3.10	1	403	1	433	HJ	150	
10697.20090620.3.11	1	389	1	417	HJ	203	
10697.20090620.3.12	1	389	1	417	HJ	201	
10697.20090620.3.13	1	421	1	433	HJ	128	
10697.20090620.3.14	1	429	1	450	HJ	147	
10697.20090620.3.15	1	436	1	467	HJ	149	
10697.20090620.3.16	1	525	1	550	HJ	202	
10697.20090620.3.17	1	396	1	433	HJ	128	
10697.20090620.3.18	1	345	1	383	HJ	202	
10697.20090620.3.19	1	549	1	583	HJ	150	
10697.20090620.3.20	1	453	1	483	HJ	128	
10697.20090620.3.21	1	581	1	583	HJ	129	
10697.20090620.3.22	1	465	1	483	HJ	148	
10697.20090620.3.23	1	452	1	483	HJ	148	
10697.20090620.3.24	1	374	1	400	HJ	130	
10697.20090620.3.25	1	481	1	1033	HJ	204	
10697.20090620.3.26	-1	NA	-1	-1	HJ	147	average fixpos(181.950000) is off from baseline(130.500000)!
10697.20090620.3.27	1	337	1	367	HJ	203	
10697.20090620.3.28	1	397	1	433	HJ	130	
10697.20090620.3.29	1	413	1	433	HJ	149	
10697.20090620.3.30	1	437	1	467	HJ	203	
10697.20090620.3.31	1	407	1	433	HJ	130	
10697.20090620.3.32	2	205	0	367	HJ	149	
10697.20090620.3.33	1	422	1	450	HJ	127	
10697.20090620.3.34	1	417	1	383	HJ	150	
10697.20090620.3.35	1	334	1	367	HJ	204	
10697.20090620.3.36	1	477	1	500	HJ	148	
10697.20090620.3.37	1	381	1	417	HJ	127	
10697.20090620.3.38	1	361	1	400	HJ	204	
10697.20090620.3.39	1	361	1	367	HJ	130	
10697.20090620.3.40	2	433	2	467	HJ	150	
10697.20090620.3.41	2	233	-1	-1	HJ	201	
10697.20090620.3.42	1	368	1	400	HJ	201	
10697.20090620.2.1	1	433	1	333	HJ	127	
10697.20090620.2.2	1	421	1	450	HJ	147	
10697.20090620.2.3	1	433	1	467	HJ	127	
10697.20090620.2.4	1	521	1	533	HJ	204	
10697.20090620.2.5	1	437	1	467	HJ	150	
10697.20090620.2.6	1	393	1	417	HJ	129	
10697.20090620.2.7	1	441	1	417	HJ	150	
10697.20090620.2.8	1	369	1	367	HJ	147	
10697.20090620.2.9	1	413	1	450	HJ	203	
10697.20090620.2.10	1	373	-1	-1	HJ	149	
10697.20090620.2.11	1	433	1	450	HJ	130	
10697.20090620.2.12	1	553	1	567	HJ	127	
10697.20090620.2.13	1	481	1	483	HJ	201	
10697.20090620.2.14	1	425	1	450	HJ	202	
10697.20090620.2.15	1	425	1	450	HJ	203	
10697.20090620.2.16	1	377	1	400	HJ	148	
10697.20090620.2.17	1	481	1	517	HJ	148	
10697.20090620.2.18	1	389	1	417	HJ	204	
10697.20090620.2.19	1	409	1	433	HJ	148	
10697.20090620.2.20	2	393	2	417	HJ	127	
10697.20090620.2.21	1	449	1	467	HJ	129	
10697.20090620.2.22	1	421	1	467	HJ	128	
10697.20090620.2.23	1	401	1	433	HJ	130	
10697.20090620.2.24	1	409	1	433	HJ	204	
10697.20090620.2.25	1	405	1	433	HJ	149	
10697.20090620.2.26	1	353	1	367	HJ	149	
10697.20090620.2.27	1	569	-1	-1	HJ	204	
10697.20090620.2.28	1	456	1	483	HJ	128	
10697.20090620.2.29	1	413	1	450	HJ	130	
10697.20090620.2.30	1	441	1	517	HJ	150	
10697.20090620.2.31	1	445	1	483	HJ	201	
10697.20090620.2.32	1	481	1	517	HJ	201	
10697.20090620.2.33	1	385	1	417	HJ	147	
10697.20090620.2.34	1	361	1	383	HJ	129	
10697.20090620.2.35	1	465	1	500	HJ	202	
10697.20090620.2.36	1	401	1	400	HJ	202	
10697.20090620.2.37	1	405	1	433	HJ	130	
10697.20090620.2.38	1	101	1	133	HJ	147	
10697.20090620.2.39	1	353	1	383	HJ	128	
10697.20090620.2.40	1	469	1	500	HJ	203	
10697.20090620.2.41	1	389	1	417	HJ	150	
10697.20090620.2.42	1	394	1	417	HJ	201	
10697.20090620.1.1	1	405	1	333	HJ	201	
10697.20090620.1.2	1	461	1	483	HJ	149	
10697.20090620.1.3	1	397	1	433	HJ	129	
10697.20090620.1.4	-1	NA	1	433	HJ	203	first good sac has poor tracking ( 0.41 < 0.80 obvervedsamples/expected)
10697.20090620.1.5	1	509	1	533	HJ	201	
10697.20090620.1.6	1	381	1	267	HJ	130	
10697.20090620.1.7	-1	NA	-1	-1	HJ	201	moving (-Inf px/60Hz) before target onset
10697.20090620.1.8	1	445	1	467	HJ	149	
10697.20090620.1.9	1	541	-1	-1	HJ	147	
10697.20090620.1.10	1	393	1	417	HJ	202	
10697.20090620.1.11	1	473	1	500	HJ	128	
10697.20090620.1.12	1	469	1	500	HJ	129	
10697.20090620.1.13	1	509	1	517	HJ	127	
10697.20090620.1.14	-1	NA	-1	-1	HJ	150	moving (4.944 px/60Hz) before target onset
10697.20090620.1.15	-1	NA	-1	-1	HJ	130	first good sac has poor tracking ( 0.47 < 0.80 obvervedsamples/expected)
10697.20090620.1.16	1	329	1	350	HJ	201	
10697.20090620.1.17	1	361	1	383	HJ	150	
10697.20090620.1.18	1	300	1	517	HJ	128	
10697.20090620.1.19	1	373	-1	-1	HJ	204	
10697.20090620.1.20	1	533	-1	-1	HJ	150	
10697.20090620.1.21	1	517	-1	-1	HJ	203	
10697.20090620.1.22	-1	NA	-1	-1	HJ	130	first good sac has poor tracking ( 0.78 < 0.80 obvervedsamples/expected)
10697.20090620.1.23	1	409	-1	-1	HJ	203	
10697.20090620.1.24	-1	NA	-1	-1	HJ	204	average fixpos(182.487500) is off from baseline(130.500000)!
10697.20090620.1.25	-1	NA	-1	-1	HJ	148	moving (7.172 px/60Hz) before target onset
10697.20090620.1.26	1	297	1	300	HJ	147	
10697.20090620.1.27	1	397	-1	-1	HJ	127	
10697.20090620.1.28	1	421	1	450	HJ	147	
10697.20090620.1.29	1	213	1	450	HJ	127	
10697.20090620.1.30	1	490	1	500	HJ	204	
10697.20090620.1.31	1	434	-1	-1	HJ	147	
10697.20090620.1.32	2	413	-1	-1	HJ	150	
10697.20090620.1.33	1	425	-1	-1	HJ	148	
10697.20090620.1.34	-1	NA	-1	-1	HJ	130	3 samples > 21 px (10.00 max) from 146.74 (base)
10697.20090620.1.35	-1	NA	1	417	HJ	128	3 samples > 30 px (10.00 max) from 147.54 (base)
10697.20090620.1.36	1	433	1	467	HJ	204	
10697.20090620.1.37	1	585	1	617	HJ	202	
10697.20090620.1.38	1	609	1	633	HJ	127	
10697.20090620.1.39	1	437	1	467	HJ	202	
10697.20090620.1.40	2	157	0	167	HJ	129	
10697.20090620.1.41	1	453	1	483	HJ	148	
10697.20090620.1.42	1	525	1	567	HJ	149	
10696.20090629.4.1	1	365	1	283	CW	147	
10696.20090629.4.2	2	301	2	333	CW	130	
10696.20090629.4.3	1	391	1	433	CW	202	
10696.20090629.4.4	2	273	2	300	CW	149	
10696.20090629.4.5	1	397	1	433	CW	201	
10696.20090629.4.6	1	393	1	417	CW	202	
10696.20090629.4.7	2	277	2	300	CW	129	
10696.20090629.4.8	-1	NA	2	500	CW	129	4 samples > 63 px (10.00 max) from 98.42 (base)
10696.20090629.4.9	2	292	0	300	CW	150	
10696.20090629.4.10	1	381	1	417	CW	149	
10696.20090629.4.11	2	393	2	433	CW	130	
10696.20090629.4.12	2	263	2	300	CW	127	
10696.20090629.4.13	2	281	2	317	CW	203	
10696.20090629.4.14	2	321	2	333	CW	204	
10696.20090629.4.15	1	413	1	450	CW	129	
10696.20090629.4.16	1	381	1	417	CW	150	
10696.20090629.4.17	-1	NA	1	417	CW	128	no good saccades
10696.20090629.4.18	1	389	1	417	CW	204	
10696.20090629.4.19	1	373	1	400	CW	203	
10696.20090629.4.20	1	356	1	367	CW	148	
10696.20090629.4.21	1	341	1	367	CW	149	
10696.20090629.4.22	2	278	2	300	CW	201	
10696.20090629.4.23	2	293	2	317	CW	203	
10696.20090629.4.24	2	296	2	317	CW	127	
10696.20090629.4.25	2	301	2	317	CW	150	
10696.20090629.4.26	2	285	2	317	CW	147	
10696.20090629.4.27	1	353	1	350	CW	148	
10696.20090629.4.28	2	325	2	333	CW	128	
10696.20090629.4.29	1	377	1	400	CW	127	
10696.20090629.4.30	1	404	1	433	CW	127	
10696.20090629.4.31	1	410	1	433	CW	147	
10696.20090629.4.32	2	285	-1	-1	CW	204	
10696.20090629.4.33	2	285	2	300	CW	148	
10696.20090629.4.34	1	369	1	400	CW	201	
10696.20090629.4.35	1	421	-1	-1	CW	204	
10696.20090629.4.36	2	289	0	300	CW	130	
10696.20090629.4.37	2	290	2	317	CW	128	
10696.20090629.4.38	1	458	1	483	CW	202	
10696.20090629.4.39	2	283	-1	-1	CW	147	
10696.20090629.4.40	2	317	0	350	CW	150	
10696.20090629.4.41	1	388	1	417	CW	201	
10696.20090629.4.42	1	393	1	417	CW	130	
10696.20090629.3.1	1	386	1	400	CW	147	
10696.20090629.3.2	1	390	1	400	CW	127	
10696.20090629.3.3	1	441	1	433	CW	129	
10696.20090629.3.4	1	390	1	417	CW	147	
10696.20090629.3.5	1	365	1	400	CW	202	
10696.20090629.3.6	1	417	1	450	CW	129	
10696.20090629.3.7	-1	NA	-1	-1	CW	127	average fixpos(211.920000) is off from baseline(130.500000)!
10696.20090629.3.8	-1	NA	-1	-1	CW	204	average fixpos(NaN) is off from baseline(130.500000)!
10696.20090629.3.9	2	305	2	333	CW	201	
10696.20090629.3.10	1	357	1	383	CW	150	
10696.20090629.3.11	1	361	1	400	CW	203	
10696.20090629.3.12	1	432	1	433	CW	201	
10696.20090629.3.13	2	293	2	317	CW	128	
10696.20090629.3.14	1	409	1	417	CW	147	
10696.20090629.3.15	1	513	1	550	CW	149	
10696.20090629.3.16	1	400	1	433	CW	202	
10696.20090629.3.17	-1	NA	1	450	CW	128	no good saccades
10696.20090629.3.18	-1	NA	1	433	CW	202	first good sac has poor tracking ( 0.15 < 0.80 obvervedsamples/expected)
10696.20090629.3.19	2	309	0	333	CW	150	
10696.20090629.3.20	1	452	1	483	CW	128	
10696.20090629.3.21	2	297	2	317	CW	129	
10696.20090629.3.22	1	408	1	433	CW	148	
10696.20090629.3.23	1	398	1	433	CW	148	
10696.20090629.3.24	1	437	1	467	CW	130	
10696.20090629.3.25	2	293	2	300	CW	204	
10696.20090629.3.26	-1	NA	1	450	CW	147	no saccades (getSacs)
10696.20090629.3.27	2	360	2	367	CW	203	
10696.20090629.3.28	2	289	0	317	CW	130	
10696.20090629.3.29	2	281	2	317	CW	149	
10696.20090629.3.30	1	465	1	483	CW	203	
10696.20090629.3.31	1	441	1	467	CW	130	
10696.20090629.3.32	2	385	2	417	CW	149	
10696.20090629.3.33	1	521	1	550	CW	127	
10696.20090629.3.34	1	385	1	417	CW	150	
10696.20090629.3.35	1	437	1	467	CW	204	
10696.20090629.3.36	1	392	1	417	CW	148	
10696.20090629.3.37	-1	NA	1	483	CW	127	no good saccades
10696.20090629.3.38	1	433	1	467	CW	204	
10696.20090629.3.39	1	417	1	450	CW	130	
10696.20090629.3.40	2	297	0	333	CW	150	
10696.20090629.3.41	2	269	2	300	CW	201	
10696.20090629.3.42	2	293	2	317	CW	201	
10696.20090629.2.1	2	287	2	217	CW	127	
10696.20090629.2.2	-1	NA	1	433	CW	147	no good saccades
10696.20090629.2.3	2	288	2	317	CW	127	
10696.20090629.2.4	1	137	-1	-1	CW	204	
10696.20090629.2.5	1	485	1	500	CW	150	
10696.20090629.2.6	-1	NA	-1	-1	CW	129	average fixpos(60.000000) is off from baseline(130.500000)!
10696.20090629.2.7	1	369	1	400	CW	150	
10696.20090629.2.8	2	287	2	317	CW	147	
10696.20090629.2.9	2	301	2	333	CW	203	
10696.20090629.2.10	2	321	2	333	CW	149	
10696.20090629.2.11	1	465	1	500	CW	130	
10696.20090629.2.12	1	419	1	450	CW	127	
10696.20090629.2.13	-1	NA	-1	-1	CW	201	no good saccades
10696.20090629.2.14	-1	NA	1	417	CW	202	no good saccades
10696.20090629.2.15	1	393	1	417	CW	203	
10696.20090629.2.16	2	288	2	317	CW	148	
10696.20090629.2.17	2	243	1	67	CW	148	
10696.20090629.2.18	2	299	2	317	CW	204	
10696.20090629.2.19	-1	NA	1	433	CW	148	moving (9.001 px/60Hz) before target onset
10696.20090629.2.20	1	430	1	467	CW	127	
10696.20090629.2.21	2	317	2	350	CW	129	
10696.20090629.2.22	2	285	2	317	CW	128	
10696.20090629.2.23	1	385	1	400	CW	130	
10696.20090629.2.24	2	289	2	317	CW	204	
10696.20090629.2.25	2	281	2	300	CW	149	
10696.20090629.2.26	1	349	1	383	CW	149	
10696.20090629.2.27	1	397	1	433	CW	204	
10696.20090629.2.28	2	297	2	300	CW	128	
10696.20090629.2.29	-1	NA	0	300	CW	130	4 samples > 16 px (10.00 max) from 152.62 (base)
10696.20090629.2.30	2	277	2	300	CW	150	
10696.20090629.2.31	2	291	2	317	CW	201	
10696.20090629.2.32	-1	NA	1	433	CW	201	no saccades (getSacs)
10696.20090629.2.33	-1	NA	1	417	CW	147	no good saccades
10696.20090629.2.34	1	397	1	433	CW	129	
10696.20090629.2.35	0	310	2	317	CW	202	
10696.20090629.2.36	1	353	1	383	CW	202	
10696.20090629.2.37	1	423	1	450	CW	130	
10696.20090629.2.38	2	350	2	383	CW	147	
10696.20090629.2.39	1	470	1	500	CW	128	
10696.20090629.2.40	1	381	1	400	CW	203	
10696.20090629.2.41	2	262	2	283	CW	150	
10696.20090629.2.42	2	293	2	300	CW	201	
10696.20090629.1.1	1	413	1	317	ALLEYESCORERS	201	
10696.20090629.1.2	1	333	1	367	ALLEYESCORERS	149	
10696.20090629.1.3	1	329	-1	-1	ALLEYESCORERS	129	
10696.20090629.1.4	1	489	1	500	ALLEYESCORERS	203	
10696.20090629.1.5	1	493	1	517	ALLEYESCORERS	201	
10696.20090629.1.6	2	293	2	317	ALLEYESCORERS	130	
10696.20090629.1.7	1	457	1	450	ALLEYESCORERS	201	
10696.20090629.1.8	2	337	2	367	ALLEYESCORERS	149	
10696.20090629.1.9	1	425	1	633	ALLEYESCORERS	147	
