trial	count_a	lat_a	count_m	lat_m	scorer
11152.20130412.2.14	1	400	1	400	SC
11152.20130412.2.15	1	377	1	333	SC
11152.20130412.2.16	1	432	1	417	SC
11152.20130412.2.17	1	392	1	400	SC
11152.20130412.2.18	-1	-1	-1	-1	SC
11152.20130412.2.19	1	599	1	600	SC
11152.20130412.2.20	2	373	0	300	SC
11152.20130412.2.21	1	373	1	367	SC
11152.20130412.2.22	1	349	1	350	SC
11152.20130412.2.23	1	440	1	400	SC
11152.20130412.2.24	1	401	1	383	SC
11152.20130412.2.25	1	507	1	500	SC
11152.20130412.2.26	1	492	1	450	SC
11152.20130412.2.27	1	416	1	400	SC
11152.20130412.2.28	1	353	1	367	SC
11152.20130412.2.29	1	444	1	450	SC
11152.20130412.2.30	1	412	1	417	SC
11152.20130412.2.31	1	381	1	400	SC
11152.20130412.2.32	1	424	1	417	SC
11152.20130412.2.33	1	361	1	367	SC
11152.20130412.2.34	1	369	1	367	SC
11152.20130412.2.35	1	440	1	433	SC
11152.20130412.2.36	1	333	1	333	SC
11152.20130412.2.37	1	345	1	350	SC
11152.20130412.2.38	1	408	1	417	SC
11152.20130412.2.39	1	349	1	350	SC
11152.20130412.2.40	1	444	1	417	SC
11152.20130412.2.41	1	353	1	333	SC
11152.20130412.2.42	1	436	1	417	SC
11152.20130412.2.43	1	429	1	417	SC
11152.20130412.2.44	1	429	1	417	SC
11152.20130412.2.45	1	381	1	383	SC
11152.20130412.2.46	1	449	1	433	SC
11152.20130412.2.47	1	502	1	483	SC
11152.20130412.2.48	1	479	1	467	SC
11152.20130412.2.49	1	397	1	383	SC
11152.20130412.2.50	1	361	1	350	SC
11152.20130412.2.51	1	401	1	383	SC
11152.20130412.2.52	1	595	1	567	SC
11152.20130412.2.53	1	369	1	350	SC
11152.20130412.2.54	1	397	1	383	SC
11152.20130412.2.55	1	461	1	450	SC
11152.20130412.2.56	1	353	1	333	SC
11152.20130412.2.57	1	401	1	383	SC
11152.20130412.2.58	1	337	1	333	SC
11152.20130412.2.59	1	409	1	417	SC
11152.20130412.2.60	1	413	1	383	SC
11152.20130412.1.1	1	440	1	283	SC
11152.20130412.1.2	1	389	1	400	SC
11152.20130412.1.3	1	389	1	400	SC
11152.20130412.1.4	1	329	1	317	SC
11152.20130412.1.5	1	405	1	400	SC
11152.20130412.1.6	1	361	1	350	SC
11152.20130412.1.7	1	579	1	550	SC
11152.20130412.1.8	1	381	1	350	SC
11152.20130412.1.9	1	405	1	400	SC
11152.20130412.1.10	1	480	1	467	SC
11152.20130412.1.11	1	393	1	367	SC
11152.20130412.1.12	1	468	1	467	SC
11152.20130412.1.13	1	381	1	367	SC
11152.20130412.1.14	1	401	1	383	SC
11152.20130412.1.15	1	389	1	383	SC
11152.20130412.1.16	1	357	1	350	SC
11152.20130412.1.17	1	571	1	567	SC
11152.20130412.1.18	1	457	1	433	SC
11152.20130412.1.19	2	318	2	300	SC
11152.20130412.1.20	1	417	1	417	SC
11152.20130412.1.21	1	421	1	417	SC
11152.20130412.1.22	1	425	1	417	SC
11152.20130412.1.23	1	385	1	383	SC
11152.20130412.1.24	1	401	1	383	SC
11152.20130412.1.25	1	401	1	383	SC
11152.20130412.1.26	1	389	1	383	SC
11152.20130412.1.27	1	381	1	367	SC
11152.20130412.1.28	1	397	1	383	SC
11152.20130412.1.29	2	413	2	400	SC
11152.20130412.1.30	1	444	1	450	SC
11152.20130412.1.31	1	389	1	383	SC
11152.20130412.1.32	1	409	1	400	SC
11152.20130412.1.33	1	488	1	500	SC
11152.20130412.1.34	1	440	1	417	SC
11152.20130412.1.35	1	428	1	433	SC
11152.20130412.1.36	1	373	1	367	SC
11152.20130412.1.37	1	345	1	333	SC
11152.20130412.1.38	1	349	1	350	SC
11152.20130412.1.39	-1	-1	1	500	SC
11152.20130412.1.40	1	397	1	383	SC
11152.20130412.1.41	1	412	1	417	SC
11152.20130412.1.42	1	502	1	500	SC
11152.20130412.1.43	1	365	1	367	SC
11152.20130412.1.44	1	377	1	383	SC
11152.20130412.1.45	1	353	1	367	SC
11152.20130412.1.46	1	361	1	367	SC
11152.20130412.1.47	1	405	1	400	SC
11152.20130412.1.48	1	365	1	383	SC
11152.20130412.1.49	1	527	1	533	SC
11152.20130412.1.50	1	377	1	383	SC
11152.20130412.1.51	1	396	1	367	SC
11152.20130412.1.52	1	381	1	350	SC
11152.20130412.1.53	1	633	1	567	SC
11152.20130412.1.54	1	437	1	417	SC
11152.20130412.1.55	1	381	1	367	SC
11152.20130412.1.56	1	409	1	400	SC
11152.20130412.1.57	1	409	1	383	SC
11152.20130412.1.58	1	373	1	350	SC
11152.20130412.1.59	1	373	1	367	SC
11152.20130412.1.60	1	481	1	467	SC
11149.20130329.2.1	1	357	1	133	JP
11149.20130329.2.2	1	313	1	300	JP
11149.20130329.2.3	1	413	1	417	JP
11149.20130329.2.4	1	265	1	267	JP
11149.20130329.2.5	1	325	1	317	JP
11149.20130329.2.6	1	277	1	283	JP
11149.20130329.2.7	1	305	1	300	JP
11149.20130329.2.8	1	285	-1	-1	JP
11149.20130329.2.9	1	293	0	317	JP
11149.20130329.2.10	1	297	0	317	JP
11149.20130329.2.11	1	273	1	283	JP
11149.20130329.2.12	1	325	1	317	JP
11149.20130329.2.13	1	285	1	283	JP
11149.20130329.2.14	2	165	0	167	JP
11149.20130329.2.15	1	329	1	317	JP
11149.20130329.2.16	1	349	1	350	JP
11149.20130329.2.17	1	313	-1	-1	JP
11149.20130329.2.18	1	353	1	367	JP
11149.20130329.2.19	1	337	1	333	JP
11149.20130329.2.20	1	302	-1	-1	JP
11149.20130329.2.21	1	522	1	483	JP
11149.20130329.2.22	1	278	-1	-1	JP
11149.20130329.2.23	1	305	1	300	JP
11149.20130329.2.24	1	285	1	283	JP
11149.20130329.2.25	1	433	-1	-1	JP
11149.20130329.2.26	1	333	1	317	JP
11149.20130329.2.27	1	337	1	350	JP
11149.20130329.2.28	1	289	1	300	JP
11149.20130329.2.29	1	307	1	300	JP
11149.20130329.2.30	1	309	1	300	JP
11149.20130329.2.31	1	421	1	417	JP
11149.20130329.2.32	1	421	1	417	JP
11149.20130329.2.33	1	377	1	383	JP
11149.20130329.2.34	1	329	1	317	JP
11149.20130329.2.35	1	333	1	317	JP
11149.20130329.2.36	1	339	1	333	JP
11149.20130329.2.37	1	313	1	283	JP
11149.20130329.2.38	1	385	1	400	JP
11149.20130329.2.39	1	333	1	333	JP
11149.20130329.2.40	1	436	1	483	JP
11149.20130329.2.41	-1	-1	-1	-1	JP
11149.20130329.2.42	1	381	1	383	JP
11149.20130329.2.43	1	318	1	300	JP
11149.20130329.2.44	1	389	1	367	JP
11149.20130329.2.45	1	324	1	317	JP
11149.20130329.2.46	1	329	1	333	JP
11149.20130329.2.47	1	389	1	383	JP
11149.20130329.2.48	1	401	1	400	JP
11149.20130329.2.49	1	349	1	350	JP
11149.20130329.2.50	1	349	1	350	JP
11149.20130329.2.51	1	401	1	400	JP
11149.20130329.2.52	1	474	1	467	JP
11149.20130329.2.53	1	409	1	317	JP
11149.20130329.2.54	1	318	1	317	JP
11149.20130329.2.55	1	365	1	367	JP
11149.20130329.2.56	1	361	1	350	JP
11149.20130329.2.57	1	341	1	333	JP
11149.20130329.2.58	1	409	1	383	JP
11149.20130329.2.59	1	365	1	400	JP
11149.20130329.2.60	1	464	1	450	JP
11149.20130329.1.1	1	523	1	350	JP
11149.20130329.1.2	1	428	1	417	JP
11149.20130329.1.3	1	341	1	333	JP
11149.20130329.1.4	1	329	1	300	JP
11149.20130329.1.5	1	413	1	400	JP
11149.20130329.1.6	1	325	1	317	JP
11149.20130329.1.7	1	305	1	317	JP
11149.20130329.1.8	1	333	1	317	JP
11149.20130329.1.9	1	454	1	433	JP
11149.20130329.1.10	1	325	1	317	JP
11149.20130329.1.11	1	334	1	317	JP
11149.20130329.1.12	-1	-1	-1	-1	JP
11149.20130329.1.13	1	393	1	383	JP
11149.20130329.1.14	1	321	1	333	JP
11149.20130329.1.15	1	365	-1	-1	JP
11149.20130329.1.16	1	285	1	300	JP
11149.20130329.1.17	1	321	1	317	JP
11149.20130329.1.18	1	302	1	300	JP
11149.20130329.1.19	1	310	1	317	JP
11149.20130329.1.20	1	321	1	333	JP
11149.20130329.1.21	1	246	1	267	JP
11149.20130329.1.22	1	297	1	300	JP
11149.20130329.1.23	1	389	1	367	JP
11149.20130329.1.24	1	314	1	300	JP
11149.20130329.1.25	1	444	1	450	JP
11149.20130329.1.26	1	329	1	333	JP
11149.20130329.1.27	1	285	1	300	JP
11149.20130329.1.28	1	345	1	350	JP
11149.20130329.1.29	1	409	1	417	JP
11149.20130329.1.30	1	484	1	467	JP
11149.20130329.1.31	1	329	-1	-1	JP
11149.20130329.1.32	1	302	-1	-1	JP
11149.20130329.1.33	1	345	1	333	JP
11149.20130329.1.34	1	286	1	317	JP
11149.20130329.1.35	1	381	1	383	JP
11149.20130329.1.36	1	302	1	300	JP
11149.20130329.1.37	1	345	1	350	JP
11149.20130329.1.38	1	401	1	383	JP
11149.20130329.1.39	1	373	1	367	JP
11149.20130329.1.40	1	333	1	317	JP
11149.20130329.1.41	1	281	1	283	JP
11149.20130329.1.42	1	328	1	317	JP
11149.20130329.1.43	1	325	1	317	JP
11149.20130329.1.44	1	353	1	350	JP
11149.20130329.1.45	1	397	1	383	JP
11149.20130329.1.46	1	353	-1	-1	JP
11149.20130329.1.47	1	353	1	333	JP
11149.20130329.1.48	1	389	1	367	JP
11149.20130329.1.49	1	329	1	317	JP
11149.20130329.1.50	2	341	0	333	JP
11149.20130329.1.51	1	313	1	300	JP
11149.20130329.1.52	1	285	1	300	JP
11149.20130329.1.53	1	338	1	333	JP
11149.20130329.1.54	1	294	1	317	JP
11149.20130329.1.55	1	306	1	317	JP
11149.20130329.1.56	1	274	-1	-1	JP
11149.20130329.1.57	1	310	1	317	JP
11149.20130329.1.58	1	290	1	300	JP
11149.20130329.1.59	1	349	1	350	JP
11149.20130329.1.60	1	274	1	317	JP
11148.20130321.2.1	1	373	-1	-1	JP
11148.20130321.2.2	1	333	1	333	JP
11148.20130321.2.3	1	361	1	367	JP
11148.20130321.2.4	1	321	1	317	JP
11148.20130321.2.5	1	369	1	367	JP
11148.20130321.2.6	1	361	1	367	JP
11148.20130321.2.7	1	329	1	333	JP
11148.20130321.2.8	1	345	1	350	JP
11148.20130321.2.9	1	349	1	350	JP
11148.20130321.2.10	1	333	1	333	JP
11148.20130321.2.11	1	332	1	333	JP
11148.20130321.2.12	1	353	1	350	JP
11148.20130321.2.13	1	301	1	300	JP
11148.20130321.2.14	1	333	1	333	JP
11148.20130321.2.15	1	369	1	367	JP
11148.20130321.2.16	1	357	1	333	JP
11148.20130321.2.17	1	341	1	350	JP
11148.20130321.2.18	1	329	1	333	JP
11148.20130321.2.19	1	333	1	333	JP
11148.20130321.2.20	1	333	1	317	JP
11148.20130321.2.21	1	306	1	300	JP
11148.20130321.2.22	2	274	2	283	JP
11148.20130321.2.23	1	321	1	317	JP
11148.20130321.2.24	1	306	1	317	JP
11148.20130321.2.25	1	294	1	317	JP
11148.20130321.2.26	1	318	1	333	JP
11148.20130321.2.27	1	310	1	317	JP
11148.20130321.2.28	1	333	1	350	JP
11148.20130321.2.29	1	345	1	367	JP
11148.20130321.2.30	1	322	1	317	JP
11148.20130321.2.31	1	329	1	350	JP
11148.20130321.2.32	1	314	1	333	JP
11148.20130321.2.33	1	349	1	367	JP
11148.20130321.2.34	1	310	1	317	JP
11148.20130321.2.35	1	345	1	350	JP
11148.20130321.2.36	1	325	1	333	JP
11148.20130321.2.37	1	337	1	350	JP
11148.20130321.2.38	1	337	1	350	JP
11148.20130321.2.39	1	318	1	333	JP
11148.20130321.2.40	1	353	1	350	JP
11148.20130321.2.41	1	401	1	400	JP
11148.20130321.2.42	1	333	1	317	JP
11148.20130321.2.43	1	333	1	317	JP
11148.20130321.2.44	1	306	1	300	JP
11148.20130321.2.45	1	314	1	333	JP
11148.20130321.2.46	1	306	1	317	JP
11148.20130321.2.47	1	314	1	333	JP
11148.20130321.2.48	2	318	2	333	JP
11148.20130321.2.49	1	365	1	367	JP
11148.20130321.2.50	1	325	1	300	JP
11148.20130321.2.51	1	361	1	367	JP
11148.20130321.2.52	1	361	1	367	JP
11148.20130321.2.53	1	377	1	367	JP
11148.20130321.2.54	1	353	1	333	JP
11148.20130321.2.55	1	353	1	333	JP
11148.20130321.2.56	1	341	1	333	JP
11148.20130321.2.57	1	349	1	350	JP
11148.20130321.2.58	1	428	1	433	JP
11148.20130321.2.59	1	337	1	350	JP
11148.20130321.2.60	1	329	1	317	JP
11148.20130321.1.1	1	677	1	417	JP
11148.20130321.1.2	1	469	1	467	JP
11148.20130321.1.3	1	405	1	400	JP
11148.20130321.1.4	1	373	1	383	JP
11148.20130321.1.5	1	377	1	383	JP
11148.20130321.1.6	1	365	1	383	JP
11148.20130321.1.7	1	337	1	350	JP
11148.20130321.1.8	1	341	1	350	JP
11148.20130321.1.9	1	424	1	433	JP
11148.20130321.1.10	1	369	1	367	JP
11148.20130321.1.11	1	325	1	333	JP
11148.20130321.1.12	1	345	1	367	JP
11148.20130321.1.13	1	325	1	333	JP
11148.20130321.1.14	1	353	1	367	JP
11148.20130321.1.15	1	492	1	517	JP
11148.20130321.1.16	1	353	1	383	JP
11148.20130321.1.17	1	346	1	367	JP
11148.20130321.1.18	1	357	1	350	JP
11148.20130321.1.19	1	329	1	350	JP
11148.20130321.1.20	1	345	1	350	JP
11148.20130321.1.21	2	306	2	300	JP
11148.20130321.1.22	1	345	1	333	JP
11148.20130321.1.23	1	373	1	367	JP
11148.20130321.1.24	1	369	1	367	JP
11148.20130321.1.25	1	373	1	367	JP
11148.20130321.1.26	1	349	1	350	JP
11148.20130321.1.27	1	353	1	350	JP
11148.20130321.1.28	1	420	1	417	JP
11148.20130321.1.29	1	646	1	650	JP
11148.20130321.1.30	1	381	1	383	JP
11148.20130321.1.31	1	345	1	350	JP
11148.20130321.1.32	1	357	1	350	JP
11148.20130321.1.33	1	365	1	367	JP
11148.20130321.1.34	1	325	1	333	JP
11148.20130321.1.35	1	349	1	350	JP
11148.20130321.1.36	1	361	1	367	JP
11148.20130321.1.37	1	357	1	333	JP
11148.20130321.1.38	1	333	1	333	JP
11148.20130321.1.39	1	333	1	317	JP
11148.20130321.1.40	1	385	1	400	JP
11148.20130321.1.41	1	353	1	367	JP
11148.20130321.1.42	1	310	1	317	JP
11148.20130321.1.43	1	345	1	350	JP
11148.20130321.1.44	1	341	1	350	JP
11148.20130321.1.45	1	349	1	350	JP
11148.20130321.1.46	1	321	1	333	JP
11148.20130321.1.47	1	357	1	367	JP
11148.20130321.1.48	1	345	1	350	JP
11148.20130321.1.49	1	333	1	350	JP
11148.20130321.1.50	1	353	1	350	JP
11148.20130321.1.51	1	349	1	350	JP
11148.20130321.1.52	1	369	1	367	JP
11148.20130321.1.53	1	341	1	333	JP
11148.20130321.1.54	1	306	1	317	JP
11148.20130321.1.55	1	318	1	317	JP
11148.20130321.1.56	1	409	1	417	JP
11148.20130321.1.57	1	337	1	350	JP
11148.20130321.1.58	1	409	1	417	JP
11148.20130321.1.59	1	361	1	383	JP
11148.20130321.1.60	2	361	2	350	JP
11147.20130312.2.1	1	341	1	117	SC
11147.20130312.2.2	1	302	1	317	SC
11147.20130312.2.3	1	306	1	317	SC
11147.20130312.2.4	1	314	1	333	SC
11147.20130312.2.5	1	345	1	367	SC
11147.20130312.2.6	1	385	1	483	SC
11147.20130312.2.7	1	318	1	333	SC
11147.20130312.2.8	1	310	1	317	SC
11147.20130312.2.9	1	302	1	317	SC
11147.20130312.2.10	1	333	1	333	SC
11147.20130312.2.11	1	333	1	350	SC
11147.20130312.2.12	1	333	1	333	SC
11147.20130312.2.13	1	321	1	317	SC
11147.20130312.2.14	1	381	1	383	SC
11147.20130312.2.15	1	318	1	333	SC
11147.20130312.2.16	1	349	1	350	SC
11147.20130312.2.17	1	393	1	383	SC
11147.20130312.2.18	1	333	1	333	SC
11147.20130312.2.19	1	333	1	333	SC
11147.20130312.2.20	1	361	1	333	SC
11147.20130312.2.21	1	310	1	300	SC
11147.20130312.2.22	1	345	1	350	SC
11147.20130312.2.23	1	282	1	300	SC
11147.20130312.2.24	1	329	1	350	SC
11147.20130312.2.25	1	310	1	317	SC
11147.20130312.2.26	1	321	1	333	SC
11147.20130312.2.27	1	424	1	433	SC
11147.20130312.2.28	1	325	1	333	SC
11147.20130312.2.29	1	302	1	317	SC
11147.20130312.2.30	1	365	1	350	SC
11147.20130312.2.31	1	314	1	317	SC
11147.20130312.2.32	1	357	1	367	SC
11147.20130312.2.33	1	314	1	333	SC
11147.20130312.2.34	1	294	1	317	SC
11147.20130312.2.35	1	298	1	317	SC
11147.20130312.2.36	1	310	1	333	SC
11147.20130312.2.37	1	329	1	350	SC
11147.20130312.2.38	1	315	1	333	SC
11147.20130312.2.39	1	306	1	317	SC
11147.20130312.2.40	1	551	1	550	SC
11147.20130312.2.41	1	333	1	333	SC
11147.20130312.2.42	1	318	1	333	SC
11147.20130312.2.43	1	337	1	350	SC
11147.20130312.2.44	1	310	1	300	SC
11147.20130312.2.45	1	226	1	217	SC
11147.20130312.2.46	1	274	1	267	SC
11147.20130312.2.47	1	373	1	367	SC
11147.20130312.2.48	1	321	1	317	SC
11147.20130312.2.49	1	298	1	300	SC
11147.20130312.2.50	1	325	1	317	SC
11147.20130312.2.51	1	452	1	400	SC
11147.20130312.2.52	1	377	1	350	SC
11147.20130312.2.53	1	365	1	333	SC
11147.20130312.2.54	1	305	1	300	SC
11147.20130312.2.55	1	341	1	333	SC
11147.20130312.2.56	1	321	1	317	SC
11147.20130312.2.57	1	349	1	333	SC
11147.20130312.2.58	1	309	1	317	SC
11147.20130312.2.59	1	313	1	317	SC
11147.20130312.2.60	1	337	1	333	SC
11147.20130312.1.1	2	412	2	167	SC
11147.20130312.1.2	1	440	1	433	SC
11147.20130312.1.3	1	389	1	383	SC
11147.20130312.1.4	1	389	1	367	SC
11147.20130312.1.5	1	341	1	333	SC
11147.20130312.1.6	1	421	1	400	SC
11147.20130312.1.7	1	325	1	317	SC
11147.20130312.1.8	1	325	1	317	SC
11147.20130312.1.9	1	361	1	367	SC
11147.20130312.1.10	1	389	1	383	SC
11147.20130312.1.11	1	305	1	300	SC
11147.20130312.1.12	1	325	1	317	SC
11147.20130312.1.13	1	393	1	383	SC
11147.20130312.1.14	1	313	1	300	SC
11147.20130312.1.15	1	353	1	333	SC
11147.20130312.1.16	1	325	1	317	SC
11147.20130312.1.17	1	413	1	417	SC
11147.20130312.1.18	1	349	1	333	SC
11147.20130312.1.19	1	329	1	333	SC
11147.20130312.1.20	1	310	1	317	SC
11147.20130312.1.21	1	357	1	350	SC
11147.20130312.1.22	1	318	1	333	SC
11147.20130312.1.23	1	325	1	333	SC
11147.20130312.1.24	1	302	1	317	SC
11147.20130312.1.25	1	302	1	317	SC
11147.20130312.1.26	1	361	1	383	SC
11147.20130312.1.27	1	282	1	300	SC
11147.20130312.1.28	1	294	1	317	SC
11147.20130312.1.29	1	318	1	333	SC
11147.20130312.1.30	1	357	1	367	SC
11147.20130312.1.31	1	393	1	383	SC
11147.20130312.1.32	1	420	1	417	SC
11147.20130312.1.33	2	270	2	283	SC
11147.20130312.1.34	1	333	1	333	SC
11147.20130312.1.35	1	333	1	333	SC
11147.20130312.1.36	1	321	1	333	SC
11147.20130312.1.37	1	349	1	350	SC
11147.20130312.1.38	1	405	1	383	SC
11147.20130312.1.39	1	321	1	317	SC
11147.20130312.1.40	1	109	1	100	SC
11147.20130312.1.41	1	353	1	350	SC
11147.20130312.1.42	1	353	1	350	SC
11147.20130312.1.43	1	313	1	317	SC
11147.20130312.1.44	1	341	1	333	SC
11147.20130312.1.45	1	341	1	333	SC
11147.20130312.1.46	1	273	1	267	SC
11147.20130312.1.47	1	345	1	333	SC
11147.20130312.1.48	1	345	1	350	SC
11147.20130312.1.49	1	361	1	350	SC
11147.20130312.1.50	1	301	1	300	SC
11147.20130312.1.51	1	309	1	300	SC
11147.20130312.1.52	1	313	1	317	SC
11147.20130312.1.53	2	219	2	217	SC
11147.20130312.1.54	1	298	1	383	SC
11147.20130312.1.55	1	302	1	317	SC
11147.20130312.1.56	1	646	-1	-1	SC
11147.20130312.1.57	1	397	1	400	SC
11147.20130312.1.58	1	337	1	350	SC
11147.20130312.1.59	1	341	1	350	SC
11147.20130312.1.60	1	333	1	350	SC
11146.20130313.2.1	1	397	1	233	LR
11146.20130313.2.2	1	424	1	433	LR
11146.20130313.2.3	1	357	1	367	LR
11146.20130313.2.4	1	405	1	417	LR
11146.20130313.2.5	1	420	1	433	LR
11146.20130313.2.6	1	650	1	667	LR
11146.20130313.2.7	2	264	2	283	LR
11146.20130313.2.8	2	397	0	417	LR
11146.20130313.2.9	1	329	1	350	LR
11146.20130313.2.10	1	373	1	383	LR
11146.20130313.2.11	-1	-1	1	500	LR
11146.20130313.2.12	1	373	1	383	LR
11146.20130313.2.13	-1	-1	-1	-1	LR
11146.20130313.2.14	1	337	1	367	LR
11146.20130313.2.15	1	409	1	417	LR
11146.20130313.2.16	1	511	1	533	LR
11146.20130313.2.17	1	377	1	383	LR
11146.20130313.2.18	1	428	-1	-1	LR
11146.20130313.2.19	2	334	2	350	LR
11146.20130313.2.20	1	341	1	333	LR
11146.20130313.2.21	1	349	1	333	LR
11146.20130313.2.22	1	429	1	417	LR
11146.20130313.2.23	1	441	1	450	LR
11146.20130313.2.24	2	529	2	517	LR
11146.20130313.2.25	1	421	1	417	LR
11146.20130313.2.26	-1	-1	-1	-1	LR
11146.20130313.2.27	1	397	1	400	LR
11146.20130313.2.28	1	401	1	400	LR
11146.20130313.2.29	1	589	1	583	LR
11146.20130313.2.30	2	269	2	250	LR
11146.20130313.2.31	1	393	1	400	LR
11146.20130313.2.32	2	385	-1	-1	LR
11146.20130313.2.33	1	475	1	483	LR
11146.20130313.2.34	1	361	1	367	LR
11146.20130313.2.35	2	293	2	283	LR
11146.20130313.2.36	1	420	-1	-1	LR
11146.20130313.2.37	1	401	1	417	LR
11146.20130313.2.38	1	353	1	383	LR
11146.20130313.2.39	1	357	1	350	LR
11146.20130313.2.40	1	333	2	350	LR
11146.20130313.2.41	1	381	-1	-1	LR
11146.20130313.2.42	1	393	1	417	LR
11146.20130313.2.43	1	432	1	450	LR
11146.20130313.2.44	1	360	1	367	LR
11146.20130313.2.45	1	329	1	350	LR
11146.20130313.2.46	2	270	2	283	LR
11146.20130313.2.47	1	365	1	383	LR
11146.20130313.2.48	1	595	1	600	LR
11146.20130313.2.49	1	393	1	400	LR
11146.20130313.2.50	1	547	1	550	LR
11146.20130313.2.51	0	294	0	300	LR
11146.20130313.2.52	1	432	1	450	LR
11146.20130313.2.53	2	282	2	283	LR
11146.20130313.2.54	1	523	1	517	LR
11146.20130313.2.55	1	401	1	400	LR
11146.20130313.2.56	1	412	1	417	LR
11146.20130313.2.57	-1	-1	-1	-1	LR
11146.20130313.2.58	1	361	1	367	LR
11146.20130313.2.59	1	433	1	433	LR
11146.20130313.2.60	2	293	2	283	LR
11146.20130313.1.1	1	535	1	433	LR
11146.20130313.1.2	-1	-1	1	433	LR
11146.20130313.1.3	1	428	1	433	LR
11146.20130313.1.4	1	565	1	550	LR
11146.20130313.1.5	1	497	1	483	LR
11146.20130313.1.6	1	585	1	583	LR
11146.20130313.1.7	1	437	1	433	LR
11146.20130313.1.8	1	517	1	517	LR
11146.20130313.1.9	-1	-1	1	667	LR
11146.20130313.1.10	1	717	1	700	LR
11146.20130313.1.11	1	661	1	667	LR
11146.20130313.1.12	1	501	1	500	LR
11146.20130313.1.13	1	421	1	417	LR
11146.20130313.1.14	1	413	1	417	LR
11146.20130313.1.15	1	577	1	567	LR
11146.20130313.1.16	1	329	1	333	LR
11146.20130313.1.17	-1	-1	-1	-1	LR
11146.20130313.1.18	1	804	1	800	LR
11146.20130313.1.19	2	278	2	267	LR
11146.20130313.1.20	1	460	1	483	LR
11146.20130313.1.21	1	507	1	533	LR
11146.20130313.1.22	1	460	1	467	LR
11146.20130313.1.23	1	393	1	400	LR
11146.20130313.1.24	1	484	1	500	LR
11146.20130313.1.25	1	542	1	550	LR
11146.20130313.1.26	0	316	0	300	LR
11146.20130313.1.27	1	406	1	383	LR
11146.20130313.1.28	-1	-1	1	417	LR
11146.20130313.1.29	1	382	1	383	LR
11146.20130313.1.30	1	440	1	467	LR
11146.20130313.1.31	2	500	2	500	LR
11146.20130313.1.32	1	353	1	367	LR
11146.20130313.1.33	1	535	1	550	LR
11146.20130313.1.34	1	484	1	500	LR
11146.20130313.1.35	1	547	1	550	LR
11146.20130313.1.36	2	266	2	283	LR
11146.20130313.1.37	-1	-1	-1	-1	LR
11146.20130313.1.38	1	517	1	517	LR
11146.20130313.1.39	1	389	1	383	LR
11146.20130313.1.40	1	409	1	417	LR
11146.20130313.1.41	1	421	1	417	LR
11146.20130313.1.42	1	506	1	517	LR
11146.20130313.1.43	1	561	1	567	LR
11146.20130313.1.44	2	641	-1	-1	LR
11146.20130313.1.45	2	473	-1	-1	LR
11146.20130313.1.46	2	277	2	267	LR
11146.20130313.1.47	-1	-1	2	333	LR
11146.20130313.1.48	1	429	1	433	LR
11146.20130313.1.49	1	425	1	433	LR
11146.20130313.1.50	2	309	2	300	LR
11146.20130313.1.51	1	341	1	333	LR
11146.20130313.1.52	1	421	1	433	LR
11146.20130313.1.53	2	242	2	250	LR
11146.20130313.1.54	1	452	1	467	LR
11146.20130313.1.55	1	630	1	650	LR
11146.20130313.1.56	1	535	1	533	LR
11146.20130313.1.57	1	555	1	567	LR
11146.20130313.1.58	1	515	1	550	LR
11146.20130313.1.59	2	275	0	300	LR
11146.20130313.1.60	1	531	1	550	LR
11145.20130311.2.1	1	401	1	133	RC
11145.20130311.2.2	1	303	1	317	RC
11145.20130311.2.3	1	278	1	300	RC
11145.20130311.2.4	2	318	1	300	RC
11145.20130311.2.5	-1	-1	2	733	RC
11145.20130311.2.6	1	298	1	317	RC
11145.20130311.2.7	1	110	1	117	RC
11145.20130311.2.8	1	357	1	367	RC
11145.20130311.2.9	1	325	1	333	RC
11145.20130311.2.10	1	343	1	350	RC
11145.20130311.2.11	1	294	1	317	RC
11145.20130311.2.12	1	456	1	450	RC
11145.20130311.2.13	1	377	1	383	RC
11145.20130311.2.14	1	425	1	433	RC
11145.20130311.2.15	1	398	1	400	RC
11145.20130311.2.16	2	264	2	283	RC
11145.20130311.2.17	1	370	1	383	RC
11145.20130311.2.18	1	363	1	383	RC
11145.20130311.2.19	1	418	1	417	RC
11145.20130311.2.20	1	368	1	367	RC
11145.20130311.2.21	1	418	1	417	RC
11145.20130311.2.22	1	461	1	467	RC
11145.20130311.2.23	1	452	1	450	RC
11145.20130311.2.24	1	333	1	350	RC
11145.20130311.2.25	1	386	1	400	RC
11145.20130311.2.26	1	388	1	400	RC
11145.20130311.2.27	1	337	1	350	RC
11145.20130311.2.28	1	461	1	467	RC
11145.20130311.2.29	1	333	1	350	RC
11145.20130311.2.30	1	397	1	417	RC
11145.20130311.2.31	1	348	1	367	RC
11145.20130311.2.32	1	326	1	333	RC
11145.20130311.2.33	-1	-1	2	383	RC
11145.20130311.2.34	1	536	1	533	RC
11145.20130311.2.35	-1	-1	1	1233	RC
11145.20130311.2.36	1	344	1	350	RC
11145.20130311.2.37	1	425	1	433	RC
11145.20130311.2.38	1	365	1	383	RC
11145.20130311.2.39	1	381	1	383	RC
11145.20130311.2.40	1	408	1	417	RC
11145.20130311.2.41	1	337	1	367	RC
11145.20130311.2.42	1	454	1	467	RC
11145.20130311.2.43	1	382	1	400	RC
11145.20130311.2.44	1	385	1	383	RC
