subj,date,trial,sac.type,score,lat
10343,20060814,26,anti,1,300
10343,20060814,27,vgs,1,217
10343,20060814,32,vgs,1,233
10343,20060814,33,vgs,1,183
10343,20060814,35,vgs,1,133
10343,20060814,36,vgs,1,217
10343,20060814,38,anti,1,400
10343,20060814,39,anti,1,333
10343,20060814,41,anti,2,217
10343,20060814,42,anti,1,250
10343,20060814,43,anti,1,283
10343,20060814,45,anti,1,333
10343,20060814,47,anti,1,250
10343,20060814,48,vgs,1,183
10343,20070814,1,anti,1,300
10343,20070814,3,vgs,1,150
10343,20070814,4,anti,1,283
10343,20070814,5,anti,2,217
10343,20070814,6,anti,0,100
10343,20070814,7,anti,2,167
10343,20070814,10,anti,2,417
10343,20070814,11,anti,1,417
10343,20070814,12,vgs,1,550
10343,20070814,13,anti,1,983
10343,20070814,17,anti,1,517
10343,20070814,18,vgs,1,667
10343,20070814,19,vgs,1,283
10343,20070814,23,vgs,1,400
10343,20070814,25,vgs,1,317
10343,20070814,27,anti,2,250
10343,20070814,28,vgs,1,850
10343,20070814,29,anti,2,133
10343,20070814,33,anti,1,833
10343,20070814,34,vgs,0,417
10343,20070814,35,anti,1,717
10343,20070814,40,vgs,1,267
10343,20070814,41,vgs,1,200
10343,20070814,48,vgs,1,250
10343,20080919,10,anti,0,233
10343,20080919,11,vgs,1,200
10343,20080919,12,vgs,1,67
10343,20080919,14,vgs,1,283
10343,20080919,15,vgs,0,200
10343,20080919,20,anti,1,300
10343,20080919,23,anti,0,100
10343,20080919,24,vgs,1,100
10343,20080919,26,vgs,1,67
10343,20080919,27,vgs,1,83
10343,20080919,35,anti,1,250
10343,20080919,39,anti,1,367
10343,20080919,45,vgs,1,117
10343,20080919,46,vgs,1,200
10343,20090921,3,vgs,1,117
10343,20090921,4,vgs,1,150
10343,20090921,7,anti,2,133
10343,20090921,8,anti,1,767
10343,20090921,9,anti,2,333
10343,20090921,11,anti,2,133
10343,20090921,15,vgs,1,583
10343,20090921,17,vgs,1,217
10343,20090921,18,anti,1,250
10343,20090921,19,vgs,0,450
10343,20090921,20,anti,2,450
10343,20090921,22,vgs,1,233
10343,20090921,24,anti,1,283
10343,20090921,25,anti,1,367
10343,20090921,26,anti,1,217
10343,20090921,28,anti,1,350
10343,20090921,29,anti,2,133
10343,20090921,32,anti,2,133
10343,20090921,33,anti,1,233
10343,20090921,34,vgs,1,400
10343,20090921,35,vgs,1,83
10343,20090921,38,vgs,1,333
10343,20090921,41,anti,1,317
10343,20090921,43,vgs,1,400
10343,20090921,47,anti,2,367
10343,20090921,48,vgs,1,333
10343,20100907,2,vgs,1,200
10343,20100907,5,vgs,1,150
10343,20100907,6,vgs,1,150
10343,20100907,7,vgs,1,200
10343,20100907,8,vgs,1,250
10343,20100907,9,anti,2,117
10343,20100907,13,anti,1,317
10343,20100907,14,anti,1,283
10343,20100907,15,anti,1,250
10343,20100907,16,anti,2,117
10343,20100907,17,vgs,1,383
10343,20100907,18,anti,1,350
10343,20100907,21,anti,1,400
10343,20100907,25,vgs,1,200
10343,20100907,27,vgs,1,200
10343,20100907,29,anti,1,233
10343,20100907,30,anti,1,317
10343,20100907,31,anti,1,267
10343,20100907,34,anti,1,317
10343,20100907,37,anti,2,133
10343,20100907,42,vgs,1,150
10343,20100907,43,vgs,1,117
10343,20100907,45,anti,1,300
10343,20100907,46,vgs,1,783
10343,20100907,48,vgs,1,133
10344,20060814,1,vgs,1,150
10344,20060814,2,anti,1,300
10344,20060814,3,anti,2,183
10344,20060814,7,vgs,1,183
10344,20060814,9,vgs,1,167
10344,20060814,10,vgs,1,117
10344,20060814,11,vgs,1,200
10344,20060814,12,anti,2,183
10344,20060814,13,anti,2,133
10344,20060814,14,anti,1,350
10344,20060814,15,vgs,1,183
10344,20060814,16,vgs,1,133
10344,20060814,17,anti,2,217
10344,20060814,18,anti,2,100
10344,20060814,19,anti,2,133
10344,20060814,20,vgs,1,183
10344,20060814,21,vgs,1,117
10344,20060814,23,vgs,1,133
10344,20060814,25,anti,2,150
10344,20060814,27,vgs,1,183
10344,20060814,29,vgs,1,167
10344,20060814,32,anti,0,367
10344,20060814,35,anti,2,217
10344,20060814,37,vgs,1,367
10344,20060814,39,anti,1,250
10344,20060814,40,anti,2,150
10344,20060814,41,vgs,1,317
10344,20060814,42,vgs,1,150
10344,20060814,48,anti,2,250
10344,20070814,1,vgs,1,150
10344,20070814,2,vgs,1,167
10344,20070814,3,vgs,1,150
10344,20070814,4,vgs,1,150
10344,20070814,6,anti,2,767
10344,20070814,7,anti,1,233
10344,20070814,8,anti,0,383
10344,20070814,9,vgs,1,200
10344,20070814,11,anti,1,300
10344,20070814,13,anti,1,250
10344,20070814,14,anti,2,150
10344,20070814,16,vgs,1,167
10344,20070814,17,anti,1,250
10344,20070814,19,vgs,1,150
10344,20070814,22,vgs,1,367
10344,20070814,23,anti,1,650
10344,20070814,24,vgs,1,167
10344,20070814,26,anti,1,717
10344,20070814,28,vgs,1,317
10344,20070814,29,vgs,1,150
10344,20070814,30,anti,1,267
10344,20070814,33,anti,2,117
10344,20070814,34,vgs,1,167
10344,20070814,36,vgs,1,667
10344,20070814,37,anti,1,350
10344,20070814,44,anti,1,317
10344,20070814,47,anti,1,467
10344,20070814,48,anti,2,200
10344,20080926,7,anti,2,133
10344,20080926,9,vgs,1,133
10344,20080926,10,vgs,1,183
10344,20080926,11,anti,1,200
10344,20080926,12,vgs,1,133
10344,20080926,15,anti,1,83
10344,20080926,16,anti,1,350
10344,20080926,18,anti,1,300
10344,20080926,19,anti,2,150
10344,20080926,20,vgs,1,150
10344,20080926,22,anti,2,167
10344,20080926,24,vgs,1,133
10344,20080926,27,vgs,1,133
10344,20080926,28,vgs,1,133
10344,20080926,30,anti,1,250
10344,20080926,31,vgs,1,133
10344,20080926,33,vgs,1,183
10344,20080926,34,vgs,1,167
10344,20080926,35,vgs,1,167
10344,20080926,39,anti,1,317
10344,20080926,43,vgs,1,167
10344,20080926,44,vgs,1,183
10344,20080926,45,anti,2,233
10344,20080926,47,vgs,1,150
10344,20080926,48,vgs,1,100
10344,20090903,3,anti,0,133
10344,20090903,4,vgs,1,167
10344,20090903,8,vgs,1,117
10344,20090903,9,vgs,1,133
10344,20090903,11,anti,1,300
10344,20090903,14,anti,2,250
10344,20090903,15,vgs,1,167
10344,20090903,16,vgs,1,133
10344,20090903,18,vgs,1,617
10344,20090903,21,vgs,1,167
10344,20090903,22,anti,1,333
10344,20090903,24,anti,1,133
10344,20090903,27,anti,1,350
10344,20090903,30,anti,2,367
10344,20090903,32,vgs,1,400
10344,20090903,33,anti,0,150
10344,20090903,36,vgs,1,400
10344,20090903,38,vgs,1,217
10344,20090903,44,vgs,1,117
10344,20090903,45,anti,1,433
10344,20090903,47,anti,2,83
10344,20100811,3,vgs,1,133
10344,20100811,4,vgs,1,133
10344,20100811,5,anti,1,317
10344,20100811,7,vgs,1,317
10344,20100811,9,vgs,1,167
10344,20100811,11,anti,1,200
10344,20100811,13,anti,1,733
10344,20100811,14,anti,1,317
10344,20100811,18,anti,1,450
10344,20100811,20,vgs,1,150
10344,20100811,21,vgs,1,167
10344,20100811,22,anti,1,400
10344,20100811,24,vgs,1,200
10344,20100811,25,vgs,1,50
10344,20100811,29,vgs,1,150
10344,20100811,30,vgs,1,167
10344,20100811,32,vgs,1,133
10344,20100811,36,vgs,1,117
10344,20100811,37,anti,1,283
10344,20100811,38,anti,1,33
10344,20100811,40,vgs,1,933
10344,20100811,42,vgs,1,183
10344,20100811,44,anti,1,283
10344,20100811,46,anti,1,283
10344,20100811,48,anti,1,550
10344,20120622,1,anti,1,167
10344,20120622,3,vgs,1,150
10344,20120622,4,anti,1,200
10344,20120622,5,anti,1,183
10344,20120622,6,vgs,1,133
10344,20120622,7,vgs,1,117
10344,20120622,8,vgs,1,150
10344,20120622,14,anti,1,367
10344,20120622,16,anti,1,217
10344,20120622,17,vgs,1,200
10344,20120622,18,vgs,1,167
10344,20120622,19,anti,0,117
10344,20120622,21,vgs,1,367
10344,20120622,22,vgs,1,100
10344,20120622,23,anti,1,300
10344,20120622,26,vgs,1,133
10344,20120622,28,vgs,1,167
10344,20120622,29,vgs,1,100
10344,20120622,30,vgs,1,233
10344,20120622,31,vgs,1,167
10344,20120622,32,anti,1,267
10344,20120622,34,anti,1,317
10344,20120622,35,vgs,1,133
10344,20120622,36,anti,1,367
10344,20120622,37,anti,1,217
10344,20120622,38,anti,1,333
10344,20120622,43,anti,1,267
10344,20120622,44,vgs,1,200
10344,20120622,45,anti,1,233
10344,20120622,46,anti,2,183
10344,20120622,47,vgs,1,183
10344,20130701,1,anti,1,267
10344,20130701,2,anti,1,183
10344,20130701,6,anti,1,350
10344,20130701,7,anti,1,283
10344,20130701,12,vgs,1,150
10344,20130701,13,anti,1,683
10344,20130701,15,anti,1,233
10344,20130701,16,anti,1,233
10344,20130701,17,vgs,1,233
10344,20130701,18,vgs,1,183
10344,20130701,19,anti,0,383
10344,20130701,20,vgs,1,150
10344,20130701,21,vgs,1,133
10344,20130701,22,vgs,1,150
10344,20130701,23,vgs,1,167
10344,20130701,24,vgs,1,117
10344,20130701,27,anti,1,500
10344,20130701,28,anti,1,117
10344,20130701,29,anti,0,167
10344,20130701,31,vgs,1,733
10344,20130701,32,vgs,1,150
10344,20130701,36,vgs,1,817
10344,20130701,38,anti,1,283
10344,20130701,40,vgs,1,183
10344,20130701,41,vgs,1,83
10344,20130701,42,anti,1,333
10344,20130701,43,vgs,0,683
10344,20130701,44,anti,1,350
10344,20130701,45,vgs,1,400
10344,20130701,46,anti,2,150
10344,20130701,47,vgs,1,167
10344,20140709,2,anti,1,200
10344,20140709,4,vgs,1,133
10344,20140709,5,anti,2,150
10344,20140709,6,anti,1,483
10344,20140709,8,anti,1,217
10344,20140709,9,vgs,1,133
10344,20140709,10,vgs,1,150
10344,20140709,13,vgs,1,150
10344,20140709,15,vgs,1,300
10344,20140709,18,anti,1,267
10344,20140709,19,anti,1,383
10344,20140709,21,anti,1,350
10344,20140709,22,vgs,1,533
10344,20140709,25,vgs,1,167
10344,20140709,27,anti,1,450
10344,20140709,28,vgs,1,167
10344,20140709,31,vgs,1,250
10344,20140709,32,vgs,1,167
10344,20140709,34,anti,1,467
10344,20140709,35,anti,2,167
10344,20140709,36,anti,1,433
10344,20140709,37,anti,2,217
10344,20140709,38,vgs,1,250
10344,20140709,39,vgs,1,167
10344,20140709,40,vgs,1,217
10344,20140709,41,anti,1,283
10344,20140709,43,vgs,1,233
10344,20140709,44,vgs,1,167
10344,20140709,47,vgs,1,167
10345,20060817,1,vgs,0,233
10345,20060817,4,anti,2,150
10345,20060817,6,anti,2,167
10345,20060817,7,vgs,1,117
10345,20060817,9,vgs,1,550
10345,20060817,11,vgs,1,133
10345,20060817,15,anti,2,133
10345,20060817,16,anti,2,150
10345,20060817,18,anti,2,150
10345,20060817,19,vgs,1,167
10345,20060817,21,vgs,1,200
10345,20060817,23,anti,1,67
10345,20060817,24,vgs,1,133
10345,20060817,26,vgs,1,183
10345,20060817,28,anti,2,133
10345,20060817,29,anti,2,133
10345,20060817,32,vgs,1,233
10345,20060817,35,anti,1,367
10345,20060817,37,anti,1,233
10345,20060817,38,anti,2,117
10345,20060817,40,vgs,1,150
10345,20060817,42,anti,1,217
10345,20060817,43,vgs,0,250
10345,20060817,44,vgs,1,150
10345,20060817,45,vgs,1,133
10345,20060817,46,anti,2,150
10345,20060817,47,vgs,1,167
10345,20070925,1,anti,1,233
10345,20070925,3,anti,2,100
10345,20070925,7,vgs,1,83
10345,20070925,8,vgs,1,83
10345,20070925,9,anti,2,83
10345,20070925,10,vgs,1,100
10345,20070925,11,vgs,1,117
10345,20070925,15,anti,1,217
10345,20070925,17,anti,2,133
10345,20070925,19,vgs,1,133
10345,20070925,20,anti,1,217
10345,20070925,21,vgs,1,150
10345,20070925,22,vgs,1,150
10345,20070925,23,vgs,1,150
10345,20070925,24,anti,2,117
10345,20070925,27,anti,2,150
10345,20070925,29,anti,2,133
10345,20070925,32,anti,1,233
10345,20070925,33,anti,1,683
10345,20070925,36,vgs,1,133
10345,20070925,37,vgs,1,133
10345,20070925,38,anti,2,133
10345,20070925,39,vgs,1,167
10345,20070925,40,vgs,1,183
10345,20070925,42,vgs,1,150
10345,20070925,44,anti,2,150
10345,20070925,45,anti,1,150
10345,20070925,46,vgs,1,150
10345,20070925,47,vgs,1,150
10345,20070925,48,anti,2,183
10345,20081001,2,vgs,1,167
10345,20081001,5,vgs,1,317
10345,20081001,6,anti,2,133
10345,20081001,7,vgs,1,117
10345,20081001,8,vgs,1,100
10345,20081001,9,anti,2,100
10345,20081001,10,anti,2,133
10345,20081001,11,vgs,1,200
10345,20081001,12,anti,2,133
10345,20081001,13,vgs,1,167
10345,20081001,15,vgs,0,100
10345,20081001,16,anti,1,217
10345,20081001,18,anti,2,117
10345,20081001,19,vgs,1,567
10345,20081001,21,vgs,1,167
10345,20081001,23,anti,2,117
10345,20081001,24,vgs,0,100
10345,20081001,25,anti,2,133
10345,20081001,26,vgs,0,117
10345,20081001,27,anti,1,200
10345,20081001,29,vgs,1,200
10345,20081001,31,anti,1,200
10345,20081001,32,anti,1,167
10345,20081001,33,anti,1,183
10345,20081001,34,vgs,0,233
10345,20081001,35,vgs,1,150
10345,20081001,36,anti,2,117
10345,20081001,39,vgs,1,167
10345,20081001,41,vgs,1,183
10345,20081001,44,anti,1,200
10345,20081001,45,anti,0,367
10345,20081001,46,anti,2,100
10345,20091008,4,vgs,1,133
10345,20091008,5,anti,1,217
10345,20091008,6,anti,2,150
10345,20091008,7,vgs,1,133
10345,20091008,8,anti,1,183
10345,20091008,9,anti,2,133
10345,20091008,11,vgs,0,83
10345,20091008,12,vgs,1,117
10345,20091008,13,vgs,1,133
10345,20091008,14,anti,2,150
10345,20091008,18,anti,2,133
10345,20091008,19,anti,1,167
10345,20091008,24,anti,2,117
10345,20091008,25,vgs,0,250
10345,20091008,27,anti,2,83
10345,20091008,29,vgs,1,150
10345,20091008,30,vgs,1,150
10345,20091008,32,vgs,1,117
10345,20091008,34,anti,1,250
10345,20091008,35,vgs,1,183
10345,20091008,39,anti,2,167
10345,20091008,45,vgs,1,250
10345,20091008,46,anti,1,233
10345,20091008,47,anti,2,133
10345,20091008,48,anti,1,250
10345,20101202,1,vgs,1,67
10345,20101202,2,vgs,1,133
10345,20101202,3,vgs,1,117
10345,20101202,4,anti,0,100
10345,20101202,6,vgs,1,150
10345,20101202,7,vgs,1,167
10345,20101202,8,vgs,1,117
10345,20101202,9,anti,1,133
10345,20101202,13,anti,2,100
10345,20101202,14,vgs,1,100
10345,20101202,15,anti,1,67
10345,20101202,16,anti,1,167
10345,20101202,18,anti,2,117
10345,20101202,19,anti,0,117
10345,20101202,21,vgs,1,83
10345,20101202,23,anti,1,217
10345,20101202,24,vgs,1,150
10345,20101202,26,anti,2,117
10345,20101202,27,vgs,1,133
10345,20101202,28,anti,1,167
10345,20101202,31,anti,2,117
10345,20101202,32,anti,1,200
10345,20101202,34,anti,1,233
10345,20101202,35,vgs,1,117
10345,20101202,36,vgs,1,217
10345,20101202,37,anti,1,133
10345,20101202,39,vgs,1,117
10345,20101202,41,vgs,1,150
10345,20101202,43,anti,2,100
10346,20060818,1,anti,1,317
10346,20060818,2,anti,1,267
10346,20060818,3,vgs,1,150
10346,20060818,4,vgs,1,150
10346,20060818,5,anti,1,283
10346,20060818,7,anti,1,283
10346,20060818,9,vgs,1,150
10346,20060818,12,vgs,1,167
10346,20060818,13,vgs,1,167
10346,20060818,14,anti,1,250
10346,20060818,15,vgs,1,233
10346,20060818,16,vgs,1,150
10346,20060818,18,anti,1,317
10346,20060818,21,anti,1,267
10346,20060818,23,vgs,1,217
10346,20060818,28,vgs,1,167
10346,20060818,30,anti,1,267
10346,20060818,31,anti,1,317
10346,20060818,32,anti,0,183
10346,20060818,33,anti,1,300
10346,20060818,37,anti,1,300
10346,20060818,38,vgs,1,167
10346,20060818,39,vgs,1,200
10346,20060818,40,anti,0,167
10346,20060818,42,vgs,1,167
10346,20060818,44,vgs,1,233
10346,20060818,46,vgs,1,250
10346,20060818,48,anti,1,267
10348,20060822,4,anti,2,183
10348,20060822,6,anti,2,583
10348,20060822,7,anti,2,267
10348,20060822,8,anti,2,300
10348,20060822,10,vgs,1,300
10348,20060822,11,vgs,1,350
10348,20060822,14,vgs,1,200
10348,20060822,15,anti,2,167
10348,20060822,16,vgs,1,283
10348,20060822,17,anti,0,233
10348,20060822,18,anti,2,233
10348,20060822,21,vgs,1,100
10348,20060822,22,vgs,1,167
10348,20060822,24,vgs,1,267
10348,20060822,25,vgs,1,433
10348,20060822,28,vgs,1,233
10348,20060822,30,vgs,0,117
10348,20060822,31,anti,0,233
10348,20060822,35,anti,2,200
10348,20060822,36,anti,2,200
10348,20060822,37,anti,0,150
10348,20060822,38,vgs,1,167
10348,20060822,39,vgs,1,200
10348,20060822,40,vgs,1,167
10348,20060822,41,vgs,1,250
10348,20060822,42,anti,1,250
10348,20060822,47,anti,1,467
10348,20060822,48,vgs,1,250
10350,20060822,1,anti,1,583
10350,20060822,3,vgs,1,250
10350,20060822,6,anti,2,250
10350,20060822,7,anti,1,350
10350,20060822,8,anti,2,233
10350,20060822,10,anti,1,500
10350,20060822,12,anti,1,383
10350,20060822,13,vgs,1,183
10350,20060822,15,vgs,1,300
10350,20060822,16,vgs,1,267
10350,20060822,18,vgs,1,317
10350,20060822,21,anti,2,250
10350,20060822,28,vgs,1,367
10350,20060822,29,anti,0,233
10350,20060822,30,vgs,1,200
10350,20060822,31,vgs,1,167
10350,20060822,32,vgs,1,267
10350,20060822,38,vgs,1,517
10350,20060822,39,anti,1,533
10350,20060822,40,anti,1,333
10350,20060822,41,vgs,1,200
10350,20060822,42,anti,1,417
10350,20060822,43,vgs,1,233
10350,20060822,44,vgs,1,150
10350,20060822,45,vgs,0,67
10350,20060822,46,anti,2,183
10350,20060822,47,vgs,1,300
10350,20060822,48,anti,0,233
10351,20060823,2,anti,1,283
10351,20060823,3,vgs,1,167
10351,20060823,4,anti,1,450
10351,20060823,5,vgs,1,317
10351,20060823,6,anti,2,267
10351,20060823,7,vgs,1,183
10351,20060823,10,vgs,1,367
10351,20060823,13,anti,1,367
10351,20060823,14,anti,1,517
10351,20060823,15,vgs,1,150
10351,20060823,16,anti,0,183
10351,20060823,17,vgs,1,183
10351,20060823,22,anti,1,367
10351,20060823,23,vgs,1,300
10351,20060823,25,anti,0,200
10351,20060823,26,vgs,1,200
10351,20060823,28,vgs,1,183
10351,20060823,29,vgs,1,300
10351,20060823,30,vgs,1,300
10351,20060823,31,anti,1,283
10351,20060823,32,anti,1,400
10351,20060823,33,vgs,1,167
10351,20060823,34,anti,1,550
10351,20060823,37,anti,1,550
10351,20060823,38,anti,1,283
10351,20060823,39,vgs,1,233
10351,20060823,43,anti,1,450
10351,20060823,45,anti,0,217
10351,20060823,47,vgs,1,200
10351,20060823,48,vgs,1,250
10351,20070830,2,vgs,1,233
10351,20070830,3,anti,1,233
10351,20070830,4,vgs,0,500
10351,20070830,5,vgs,1,150
10351,20070830,6,vgs,1,300
10351,20070830,7,vgs,1,267
10351,20070830,9,anti,2,200
10351,20070830,12,anti,1,233
10351,20070830,13,vgs,1,183
10351,20070830,14,anti,1,233
10351,20070830,17,vgs,1,183
10351,20070830,18,anti,1,317
10351,20070830,19,anti,1,250
10351,20070830,20,anti,1,333
10351,20070830,23,vgs,1,183
10351,20070830,27,anti,1,300
10351,20070830,28,anti,1,267
10351,20070830,29,vgs,1,667
10351,20070830,31,anti,1,333
10351,20070830,32,anti,1,700
10351,20070830,34,vgs,1,433
10351,20070830,35,vgs,1,167
10351,20070830,36,anti,1,300
10351,20070830,37,vgs,1,183
10351,20070830,39,vgs,1,183
10351,20070830,40,anti,2,167
10351,20070830,44,anti,1,317
10351,20070830,45,vgs,1,467
10351,20070830,46,anti,2,150
10351,20070830,47,vgs,1,367
10351,20070830,48,vgs,1,233
10351,20080819,1,anti,1,417
10351,20080819,2,anti,1,433
10351,20080819,3,anti,1,300
10351,20080819,4,anti,1,67
10351,20080819,5,vgs,1,183
10351,20080819,8,vgs,0,617
10351,20080819,14,anti,1,283
10351,20080819,16,anti,1,233
10351,20080819,17,anti,1,233
10351,20080819,18,vgs,1,233
10351,20080819,19,anti,2,300
10351,20080819,22,vgs,1,250
10351,20080819,24,vgs,1,200
10351,20080819,25,vgs,1,150
10351,20080819,26,vgs,1,267
10351,20080819,27,anti,2,150
10351,20080819,29,vgs,1,233
10351,20080819,31,anti,1,200
10351,20080819,36,anti,1,467
10351,20080819,38,anti,2,267
10351,20080819,41,vgs,1,267
10351,20080819,44,vgs,0,33
10351,20080819,45,vgs,0,383
10351,20080819,46,vgs,1,550
10351,20080819,48,anti,1,617
10351,20090826,2,vgs,1,133
10351,20090826,3,vgs,1,150
10351,20090826,5,anti,1,283
10351,20090826,6,anti,1,317
10351,20090826,7,vgs,1,150
10351,20090826,8,anti,0,167
10351,20090826,9,anti,2,133
10351,20090826,10,vgs,1,183
10351,20090826,12,vgs,1,167
10351,20090826,13,vgs,1,200
10351,20090826,14,anti,1,283
10351,20090826,19,anti,1,250
10351,20090826,21,anti,1,233
10351,20090826,22,anti,2,183
10351,20090826,24,vgs,1,200
10351,20090826,26,anti,1,250
10351,20090826,27,anti,2,133
10351,20090826,28,anti,2,133
10351,20090826,29,vgs,1,167
10351,20090826,33,anti,1,267
10351,20090826,34,vgs,1,150
10351,20090826,35,anti,1,367
10351,20090826,36,anti,1,267
10351,20090826,38,vgs,1,150
10351,20090826,39,vgs,1,500
10351,20090826,41,vgs,1,150
10351,20090826,43,anti,1,217
10351,20090826,47,vgs,1,133
10351,20090826,48,anti,1,333
10351,20101002,1,vgs,1,100
10351,20101002,3,vgs,1,100
10351,20101002,5,vgs,1,167
10351,20101002,7,vgs,1,150
10351,20101002,8,vgs,1,100
10351,20101002,9,vgs,1,150
10351,20101002,10,vgs,1,167
10351,20101002,11,vgs,1,217
10351,20101002,15,anti,1,233
10351,20101002,17,anti,1,250
10351,20101002,18,vgs,1,83
10351,20101002,19,vgs,1,117
10351,20101002,20,anti,0,117
10351,20101002,21,anti,1,150
10351,20101002,22,anti,2,117
10351,20101002,23,anti,2,150
10351,20101002,24,vgs,1,150
10351,20101002,25,anti,1,183
10351,20101002,28,anti,2,433
10351,20101002,30,anti,1,217
10351,20101002,31,vgs,1,183
10351,20101002,32,anti,1,300
10351,20101002,33,anti,1,217
10351,20101002,38,vgs,1,267
10351,20101002,39,anti,1,300
10351,20101002,41,anti,1,333
10351,20101002,42,anti,1,350
10351,20101002,43,vgs,1,300
10351,20101002,46,anti,2,117
10351,20101002,47,anti,1,367
10351,20101002,48,vgs,1,183
10352,20060824,2,anti,2,267
10352,20060824,4,vgs,1,183
10352,20060824,6,anti,0,183
10352,20060824,10,anti,1,367
10352,20060824,11,vgs,1,183
10352,20060824,12,anti,2,233
10352,20060824,16,vgs,1,200
10352,20060824,20,vgs,1,200
10352,20060824,21,anti,2,233
10352,20060824,24,anti,0,150
10352,20060824,25,vgs,1,217
10352,20060824,27,anti,2,167
10352,20060824,32,vgs,1,217
10352,20060824,34,anti,0,367
10352,20060824,37,anti,0,217
10352,20060824,38,anti,1,283
10352,20060824,43,vgs,1,233
10352,20071215,1,anti,1,283
10352,20071215,3,vgs,1,150
10352,20071215,4,vgs,1,167
10352,20071215,7,anti,1,333
10352,20071215,8,vgs,1,200
10352,20071215,9,anti,1,400
10352,20071215,10,anti,2,400
10352,20071215,11,vgs,1,283
10352,20071215,12,vgs,1,250
10352,20071215,13,vgs,1,183
10352,20071215,16,vgs,1,167
10352,20071215,17,anti,1,350
10352,20071215,19,anti,0,100
10352,20071215,21,vgs,1,133
10352,20071215,22,anti,1,333
10352,20071215,23,vgs,0,683
10352,20071215,31,anti,1,550
10352,20071215,32,vgs,1,117
10352,20071215,35,vgs,1,233
10352,20071215,36,anti,0,767
10352,20071215,44,anti,1,450
10352,20071215,46,anti,0,250
10352,20071215,47,vgs,1,200
10352,20071215,48,anti,2,350
10352,20080822,5,vgs,1,350
10352,20080822,6,anti,1,367
10352,20080822,7,vgs,1,283
10352,20080822,9,vgs,1,433
10352,20080822,11,vgs,0,167
10352,20080822,15,vgs,1,300
10352,20080822,17,vgs,1,150
10352,20080822,19,anti,1,217
10352,20080822,20,vgs,1,250
10352,20080822,21,vgs,0,67
