trial	count_a	lat_a	count_m	lat_m	scorer	xdat
10927.20120927.1.45	1	147	1	150	RC	123
10927.20120927.1.46	1	212	1	217	RC	124
10927.20120927.1.47	1	164	1	183	RC	124
10927.20120927.1.48	-1	-1	1	183	RC	
10876.20110208.1.1	1	142	1	116	IO	123
10876.20110208.1.2	1	162	1	150	IO	122
10876.20110208.1.3	1	142	1	150	IO	123
10876.20110208.1.4	1	238	1	233	IO	122
10876.20110208.1.5	1	149	1	150	IO	123
10876.20110208.1.6	1	179	1	183	IO	124
10876.20110208.1.7	1	172	1	167	IO	122
10876.20110208.1.8	1	164	1	183	IO	123
10876.20110208.1.9	1	154	1	167	IO	121
10876.20110208.1.10	1	194	1	200	IO	122
10876.20110208.1.11	1	186	-1	-1	IO	121
10876.20110208.1.12	1	167	1	167	IO	123
10876.20110208.1.13	-1	-1	-1	-1	IO	
10876.20110208.1.14	1	249	1	250	IO	121
10876.20110208.1.15	1	184	1	183	IO	122
10876.20110208.1.16	1	164	1	167	IO	122
10876.20110208.1.17	1	209	-1	-1	IO	124
10876.20110208.1.18	1	199	1	183	IO	122
10876.20110208.1.19	1	151	1	133	IO	122
10876.20110208.1.20	1	159	1	167	IO	124
10876.20110208.1.21	1	206	-1	-1	IO	121
10876.20110208.1.22	2	221	-1	-1	IO	121
10876.20110208.1.23	1	137	1	133	IO	124
10876.20110208.1.24	1	142	1	150	IO	123
10876.20110208.1.25	1	189	1	200	IO	122
10876.20110208.1.26	1	164	-1	-1	IO	123
10876.20110208.1.27	1	140	1	150	IO	123
10876.20110208.1.28	1	206	1	200	IO	124
10876.20110208.1.29	1	157	1	150	IO	121
10876.20110208.1.30	1	186	-1	-1	IO	121
10876.20110208.1.31	1	154	1	150	IO	121
10876.20110208.1.32	1	142	1	150	IO	123
10876.20110208.1.33	1	199	1	200	IO	122
10876.20110208.1.34	1	135	1	133	IO	124
10876.20110208.1.35	1	144	1	133	IO	122
10876.20110208.1.36	1	224	0	183	IO	121
10876.20110208.1.37	1	123	1	133	IO	122
10876.20110208.1.38	1	181	1	200	IO	121
10876.20110208.1.39	2	81	-1	-1	IO	124
10876.20110208.1.40	1	147	1	167	IO	124
10876.20110208.1.41	1	140	1	133	IO	123
10876.20110208.1.42	1	162	1	167	IO	124
10876.20110208.1.43	1	152	1	167	IO	123
10876.20110208.1.44	1	145	1	167	IO	124
10876.20110208.1.45	1	187	1	183	IO	124
10876.20110208.1.46	1	125	1	117	IO	124
10876.20110208.1.47	1	179	1	167	IO	123
10876.20110208.1.48	1	176	1	200	IO	121
10844.20100820.1.1	1	162	-1	-1	IO	122
10844.20100820.1.2	1	196	1	200	IO	121
10844.20100820.1.3	1	189	1	183	IO	121
10844.20100820.1.4	1	172	1	167	IO	121
10844.20100820.1.5	1	174	1	167	IO	122
10844.20100820.1.6	1	250	1	233	IO	123
10844.20100820.1.7	1	159	1	150	IO	121
10844.20100820.1.8	1	174	1	183	IO	123
10844.20100820.1.9	1	388	1	400	IO	124
10844.20100820.1.10	1	164	1	150	IO	122
10844.20100820.1.11	1	157	1	150	IO	121
10844.20100820.1.12	1	152	1	150	IO	121
10844.20100820.1.13	1	267	1	267	IO	124
10844.20100820.1.14	1	201	1	200	IO	124
10844.20100820.1.15	1	269	1	267	IO	121
10844.20100820.1.16	1	270	1	267	IO	123
10844.20100820.1.17	1	186	1	183	IO	123
10844.20100820.1.18	1	172	1	183	IO	122
10844.20100820.1.19	1	336	1	350	IO	121
10844.20100820.1.20	1	204	1	200	IO	122
10844.20100820.1.21	1	207	1	200	IO	121
10844.20100820.1.22	1	204	1	183	IO	122
10844.20100820.1.23	1	235	1	250	IO	123
10844.20100820.1.24	1	218	1	200	IO	123
10844.20100820.1.25	1	245	1	250	IO	124
10844.20100820.1.26	1	172	1	183	IO	122
10844.20100820.1.27	1	164	1	150	IO	122
10844.20100820.1.28	1	211	1	217	IO	124
10844.20100820.1.29	1	189	1	183	IO	122
10844.20100820.1.30	1	110	1	100	IO	122
10844.20100820.1.31	1	179	1	200	IO	121
10844.20100820.1.32	1	164	1	167	IO	121
10844.20100820.1.33	1	184	1	183	IO	124
10844.20100820.1.34	1	208	1	200	IO	124
10844.20100820.1.35	1	157	1	167	IO	123
10844.20100820.1.36	1	224	1	217	IO	123
10844.20100820.1.37	1	167	1	167	IO	122
10844.20100820.1.38	1	199	1	217	IO	121
10844.20100820.1.39	1	140	1	133	IO	122
10844.20100820.1.40	1	196	1	200	IO	123
10844.20100820.1.41	1	518	1	500	IO	123
10844.20100820.1.42	1	223	1	233	IO	124
10844.20100820.1.43	1	169	1	167	IO	124
10844.20100820.1.44	1	213	1	217	IO	123
10844.20100820.1.45	1	174	1	167	IO	123
10844.20100820.1.46	1	167	1	167	IO	124
10844.20100820.1.47	1	169	1	167	IO	124
10844.20100820.1.48	-1	-1	-1	-1	IO	
10838.20100809.1.1	1	253	1	117	IO	122
10838.20100809.1.2	1	178	1	183	IO	121
10838.20100809.1.3	1	174	1	200	IO	124
10838.20100809.1.4	1	164	1	183	IO	124
10838.20100809.1.5	1	239	1	250	IO	122
10838.20100809.1.6	1	233	1	233	IO	123
10838.20100809.1.7	1	255	1	267	IO	124
10838.20100809.1.8	1	226	1	233	IO	122
10838.20100809.1.9	1	415	1	433	IO	123
10838.20100809.1.10	1	120	1	117	IO	123
10838.20100809.1.11	1	243	1	250	IO	122
10838.20100809.1.12	1	226	-1	-1	IO	122
10838.20100809.1.13	1	277	1	283	IO	122
10838.20100809.1.14	1	228	1	250	IO	122
10838.20100809.1.15	-1	-1	-1	-1	IO	
10838.20100809.1.16	-1	-1	-1	-1	IO	
10838.20100809.1.17	1	196	1	200	IO	123
10838.20100809.1.18	1	222	1	233	IO	121
10838.20100809.1.19	1	644	1	650	IO	123
10838.20100809.1.20	1	425	1	417	IO	121
10838.20100809.1.21	1	121	1	133	IO	121
10838.20100809.1.22	1	356	-1	-1	IO	124
10838.20100809.1.23	-1	-1	0	617	IO	
10838.20100809.1.24	1	255	1	250	IO	122
10838.20100809.1.25	-1	-1	-1	-1	IO	
10838.20100809.1.26	1	196	1	200	IO	123
10838.20100809.1.27	1	292	1	300	IO	123
10838.20100809.1.28	1	237	1	250	IO	124
10838.20100809.1.29	1	255	1	267	IO	124
10838.20100809.1.30	1	240	1	250	IO	124
10838.20100809.1.31	1	191	1	200	IO	123
10838.20100809.1.32	1	199	1	200	IO	122
10838.20100809.1.33	1	228	1	233	IO	121
10838.20100809.1.34	-1	-1	-1	-1	IO	
10838.20100809.1.35	-1	-1	-1	-1	IO	
10838.20100809.1.36	1	324	-1	-1	IO	123
10838.20100809.1.37	1	NA	-1	-1	IO	122
10838.20100809.1.38	1	417	1	417	IO	124
10838.20100809.1.39	1	NA	-1	-1	IO	123
10838.20100809.1.40	-1	-1	-1	-1	IO	
10838.20100809.1.41	1	189	1	217	IO	124
10838.20100809.1.42	1	216	1	217	IO	122
10838.20100809.1.43	1	211	1	217	IO	122
10838.20100809.1.44	1	211	1	217	IO	121
10838.20100809.1.45	1	587	1	617	IO	124
10838.20100809.1.46	1	NA	-1	-1	IO	121
10838.20100809.1.47	1	233	-1	-1	IO	123
10838.20100809.1.48	1	179	-1	-1	IO	121
10833.20100714.1.1	1	196	-1	-1	IO	122
10833.20100714.1.2	1	208	1	217	IO	123
10833.20100714.1.3	1	130	1	150	IO	122
10833.20100714.1.4	1	201	1	233	IO	124
10833.20100714.1.5	1	186	1	183	IO	123
10833.20100714.1.6	1	189	1	217	IO	124
10833.20100714.1.7	1	172	1	200	IO	121
10833.20100714.1.8	1	157	1	150	IO	122
10833.20100714.1.9	1	240	1	250	IO	124
10833.20100714.1.10	1	167	1	183	IO	121
10833.20100714.1.11	1	194	1	233	IO	121
10833.20100714.1.12	1	258	1	267	IO	123
10833.20100714.1.13	1	169	1	167	IO	123
10833.20100714.1.14	1	201	1	200	IO	122
10833.20100714.1.15	1	NA	-1	-1	IO	121
10833.20100714.1.16	1	287	1	317	IO	124
10833.20100714.1.17	1	132	1	150	IO	122
10833.20100714.1.18	1	154	1	167	IO	122
10833.20100714.1.19	1	186	1	200	IO	121
10833.20100714.1.20	-1	-1	-1	-1	IO	
10833.20100714.1.21	1	253	1	250	IO	122
10833.20100714.1.22	1	192	1	217	IO	121
10833.20100714.1.23	1	181	1	200	IO	121
10833.20100714.1.24	1	201	1	217	IO	123
10833.20100714.1.25	-1	-1	-1	-1	IO	
10833.20100714.1.26	-1	-1	-1	-1	IO	
10833.20100714.1.27	1	312	1	317	IO	122
10833.20100714.1.28	1	484	1	483	IO	122
10833.20100714.1.29	-1	-1	-1	-1	IO	
10833.20100714.1.30	1	262	1	250	IO	121
10833.20100714.1.31	1	130	1	150	IO	121
10833.20100714.1.32	-1	-1	-1	-1	IO	
10833.20100714.1.33	1	179	1	200	IO	122
10833.20100714.1.34	1	245	1	267	IO	124
10833.20100714.1.35	1	437	-1	-1	IO	123
10833.20100714.1.36	1	221	1	233	IO	124
10833.20100714.1.37	-1	-1	1	350	IO	
10833.20100714.1.38	1	135	1	150	IO	123
10833.20100714.1.39	1	135	1	150	IO	121
10833.20100714.1.40	1	314	1	317	IO	122
10833.20100714.1.41	1	201	1	200	IO	123
10833.20100714.1.42	1	NA	1	467	IO	121
10833.20100714.1.43	1	467	1	483	IO	124
10833.20100714.1.44	1	682	1	700	IO	124
10833.20100714.1.45	1	710	1	733	IO	122
10833.20100714.1.46	1	125	1	150	IO	123
10833.20100714.1.47	-1	-1	-1	-1	IO	
10833.20100714.1.48	1	926	1	917	IO	123
10831.20100707.1.1	1	226	1	133	IO	123
10831.20100707.1.2	1	282	1	300	IO	121
10831.20100707.1.3	1	260	1	267	IO	122
10831.20100707.1.4	1	135	1	167	IO	123
10831.20100707.1.5	1	227	1	250	IO	121
10831.20100707.1.6	1	137	1	150	IO	123
10831.20100707.1.7	1	231	1	233	IO	124
10831.20100707.1.8	1	110	1	133	IO	121
10831.20100707.1.9	1	121	1	150	IO	124
10831.20100707.1.10	1	167	1	183	IO	122
10831.20100707.1.11	1	159	1	167	IO	124
10831.20100707.1.12	1	169	1	183	IO	122
10831.20100707.1.13	1	127	1	133	IO	123
10831.20100707.1.14	1	164	1	183	IO	121
10831.20100707.1.15	1	181	1	183	IO	123
10831.20100707.1.16	1	120	1	150	IO	123
10831.20100707.1.17	1	157	-1	-1	IO	123
10831.20100707.1.18	1	184	1	200	IO	121
10831.20100707.1.19	1	232	1	250	IO	124
10831.20100707.1.20	1	176	1	183	IO	122
10831.20100707.1.21	1	169	1	183	IO	124
10831.20100707.1.22	1	147	1	150	IO	122
10831.20100707.1.23	1	192	1	200	IO	122
10831.20100707.1.24	1	140	1	167	IO	123
10831.20100707.1.25	1	135	1	133	IO	123
10831.20100707.1.26	1	157	1	167	IO	124
10831.20100707.1.27	-1	-1	-1	-1	IO	
10831.20100707.1.28	1	167	1	183	IO	122
10831.20100707.1.29	1	149	1	150	IO	121
10831.20100707.1.30	1	167	1	183	IO	122
10831.20100707.1.31	1	125	1	133	IO	122
10831.20100707.1.32	1	162	1	183	IO	124
10831.20100707.1.33	1	223	1	250	IO	124
10831.20100707.1.34	1	152	1	200	IO	124
10831.20100707.1.35	1	159	1	183	IO	121
10831.20100707.1.36	1	147	1	150	IO	122
10831.20100707.1.37	1	129	1	150	IO	124
10831.20100707.1.38	1	137	1	150	IO	123
10831.20100707.1.39	1	130	1	150	IO	124
10831.20100707.1.40	1	162	1	183	IO	122
10831.20100707.1.41	1	237	1	233	IO	121
10831.20100707.1.42	1	245	-1	-1	IO	122
10831.20100707.1.43	1	117	1	150	IO	123
10831.20100707.1.44	1	123	1	133	IO	123
10831.20100707.1.45	1	142	1	167	IO	121
10831.20100707.1.46	1	157	1	167	IO	121
10831.20100707.1.47	1	137	1	167	IO	124
10831.20100707.1.48	1	159	1	167	IO	121
10822.20110516.1.1	1	292	1	233	AW	124
10822.20110516.1.2	1	270	1	283	AW	124
10822.20110516.1.3	1	304	1	300	AW	123
10822.20110516.1.4	1	211	1	217	AW	121
10822.20110516.1.5	1	358	1	367	AW	124
10822.20110516.1.6	1	147	1	133	AW	123
10822.20110516.1.7	1	176	1	150	AW	122
10822.20110516.1.8	1	326	1	333	AW	124
10822.20110516.1.9	1	130	1	133	AW	123
10822.20110516.1.10	1	366	1	367	AW	121
10822.20110516.1.11	1	142	1	150	AW	124
10822.20110516.1.12	1	NA	-1	-1	AW	122
10822.20110516.1.13	1	196	1	183	AW	123
10822.20110516.1.14	1	196	1	183	AW	123
10822.20110516.1.15	1	176	1	183	AW	124
10822.20110516.1.16	1	174	1	183	AW	121
10822.20110516.1.17	1	147	1	150	AW	122
10822.20110516.1.18	1	135	1	133	AW	122
10822.20110516.1.19	1	255	1	250	AW	123
10822.20110516.1.20	1	154	1	150	AW	122
10822.20110516.1.21	1	307	1	300	AW	123
10822.20110516.1.22	1	147	1	133	AW	122
10822.20110516.1.23	1	142	1	133	AW	122
10822.20110516.1.24	1	127	1	133	AW	121
10822.20110516.1.25	1	135	1	133	AW	122
10822.20110516.1.26	1	120	1	117	AW	121
10822.20110516.1.27	1	287	1	300	AW	124
10822.20110516.1.28	1	172	-1	-1	AW	121
10822.20110516.1.29	1	137	1	150	AW	123
10822.20110516.1.30	1	176	1	183	AW	124
10822.20110516.1.31	1	191	1	200	AW	123
10822.20110516.1.32	1	191	1	183	AW	123
10822.20110516.1.33	1	130	1	133	AW	124
10822.20110516.1.34	1	152	1	167	AW	121
10822.20110516.1.35	1	196	1	183	AW	122
10822.20110516.1.36	1	135	1	133	AW	122
10822.20110516.1.37	1	110	1	100	AW	122
10822.20110516.1.38	1	157	1	167	AW	122
10822.20110516.1.39	1	233	1	233	AW	121
10822.20110516.1.40	1	169	1	167	AW	124
10822.20110516.1.41	1	152	1	150	AW	124
10822.20110516.1.42	1	122	1	133	AW	123
10822.20110516.1.43	1	184	1	183	AW	124
10822.20110516.1.44	1	184	1	183	AW	121
10822.20110516.1.45	1	194	1	200	AW	121
10822.20110516.1.46	1	125	1	117	AW	121
10822.20110516.1.47	1	130	1	150	AW	121
10822.20110516.1.48	1	169	1	167	AW	123
10816.20121130.1.1	1	221	1	83	LR	122
10816.20121130.1.2	1	250	1	250	LR	121
10816.20121130.1.3	1	243	1	233	LR	123
10816.20121130.1.4	1	172	1	167	LR	122
10816.20121130.1.5	1	194	1	200	LR	124
10816.20121130.1.6	1	181	1	200	LR	123
10816.20121130.1.7	1	164	1	167	LR	121
10816.20121130.1.8	1	98	1	100	LR	123
10816.20121130.1.9	1	223	1	217	LR	123
10816.20121130.1.10	1	191	1	200	LR	123
10816.20121130.1.11	1	208	1	217	LR	121
10816.20121130.1.12	1	213	1	217	LR	123
10816.20121130.1.13	1	103	1	100	LR	123
10816.20121130.1.14	1	132	1	133	LR	121
10816.20121130.1.15	1	176	1	183	LR	121
10816.20121130.1.16	1	191	-1	-1	LR	124
10816.20121130.1.17	1	137	1	133	LR	122
10816.20121130.1.18	1	169	1	183	LR	122
10816.20121130.1.19	1	179	1	167	LR	123
10816.20121130.1.20	1	120	1	133	LR	122
10816.20121130.1.21	1	174	1	167	LR	124
10816.20121130.1.22	1	120	1	117	LR	122
10816.20121130.1.23	1	154	-1	-1	LR	121
10816.20121130.1.24	1	214	1	217	LR	124
10816.20121130.1.25	1	221	1	217	LR	124
10816.20121130.1.26	1	134	1	133	LR	122
10816.20121130.1.27	1	232	1	233	LR	124
10816.20121130.1.28	1	221	-1	-1	LR	124
10816.20121130.1.29	1	208	1	217	LR	124
10816.20121130.1.30	1	187	1	167	LR	123
10816.20121130.1.31	1	140	1	133	LR	122
10816.20121130.1.32	1	NA	-1	-1	LR	124
10816.20121130.1.33	1	188	1	183	LR	121
10816.20121130.1.34	1	135	1	133	LR	123
10816.20121130.1.35	1	201	1	217	LR	124
10816.20121130.1.36	1	186	1	183	LR	124
10816.20121130.1.37	1	144	1	133	LR	122
10816.20121130.1.38	1	130	1	117	LR	122
10816.20121130.1.39	1	189	1	183	LR	121
10816.20121130.1.40	1	164	1	150	LR	122
10816.20121130.1.41	1	179	1	183	LR	121
10816.20121130.1.42	1	169	1	167	LR	121
10816.20121130.1.43	1	164	1	167	LR	123
10816.20121130.1.44	1	205	1	217	LR	124
10816.20121130.1.45	1	NA	1	167	LR	121
10816.20121130.1.46	1	142	1	133	LR	123
10816.20121130.1.47	1	119	1	117	LR	122
10816.20121130.1.48	1	132	1	117	LR	121
10816.20111107.1.1	1	260	1	100	BF	122
10816.20111107.1.2	1	233	1	217	BF	124
10816.20111107.1.3	1	384	1	367	BF	124
10816.20111107.1.4	1	223	1	217	BF	123
10816.20111107.1.5	1	154	1	133	BF	124
10816.20111107.1.6	1	254	-1	-1	BF	121
10816.20111107.1.7	1	169	1	150	BF	123
10816.20111107.1.8	1	135	1	133	BF	123
10816.20111107.1.9	1	196	1	183	BF	122
10816.20111107.1.10	1	223	1	200	BF	122
10816.20111107.1.11	1	145	1	133	BF	124
10816.20111107.1.12	1	191	1	200	BF	121
10816.20111107.1.13	1	157	1	133	BF	124
10816.20111107.1.14	1	149	1	133	BF	121
10816.20111107.1.15	1	137	1	133	BF	123
10816.20111107.1.16	1	167	1	133	BF	122
10816.20111107.1.17	1	159	1	150	BF	122
10816.20111107.1.18	1	269	-1	-1	BF	122
10816.20111107.1.19	1	132	1	100	BF	122
10816.20111107.1.20	1	159	1	150	BF	122
10816.20111107.1.21	1	186	1	183	BF	122
10816.20111107.1.22	1	147	1	150	BF	121
10816.20111107.1.23	1	201	1	183	BF	124
10816.20111107.1.24	1	152	-1	-1	BF	123
10816.20111107.1.25	1	169	1	150	BF	124
10816.20111107.1.26	1	186	1	200	BF	123
10816.20111107.1.27	1	NA	-1	-1	BF	124
10816.20111107.1.28	1	132	1	133	BF	124
10816.20111107.1.29	1	162	-1	-1	BF	122
10816.20111107.1.30	1	135	-1	-1	BF	124
10816.20111107.1.31	1	174	1	167	BF	121
10816.20111107.1.32	1	147	1	133	BF	121
10816.20111107.1.33	1	169	1	167	BF	121
10816.20111107.1.34	1	108	1	117	BF	123
10816.20111107.1.35	1	221	-1	-1	BF	124
10816.20111107.1.36	1	93	-1	-1	BF	123
10816.20111107.1.37	1	157	1	150	BF	121
10816.20111107.1.38	1	206	1	183	BF	121
10816.20111107.1.39	1	179	-1	-1	BF	123
10816.20111107.1.40	1	144	1	150	BF	123
10816.20111107.1.41	1	159	1	150	BF	124
10816.20111107.1.42	1	162	-1	-1	BF	123
10816.20111107.1.43	1	174	1	150	BF	121
10816.20111107.1.44	1	206	1	217	BF	121
10816.20111107.1.45	1	176	1	150	BF	122
10816.20111107.1.46	1	157	1	133	BF	122
10816.20111107.1.47	1	159	-1	-1	BF	123
10816.20111107.1.48	1	NA	1	300	BF	121
10813.20100621.1.1	1	282	1	167	IO	122
10813.20100621.1.2	1	218	1	233	IO	124
10813.20100621.1.3	1	NA	-1	-1	IO	122
10813.20100621.1.4	1	238	1	250	IO	122
10813.20100621.1.5	-1	-1	-1	-1	IO	
10813.20100621.1.6	1	245	1	250	IO	122
10813.20100621.1.7	1	233	1	267	IO	123
10813.20100621.1.8	1	238	1	250	IO	122
10813.20100621.1.9	1	191	1	200	IO	121
10813.20100621.1.10	1	199	1	217	IO	122
10813.20100621.1.11	1	204	1	217	IO	121
10813.20100621.1.12	1	NA	-1	-1	IO	122
10813.20100621.1.13	1	201	1	250	IO	124
10813.20100621.1.14	1	213	1	217	IO	123
10813.20100621.1.15	1	242	1	267	IO	123
10813.20100621.1.16	1	152	1	183	IO	121
10813.20100621.1.17	1	NA	-1	-1	IO	121
10813.20100621.1.18	1	211	-1	-1	IO	123
10813.20100621.1.19	1	176	1	183	IO	121
10813.20100621.1.20	1	149	1	167	IO	124
10813.20100621.1.21	1	294	1	317	IO	123
10813.20100621.1.22	1	NA	-1	-1	IO	122
10813.20100621.1.23	1	159	1	167	IO	123
10813.20100621.1.24	1	154	1	183	IO	121
10813.20100621.1.25	1	186	1	217	IO	124
10813.20100621.1.26	1	179	1	200	IO	124
10813.20100621.1.27	-1	-1	-1	-1	IO	
10813.20100621.1.28	1	199	1	217	IO	124
10813.20100621.1.29	1	218	1	233	IO	123
10813.20100621.1.30	1	132	1	150	IO	121
10813.20100621.1.31	1	232	1	233	IO	122
10813.20100621.1.32	1	132	1	133	IO	123
10813.20100621.1.33	1	216	1	233	IO	123
10813.20100621.1.34	1	144	1	150	IO	123
10813.20100621.1.35	1	211	1	233	IO	122
10813.20100621.1.36	1	154	1	150	IO	123
10813.20100621.1.37	1	213	1	250	IO	124
10813.20100621.1.38	1	142	1	167	IO	121
10813.20100621.1.39	1	280	1	300	IO	124
10813.20100621.1.40	1	135	1	183	IO	124
10813.20100621.1.41	1	194	1	217	IO	124
10813.20100621.1.42	1	201	1	233	IO	121
10813.20100621.1.43	1	284	1	300	IO	121
10813.20100621.1.44	1	154	1	167	IO	123
10813.20100621.1.45	1	154	1	167	IO	124
10813.20100621.1.46	1	194	1	217	IO	122
10813.20100621.1.47	1	204	1	233	IO	121
10813.20100621.1.48	1	162	1	150	IO	122
10804.20110507.1.1	-1	-1	-1	-1	AW	
10804.20110507.1.2	1	194	1	200	AW	124
10804.20110507.1.3	1	NA	0	67	AW	122
10804.20110507.1.4	1	157	1	150	AW	122
10804.20110507.1.5	1	240	1	233	AW	122
10804.20110507.1.6	1	259	1	267	AW	121
10804.20110507.1.7	1	176	1	183	AW	124
10804.20110507.1.8	1	167	1	167	AW	121
10804.20110507.1.9	1	144	1	133	AW	122
10804.20110507.1.10	1	223	1	217	AW	121
10804.20110507.1.11	1	142	1	133	AW	122
10804.20110507.1.12	1	240	1	233	AW	123
10804.20110507.1.13	1	172	1	167	AW	123
10804.20110507.1.14	1	489	1	500	AW	121
10804.20110507.1.15	1	231	1	233	AW	121
10804.20110507.1.16	1	169	1	167	AW	121
10804.20110507.1.17	1	267	1	267	AW	124
10804.20110507.1.18	1	184	1	200	AW	123
10804.20110507.1.19	1	240	1	233	AW	123
10804.20110507.1.20	1	201	1	200	AW	124
10804.20110507.1.21	1	157	1	150	AW	123
10804.20110507.1.22	1	172	1	167	AW	123
10804.20110507.1.23	1	184	1	183	AW	121
10804.20110507.1.24	1	196	1	200	AW	124
10804.20110507.1.25	1	179	1	183	AW	124
10804.20110507.1.26	1	167	1	150	AW	122
10804.20110507.1.27	1	245	1	233	AW	123
10804.20110507.1.28	1	192	1	183	AW	122
10804.20110507.1.29	1	194	1	183	AW	123
10804.20110507.1.30	1	227	1	217	AW	121
10804.20110507.1.31	1	233	1	233	AW	122
10804.20110507.1.32	1	157	1	150	AW	122
10804.20110507.1.33	1	179	1	167	AW	123
10804.20110507.1.34	1	152	1	167	AW	122
10804.20110507.1.35	1	380	1	383	AW	123
10804.20110507.1.36	1	253	1	250	AW	123
10804.20110507.1.37	1	226	1	233	AW	121
10804.20110507.1.38	1	174	1	167	AW	122
10804.20110507.1.39	1	231	1	233	AW	124
10804.20110507.1.40	1	390	1	383	AW	124
10804.20110507.1.41	1	201	1	200	AW	123
10804.20110507.1.42	1	137	1	133	AW	121
10804.20110507.1.43	1	235	1	233	AW	124
10804.20110507.1.44	1	192	1	183	AW	121
10804.20110507.1.45	1	511	1	533	AW	124
10804.20110507.1.46	1	287	1	283	AW	124
10804.20110507.1.47	1	329	1	333	AW	121
10804.20110507.1.48	1	226	1	217	AW	122
10767.20110509.1.1	-1	-1	1	200	AW	
10767.20110509.1.2	-1	-1	-1	-1	AW	
10767.20110509.1.3	-1	-1	-1	-1	AW	
10767.20110509.1.4	-1	-1	-1	-1	AW	
10767.20110509.1.5	-1	-1	-1	-1	AW	
10767.20110509.1.6	1	347	1	350	AW	121
10767.20110509.1.7	1	196	1	200	AW	122
10767.20110509.1.8	-1	-1	-1	-1	AW	
10767.20110509.1.9	-1	-1	-1	-1	AW	
10767.20110509.1.10	-1	-1	-1	-1	AW	
10767.20110509.1.11	-1	-1	-1	-1	AW	
10767.20110509.1.12	1	178	1	183	AW	121
10767.20110509.1.13	0	204	-1	-1	AW	124
10767.20110509.1.14	-1	-1	-1	-1	AW	
10767.20110509.1.15	-1	-1	-1	-1	AW	
10767.20110509.1.16	-1	-1	-1	-1	AW	
10767.20110509.1.17	-1	-1	-1	-1	AW	
10767.20110509.1.18	1	349	1	350	AW	122
10767.20110509.1.19	-1	-1	-1	-1	AW	
10767.20110509.1.20	1	125	1	117	AW	121
10767.20110509.1.21	-1	-1	-1	-1	AW	
10767.20110509.1.22	-1	-1	-1	-1	AW	
10767.20110509.1.23	-1	-1	-1	-1	AW	
10767.20110509.1.24	-1	-1	-1	-1	AW	
10767.20110509.1.25	1	260	1	267	AW	124
10767.20110509.1.26	1	213	1	217	AW	124
10767.20110509.1.27	1	302	-1	-1	AW	122
10767.20110509.1.28	1	167	1	167	AW	124
10767.20110509.1.29	1	218	1	200	AW	122
10767.20110509.1.30	2	353	0	333	AW	124
10767.20110509.1.31	-1	-1	-1	-1	AW	
10767.20110509.1.32	-1	-1	-1	-1	AW	
10767.20110509.1.33	-1	-1	-1	-1	AW	
10767.20110509.1.34	-1	-1	-1	-1	AW	
10767.20110509.1.35	-1	-1	-1	-1	AW	
10767.20110509.1.36	-1	-1	-1	-1	AW	
10767.20110509.1.37	1	208	1	217	AW	124
10767.20110509.1.38	1	353	1	333	AW	121
10767.20110509.1.39	1	167	1	150	AW	122
10767.20110509.1.40	-1	-1	-1	-1	AW	
10767.20110509.1.41	1	168	1	100	AW	123
10767.20110509.1.42	-1	-1	-1	-1	AW	
10767.20110509.1.43	1	378	1	367	AW	122
10767.20110509.1.44	-1	-1	-1	-1	AW	
10767.20110509.1.45	-1	-1	-1	-1	AW	
10767.20110509.1.46	-1	-1	-1	-1	AW	
10767.20110509.1.47	-1	-1	-1	-1	AW	
10767.20110509.1.48	-1	-1	-1	-1	AW	
10760.20100605.1.1	1	292	1	117	IO	121
10760.20100605.1.2	1	265	1	300	IO	124
10760.20100605.1.3	1	184	1	200	IO	123
10760.20100605.1.4	1	103	1	117	IO	122
10760.20100605.1.5	1	218	1	233	IO	124
10760.20100605.1.6	1	154	1	167	IO	124
10760.20100605.1.7	1	226	1	233	IO	122
10760.20100605.1.8	1	337	1	350	IO	124
10760.20100605.1.9	1	164	1	183	IO	121
10760.20100605.1.10	1	117	1	117	IO	123
10760.20100605.1.11	1	135	1	133	IO	122
10760.20100605.1.12	1	137	1	150	IO	121
10760.20100605.1.13	1	157	1	183	IO	123
10760.20100605.1.14	1	140	1	167	IO	121
10760.20100605.1.15	1	152	1	167	IO	124
10760.20100605.1.16	1	105	1	117	IO	122
10760.20100605.1.17	1	113	1	117	IO	122
10760.20100605.1.18	1	233	1	250	IO	123
10760.20100605.1.19	1	287	1	300	IO	124
10760.20100605.1.20	1	154	1	167	IO	121
10760.20100605.1.21	1	274	1	283	IO	124
10760.20100605.1.22	1	154	1	183	IO	121
10760.20100605.1.23	1	127	1	217	IO	122
10760.20100605.1.24	1	159	1	167	IO	124
10760.20100605.1.25	1	149	1	217	IO	121
10760.20100605.1.26	1	159	1	167	IO	122
10760.20100605.1.27	1	164	1	167	IO	122
10760.20100605.1.28	1	130	1	133	IO	123
10760.20100605.1.29	1	294	1	317	IO	123
10760.20100605.1.30	1	208	1	217	IO	123
10760.20100605.1.31	2	71	0	83	IO	123
10760.20100605.1.32	1	152	1	183	IO	121
10760.20100605.1.33	1	125	1	150	IO	121
10760.20100605.1.34	1	176	1	200	IO	123
10760.20100605.1.35	1	208	1	250	IO	123
10760.20100605.1.36	1	172	1	167	IO	124
10760.20100605.1.37	1	174	1	183	IO	123
10760.20100605.1.38	1	144	1	167	IO	121
10760.20100605.1.39	1	130	1	150	IO	121
