"vid","trial","lat.asl","Count.asl","Desc.asl","dotpos","lat.el","Count.el","Desc.el"
"3499RR17",10,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-6296,-1,"early saccade"
"3499RR17",100,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-491879,-1,"early saccade"
"3499RR17",101,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-497879,-1,"early saccade"
"3499RR17",102,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-503879,-1,"early saccade"
"3499RR17",103,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-509880,-1,"early saccade"
"3499RR17",104,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-515879,-1,"early saccade"
"3499RR17",105,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-521879,-1,"early saccade"
"3499RR17",106,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-527879,-1,"early saccade"
"3499RR17",107,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-533879,-1,"early saccade"
"3499RR17",108,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-539879,-1,"early saccade"
"3499RR17",109,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-545879,-1,"early saccade"
"3499RR17",11,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-2628,-1,"early saccade"
"3499RR17",110,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-551879,-1,"early saccade"
"3499RR17",111,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-557879,-1,"early saccade"
"3499RR17",12,83,0,"",1406,72,2,""
"3499RR17",13,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-1400,-1,"early saccade"
"3499RR17",14,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-7400,-1,"early saccade"
"3499RR17",15,NA,-1,"average fixpos(54.3) is off from middle(130.5) by 76.19 (>max 50.0)!",1661,239,2,""
"3499RR17",16,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-3297,-1,"early saccade"
"3499RR17",17,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-9298,-1,"early saccade"
"3499RR17",18,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-15297,-1,"early saccade"
"3499RR17",19,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-21297,-1,"early saccade"
"3499RR17",2,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-4765,-1,"early saccade"
"3499RR17",20,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-27297,-1,"early saccade"
"3499RR17",21,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-33297,-1,"early saccade"
"3499RR17",22,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-3541,-1,"early saccade"
"3499RR17",23,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-3717,-1,"early saccade"
"3499RR17",24,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-2045,-1,"early saccade"
"3499RR17",25,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-2977,-1,"early saccade"
"3499RR17",26,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-8977,-1,"early saccade"
"3499RR17",27,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-14976,-1,"early saccade"
"3499RR17",28,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-20976,-1,"early saccade"
"3499RR17",29,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-14974,-1,"early saccade"
"3499RR17",3,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-3389,-1,"early saccade"
"3499RR17",30,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-20973,-1,"early saccade"
"3499RR17",31,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-26974,-1,"early saccade"
"3499RR17",32,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-32973,-1,"early saccade"
"3499RR17",33,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-38973,-1,"early saccade"
"3499RR17",34,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-3829,-1,"early saccade"
"3499RR17",35,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-9829,-1,"early saccade"
"3499RR17",36,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-15829,-1,"early saccade"
"3499RR17",37,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-21829,-1,"early saccade"
"3499RR17",38,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-27829,-1,"early saccade"
"3499RR17",39,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-33829,-1,"early saccade"
"3499RR17",4,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-1252,-1,"early saccade"
"3499RR17",40,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-39829,-1,"early saccade"
"3499RR17",41,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-45829,-1,"early saccade"
"3499RR17",42,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-51829,-1,"early saccade"
"3499RR17",43,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-72695,-1,"early saccade"
"3499RR17",44,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-78695,-1,"early saccade"
"3499RR17",45,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-3983,-1,"early saccade"
"3499RR17",46,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-9983,-1,"early saccade"
"3499RR17",47,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-15983,-1,"early saccade"
"3499RR17",48,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-21983,-1,"early saccade"
"3499RR17",49,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-27983,-1,"early saccade"
"3499RR17",5,NA,-1,"no saccades (getSacs)",514,224,1,""
"3499RR17",50,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-33983,-1,"early saccade"
"3499RR17",51,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-39983,-1,"early saccade"
"3499RR17",52,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-45983,-1,"early saccade"
"3499RR17",53,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-51983,-1,"early saccade"
"3499RR17",54,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-57983,-1,"early saccade"
"3499RR17",55,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-63983,-1,"early saccade"
"3499RR17",56,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-69983,-1,"early saccade"
"3499RR17",57,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-91316,-1,"early saccade"
"3499RR17",58,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-97316,-1,"early saccade"
"3499RR17",59,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-103316,-1,"early saccade"
"3499RR17",6,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-5776,-1,"early saccade"
"3499RR17",60,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-109316,-1,"early saccade"
"3499RR17",61,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-115316,-1,"early saccade"
"3499RR17",62,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-121316,-1,"early saccade"
"3499RR17",63,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-127316,-1,"early saccade"
"3499RR17",64,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-133316,-1,"early saccade"
"3499RR17",65,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-139316,-1,"early saccade"
"3499RR17",66,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-145316,-1,"early saccade"
"3499RR17",67,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-151316,-1,"early saccade"
"3499RR17",68,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-157315,-1,"early saccade"
"3499RR17",69,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-163315,-1,"early saccade"
"3499RR17",7,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-404,-1,"early saccade"
"3499RR17",70,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-169315,-1,"early saccade"
"3499RR17",71,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-187932,-1,"early saccade"
"3499RR17",72,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-193932,-1,"early saccade"
"3499RR17",73,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-199932,-1,"early saccade"
"3499RR17",74,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-205932,-1,"early saccade"
"3499RR17",75,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-211932,-1,"early saccade"
"3499RR17",76,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-217932,-1,"early saccade"
"3499RR17",77,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-223932,-1,"early saccade"
"3499RR17",78,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-229931,-1,"early saccade"
"3499RR17",79,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-235931,-1,"early saccade"
"3499RR17",8,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-4468,-1,"early saccade"
"3499RR17",80,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-241931,-1,"early saccade"
"3499RR17",81,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-247931,-1,"early saccade"
"3499RR17",82,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-253931,-1,"early saccade"
"3499RR17",83,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-259931,-1,"early saccade"
"3499RR17",84,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-265931,-1,"early saccade"
"3499RR17",85,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-390697,-1,"early saccade"
"3499RR17",86,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-396697,-1,"early saccade"
"3499RR17",87,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-402697,-1,"early saccade"
"3499RR17",88,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-408697,-1,"early saccade"
"3499RR17",89,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-414697,-1,"early saccade"
"3499RR17",9,NA,-1,"blink before target onset (16 of 18 pretarget NA)",259,-296,-1,"early saccade"
"3499RR17",90,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-420697,-1,"early saccade"
"3499RR17",91,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-426697,-1,"early saccade"
"3499RR17",92,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-432697,-1,"early saccade"
"3499RR17",93,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-438697,-1,"early saccade"
"3499RR17",94,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-444696,-1,"early saccade"
"3499RR17",95,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-450697,-1,"early saccade"
"3499RR17",96,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-456696,-1,"early saccade"
"3499RR17",97,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-462696,-1,"early saccade"
"3499RR17",98,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-468696,-1,"early saccade"
"3499RR17",99,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-485879,-1,"early saccade"
"3499RR20",1,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-4626,-1,"early saccade"
"3499RR20",10,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-2457,-1,"early saccade"
"3499RR20",100,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-48760,-1,"early saccade"
"3499RR20",101,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-54760,-1,"early saccade"
"3499RR20",102,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-60760,-1,"early saccade"
"3499RR20",103,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-66760,-1,"early saccade"
"3499RR20",104,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-72760,-1,"early saccade"
"3499RR20",105,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-78760,-1,"early saccade"
"3499RR20",106,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-84760,-1,"early saccade"
"3499RR20",107,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-90760,-1,"early saccade"
"3499RR20",108,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-96760,-1,"early saccade"
"3499RR20",109,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-102760,-1,"early saccade"
"3499RR20",11,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,283,2,""
"3499RR20",110,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-108760,-1,"early saccade"
"3499RR20",111,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-114760,-1,"early saccade"
"3499RR20",12,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-1445,-1,"early saccade"
"3499RR20",13,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-7445,-1,"early saccade"
"3499RR20",14,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-4641,-1,"early saccade"
"3499RR20",15,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-2240,-1,"early saccade"
"3499RR20",16,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-8240,-1,"early saccade"
"3499RR20",17,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-14240,-1,"early saccade"
"3499RR20",18,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-20240,-1,"early saccade"
"3499RR20",19,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-26240,-1,"early saccade"
"3499RR20",2,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-626,-1,"early saccade"
"3499RR20",20,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-1788,-1,"early saccade"
"3499RR20",21,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-38243,-1,"early saccade"
"3499RR20",22,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-44243,-1,"early saccade"
"3499RR20",23,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-599,-1,"early saccade"
"3499RR20",24,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-6599,-1,"early saccade"
"3499RR20",25,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-12599,-1,"early saccade"
"3499RR20",26,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-18559,-1,"early saccade"
"3499RR20",27,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-24559,-1,"early saccade"
"3499RR20",28,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-30559,-1,"early saccade"
"3499RR20",29,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-43526,-1,"early saccade"
"3499RR20",3,73,0,"",1406,50,-1,"early saccade"
"3499RR20",30,NA,-1,"blink before target onset (14 of 18 pretarget NA)",259,-42,-1,"early saccade"
"3499RR20",31,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-3082,-1,"early saccade"
"3499RR20",32,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-9081,-1,"early saccade"
"3499RR20",33,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-15081,-1,"early saccade"
"3499RR20",34,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-21081,-1,"early saccade"
"3499RR20",35,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-27081,-1,"early saccade"
"3499RR20",36,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-33081,-1,"early saccade"
"3499RR20",37,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-39081,-1,"early saccade"
"3499RR20",38,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-45081,-1,"early saccade"
"3499RR20",39,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-51081,-1,"early saccade"
"3499RR20",4,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-1054,-1,"early saccade"
"3499RR20",40,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-4041,-1,"early saccade"
"3499RR20",41,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-10041,-1,"early saccade"
"3499RR20",42,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-16041,-1,"early saccade"
"3499RR20",43,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-31158,-1,"early saccade"
"3499RR20",44,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-37157,-1,"early saccade"
"3499RR20",45,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-43157,-1,"early saccade"
"3499RR20",46,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-49157,-1,"early saccade"
"3499RR20",47,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-55157,-1,"early saccade"
"3499RR20",48,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-61157,-1,"early saccade"
"3499RR20",49,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-67157,-1,"early saccade"
"3499RR20",5,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-1246,-1,"early saccade"
"3499RR20",50,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-73157,-1,"early saccade"
"3499RR20",51,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-79157,-1,"early saccade"
"3499RR20",52,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-85157,-1,"early saccade"
"3499RR20",53,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-91157,-1,"early saccade"
"3499RR20",54,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-97157,-1,"early saccade"
"3499RR20",55,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-103157,-1,"early saccade"
"3499RR20",56,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-109157,-1,"early saccade"
"3499RR20",57,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-16989,-1,"early saccade"
"3499RR20",58,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-22988,-1,"early saccade"
"3499RR20",59,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-28988,-1,"early saccade"
"3499RR20",6,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-4478,-1,"early saccade"
"3499RR20",60,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-34988,-1,"early saccade"
"3499RR20",61,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-40988,-1,"early saccade"
"3499RR20",62,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-46989,-1,"early saccade"
"3499RR20",63,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-52988,-1,"early saccade"
"3499RR20",64,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-58988,-1,"early saccade"
"3499RR20",65,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-64988,-1,"early saccade"
"3499RR20",66,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-70988,-1,"early saccade"
"3499RR20",67,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-76988,-1,"early saccade"
"3499RR20",68,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-82988,-1,"early saccade"
"3499RR20",69,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-88988,-1,"early saccade"
"3499RR20",7,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-10478,-1,"early saccade"
"3499RR20",70,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-94988,-1,"early saccade"
"3499RR20",71,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-113571,-1,"early saccade"
"3499RR20",72,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-119571,-1,"early saccade"
"3499RR20",73,116,2,"",96,121,2,""
"3499RR20",74,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,113,1,""
"3499RR20",75,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-903,-1,"early saccade"
"3499RR20",76,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-3443,-1,"early saccade"
